rank,username,country,rating,title,score,tie_break,wins,draws,byes
1,Duhless,Click here to see our stance on the war in Ukraine,3080,GM,9.5,77.5,9,1,0
2,wonderfultime,Vietnam,3031,GM,9.5,72.5,9,1,0
3,DenLaz,Click here to see our stance on the war in Ukraine,3135,GM,9.5,63.0,8,3,0
4,dropstoneDP,Click here to see our stance on the war in Ukraine,3088,GM,9.0,78.5,7,4,0
5,GMBenjaminBok,Netherlands,3003,GM,8.5,70.0,8,1,0
6,LOVEVAE,China,3086,GM,8.5,68.5,8,1,0
7,sergiochess83,Hungary,2943,GM,8.5,65.5,7,3,0
8,Denis_Makhnyov,Kazakhstan,2980,GM,8.5,65.0,8,1,0
9,Oleksandr_Bortnyk,United States,3109,GM,8.5,65.0,7,3,0
10,chito89,Paraguay,2886,GM,8.5,64.5,8,1,0
11,VerdeNotte,United Kingdom,2873,GM,8.5,62.5,8,1,0
12,GHANDEEVAM2003,India,3046,GM,8.5,55.5,8,1,0
13,seorobert1971,Sweden,2828,IM,8.0,77.0,7,2,0
14,rasmussvane,Germany,3000,GM,8.0,76.5,7,2,0
15,DanielNaroditsky,United States,3153,GM,8.0,70.0,7,2,0
16,Zhigalko_Sergei,International,2948,GM,8.0,68.5,7,2,0
17,howitzer14,England,3016,GM,8.0,67.0,5,6,0
18,jcibarra,Spain,3034,GM,8.0,66.5,8,0,0
19,shimastream,Click here to see our stance on the war in Ukraine,2881,GM,8.0,66.5,7,2,0
20,TigrVShlyape,United States,2902,GM,8.0,65.5,6,4,0
21,Rud_Makarian,Click here to see our stance on the war in Ukraine,3072,IM,8.0,63.5,7,2,0
22,Fandorine,Spain,2899,GM,8.0,63.0,8,0,0
23,moro182,Italy,2912,GM,8.0,60.0,6,4,0
24,BogdanDeac,Romania,3066,GM,8.0,56.5,7,2,0
25,FormerProdigy,Czech Republic,2938,GM,7.5,70.5,6,3,0
26,Msb2,Germany,3132,GM,7.5,70.0,7,1,0
27,farzadbfd,Iran,2700,FM,7.5,70.0,7,1,0
28,FairChess_on_YouTube,Maldives,3127,GM,7.5,69.5,6,3,0
29,vi_pranav,India,3158,GM,7.5,68.5,7,1,0
30,Angry_Twin,Japan,2934,GM,7.5,66.0,6,3,0
31,rpragchess,India,3090,GM,7.5,64.5,7,1,0
32,Beca95,Serbia,2905,GM,7.5,63.5,7,1,0
33,NevorLegov,Kenya,2961,GM,7.5,63.5,6,3,0
34,MagnusCarlsen,Norway,3251,GM,7.5,62.0,6,3,0
35,Sam_ChessMood,Armenia,2919,GM,7.5,61.0,7,1,0
36,Gareth-Bale11,Armenia,2958,GM,7.5,60.5,7,1,0
37,Aradhya2000,India,2798,IM,7.5,60.5,7,1,0
38,Byniolus,Poland,2772,GM,7.5,59.0,7,1,0
39,popov_m,Click here to see our stance on the war in Ukraine,2601,IM,7.5,56.5,7,1,0
40,Coachpoker,United States,2781,IM,7.5,53.5,7,1,0
41,snowlord,International,2928,FM,7.5,50.5,7,1,0
42,olksuna,Argentina,2725,GM,7.0,66.5,6,2,0
43,mishanick,Serbia,3040,GM,7.0,65.0,7,0,0
44,RobertoJBM,Brazil,2871,IM,7.0,64.5,7,0,0
45,ChessQueen,International,2750,GM,7.0,64.0,7,0,0
46,messiboca,Argentina,2769,GM,7.0,62.5,7,0,0
47,KazakhFighter04,Kazakhstan,3036,IM,7.0,62.5,7,0,0
48,GukeshDommaraju,India,3023,GM,7.0,62.0,7,0,0
49,Petukhov_Dmitry,Click here to see our stance on the war in Ukraine,2549,FM,7.0,61.0,5,4,0
50,Rutricks,Spain,2692,IM,7.0,61.0,7,0,0
51,GMKrikor,Brazil,2878,GM,7.0,59.5,7,0,0
52,Hsper248,Israel,2675,IM,7.0,59.5,7,0,0
53,artin10862,Iran,2943,FM,7.0,58.5,7,0,0
54,benny_aizenberg,Israel,Unrated,IM,7.0,58.0,7,0,0
55,vinniethepooh,India,2968,GM,7.0,57.5,5,4,0
56,MatthewG-p4p,Click here to see our stance on the war in Ukraine,2937,IM,7.0,56.5,7,0,0
57,GothamChess,United States,2719,IM,7.0,54.5,7,0,0
58,Fh2411,Vietnam,2624,IM,7.0,53.0,7,0,0
59,KNVB,Canada,2706,GM,7.0,53.0,7,0,0
60,Staudenhocker43,Austria,2661,FM,7.0,52.5,5,4,0
61,koncheto,Bulgaria,2589,CM,7.0,52.0,7,0,0
62,Durarbayli,Azerbaijan,2863,GM,7.0,52.0,7,0,0
63,AradNazari,Iran,2773,IM,7.0,51.0,7,0,0
64,DonkyDonkyDonkey,Türkiye,2904,IM,7.0,50.5,7,0,0
65,pouya21,Iran,2862,GM,6.5,70.0,5,3,0
66,alexrustemov,Click here to see our stance on the war in Ukraine,2939,GM,6.5,66.5,6,1,0
67,sokidze,Ukraine,2905,GM,6.5,64.5,5,3,0
68,Vengea_nce,Canary Islands,2621,IM,6.5,63.0,6,1,0
69,VladimirKramnik,Click here to see our stance on the war in Ukraine,2994,GM,6.5,63.0,6,1,0
70,Hovik_Hayrapetyan,Armenia,2889,GM,6.5,63.0,6,1,0
71,Abund,China,2694,NM,6.5,62.5,5,3,0
72,Witik,Click here to see our stance on the war in Ukraine,2796,FM,6.5,62.0,6,1,0
73,vovachesss,International,2763,CM,6.5,60.0,5,3,0
74,Daffidollchess2,Mongolia,2882,IM,6.5,57.5,6,1,0
75,Mimsychess,Canada,2367,IM,6.5,57.0,6,1,0
76,Iball95,Click here to see our stance on the war in Ukraine,2900,FM,6.5,56.5,6,1,0
77,attack2mateU,Canada,2724,GM,6.5,56.5,6,1,0
78,Korchmar_Vasiliy,Click here to see our stance on the war in Ukraine,2724,IM,6.5,56.5,6,1,0
79,Alex_Sahakyan2006,Armenia,2742,FM,6.5,55.0,6,1,0
80,Chopper1905,Türkiye,2955,GM,6.5,54.0,6,1,0
81,Doomfist26,Kyrgyzstan,2619,NM,6.5,53.5,6,1,0
82,Ranindu2003,Sri Lanka,2763,IM,6.5,52.5,6,1,0
83,SanchezKelvin,Spain,2667,FM,6.5,49.5,6,1,0
84,nurgyulsalimova,Bulgaria,2693,IM,6.5,49.5,6,1,0
85,Arystanner,Kazakhstan,2851,IM,6.5,49.5,6,1,0
86,Yoda1992,Brazil,2509,NM,6.5,44.0,6,1,0
87,AlexPapasimakopoulos,Greece,2822,FM,6.5,39.5,6,1,0
88,Andrei_Belozerov,Click here to see our stance on the war in Ukraine,2630,GM,6.5,31.5,6,1,0
89,Evgeny81,Israel,2754,GM,6.0,70.0,5,2,0
90,GalaxyRoman,Ukraine,2842,FM,6.0,66.5,5,2,0
91,Liljon_chess,Uzbekistan,2653,FM,6.0,65.5,6,0,0
92,MatyChess1,Chile,2734,IM,6.0,61.0,6,0,0
93,Lion-Al-Messi,Norway,2619,FM,6.0,59.0,6,0,0
94,OK97,Israel,2802,GM,6.0,58.5,5,2,0
95,Aygehovit1992,International,2742,GM,6.0,58.5,6,0,0
96,Leonid_Starozhilov,Ukraine,2743,FM,6.0,58.5,5,2,0
97,chessdragon7161,India,2583,FM,6.0,58.0,6,0,0
98,adapodadei,India,2723,FM,6.0,57.0,5,2,0
99,viktorskliarov,Ukraine,2668,IM,6.0,57.0,5,2,0
100,HATilay,Azerbaijan,2597,FM,6.0,56.0,6,0,0
101,Tartody,Spain,2656,GM,6.0,55.0,6,0,0
102,DvaHrasta,Serbia,2483,FM,6.0,55.0,6,0,0
103,Vesper2018,Click here to see our stance on the war in Ukraine,2648,IM,6.0,52.5,5,2,0
104,TimGrutter03,Netherlands,2613,FM,6.0,52.5,6,0,0
105,wqws,India,2883,CM,6.0,52.5,5,2,0
106,jeetjain,India,2538,FM,6.0,52.5,6,0,0
107,cryptoguru02,Italy,2583,FM,6.0,52.0,6,0,0
108,boasovietica,Paraguay,2700,IM,6.0,51.5,5,2,0
109,ljuks68,Ukraine,2457,FM,6.0,51.5,6,0,0
110,FLYD,Catalonia,2362,IM,6.0,51.5,6,0,0
111,The_Sherman_Variation,Israel,2677,FM,6.0,51.0,5,2,0
112,PepeCuenca,Spain,2771,GM,6.0,49.0,5,2,0
113,jens1102,Norway,2556,IM,6.0,47.5,5,2,0
114,ural58,Ukraine,2528,IM,6.0,47.5,5,2,0
115,bazar-wokzal,International,2582,IM,6.0,47.5,6,0,0
116,K_A_S_T_O_R,Chile,2876,GM,6.0,47.0,5,2,0
117,jmpion,France,2523,CM,6.0,47.0,5,2,0
118,kacprekt,Poland,2439,FM,6.0,46.5,6,0,0
119,Vladimir_Zakhartsov,Click here to see our stance on the war in Ukraine,2910,GM,6.0,46.0,6,0,0
120,Nils_03,Germany,2703,IM,6.0,45.5,6,0,0
121,rockstar0902,India,2634,IM,6.0,45.0,5,2,0
122,GMForgacs,Hungary,2405,FM,6.0,45.0,5,2,0
123,vanyakuba,Click here to see our stance on the war in Ukraine,2426,FM,6.0,44.5,6,0,0
124,wild3000,Click here to see our stance on the war in Ukraine,2465,FM,6.0,44.5,6,0,0
125,Gameking51,United Kingdom,2563,FM,6.0,44.0,6,0,0
126,mortngabriel,Czech Republic,2552,FM,6.0,43.5,6,0,0
127,sim06,Hungary,2503,FM,6.0,42.5,6,0,0
128,Lasallechess,Mexico,2603,FM,6.0,39.5,6,0,0
129,Kretinovich,Sweden,2629,FM,5.5,59.5,5,1,0
130,vladgoncharov,Click here to see our stance on the war in Ukraine,2597,NM,5.5,59.5,5,1,0
131,PeshkaCh,Ukraine,2860,FM,5.5,59.0,4,3,0
132,BeanScreen,United States,2672,FM,5.5,57.5,5,1,0
133,djano,Poland,2622,FM,5.5,57.0,5,1,0
134,valemava,Costa Rica,2455,IM,5.5,57.0,5,1,0
135,sergeikim,Kazakhstan,2626,FM,5.5,55.5,5,1,0
136,Itk04,Mongolia,2826,FM,5.5,55.5,5,1,0
137,Marianov_Podstavnikov,Poland,2503,FM,5.5,54.0,5,1,0
138,djokovic74,India,2804,CM,5.5,54.0,5,1,0
139,motivated_bishop,Israel,2627,IM,5.5,53.0,5,1,0
140,Yosha_Iglesias,France,Unrated,FM,5.5,52.5,4,3,0
141,Ordekalog,Armenia,2744,IM,5.5,51.5,5,1,0
142,Giorno,Germany,2482,FM,5.5,48.5,5,1,0
143,Aleksandar-Topalov,Serbia,2415,CM,5.5,45.0,5,1,0
144,goofypenguin96,Falkland Islands,2585,WFM,5.5,45.0,5,1,0
145,MeesvanOsch,Netherlands,2305,FM,5.5,45.0,5,1,0
146,Casper,China,2429,FM,5.5,42.5,5,1,0
147,Escanor89,Chile,2561,IM,5.5,39.5,5,1,0
