rank,username,country,rating,title,score,tie_break,wins,draws,byes
1,NikoTheodorou,Greece,3131,GM,9.5,79.0,9,1,0
2,MagnusCarlsen,Norway,3256,GM,9.5,75.0,9,1,0
3,DenLaz,Click here to see our stance on the war in Ukraine,3161,GM,9.5,72.5,8,3,0
4,LevonAronian,United States,3088,GM,9.5,67.0,9,1,0
5,rezamahdavi2008,Iran,2954,FM,9.0,73.5,9,0,0
6,Hikaru,United States,3324,GM,9.0,70.5,8,2,0
7,Bauman_Guy,International,3005,FM,9.0,68.5,9,0,0
8,Kosak12,Poland,2915,IM,9.0,68.0,9,0,0
9,artooon,International,3064,GM,9.0,60.5,9,0,0
10,Anton_Demchenko,Slovenia,2931,GM,9.0,55.5,8,2,0
11,lachesisQ,Click here to see our stance on the war in Ukraine,3144,GM,8.5,76.0,7,3,0
12,Sychev_on_YouTube,Peru,2876,GM,8.5,73.5,8,1,0
13,Alexander_Donchenko,International,2843,GM,8.5,73.0,8,1,0
14,Rud_Makarian,Click here to see our stance on the war in Ukraine,3076,IM,8.5,72.5,8,1,0
15,wonderfultime,Vietnam,3063,GM,8.5,72.0,8,1,0
16,DanielNaroditsky,United States,3083,GM,8.5,72.0,8,1,0
17,AryanTari,Norway,2990,GM,8.5,71.5,8,1,0
18,Jospem,Mexico,3080,GM,8.5,71.5,8,1,0
19,Zhalmakhanov_Ramazan,Kazakhstan,2914,GM,8.5,70.0,8,1,0
20,hakanazeri2,Nauru,2928,FM,8.5,68.5,8,1,0
21,GM_dmitrij,Germany,3014,GM,8.5,67.5,8,1,0
22,rasmussvane,Germany,2986,GM,8.5,67.0,8,1,0
23,vladislavkovalev,International,2826,GM,8.5,61.0,8,1,0
24,Artem_0degov,Click here to see our stance on the war in Ukraine,2811,FM,8.0,70.0,7,2,0
25,DavidGavrilescu18,Romania,2925,GM,8.0,67.5,7,2,0
26,Zhigalko_Sergei,International,2974,GM,8.0,66.5,8,0,0
27,SavelijTartakover,Click here to see our stance on the war in Ukraine,2910,GM,8.0,66.0,5,6,0
28,viktorskliarov,Ukraine,2704,IM,8.0,64.0,7,2,0
29,Mischuk_D,Ukraine,2824,IM,8.0,61.0,8,0,0
30,ContrVersia,Lithuania,2863,GM,8.0,61.0,8,0,0
31,alexrustemov,Click here to see our stance on the war in Ukraine,2879,GM,8.0,60.5,8,0,0
32,NikitaShandrygin,Serbia,2852,FM,8.0,60.5,8,0,0
33,PeshkaCh,Ukraine,2871,FM,8.0,60.0,8,0,0
34,Aygehovit1992,International,2769,GM,8.0,57.5,7,2,0
35,BardArtem,International,2897,FM,8.0,56.5,8,0,0
36,BillieKimbah,Click here to see our stance on the war in Ukraine,3008,GM,8.0,56.0,8,0,0
37,superchess02,India,2967,GM,8.0,55.5,8,0,0
38,resha1988,United Arab Emirates,2740,IM,8.0,54.5,8,0,0
39,AnthonyWirig,France,2803,GM,8.0,53.0,7,2,0
40,Mach1el,International,2676,FM,8.0,50.5,8,0,0
41,ChessSharkz,United States,2921,GM,7.5,77.5,7,1,0
