rank,username,country,rating,title,score,tie_break,wins,draws,byes
1,HansOnTwitch,United States,3161,GM,9.5,76.0,9,1,0
2,Salem-AR,United Arab Emirates,3091,GM,9.5,71.5,9,1,0
3,Hikaru,United States,3223,GM,9.5,71.5,9,1,0
4,frederiksvane,Germany,3032,GM,9.0,80.0,9,0,0
5,FairChess_on_YouTube,Maldives,3127,GM,9.0,79.5,8,2,0
6,Oleksandr_Bortnyk,United States,3105,GM,9.0,75.0,9,0,0
7,TenisMaster,United States,2906,GM,9.0,73.5,9,0,0
8,Szparu,Poland,2909,IM,9.0,73.5,9,0,0
9,Rud_Makarian,Click here to see our stance on the war in Ukraine,3072,IM,9.0,71.5,9,0,0
10,h4parah5,Spain,2963,GM,9.0,71.5,7,4,0
11,Aradhya2000,India,2798,IM,9.0,67.0,9,0,0
12,superchess02,India,2882,GM,8.5,73.0,8,1,0
13,AnishOnYoutube,Netherlands,3095,GM,8.5,72.0,7,3,0
14,DenLaz,Click here to see our stance on the war in Ukraine,3135,GM,8.5,66.5,7,3,0
15,wonderfultime,Vietnam,3031,GM,8.5,65.0,7,3,0
16,the_chess_child,India,2890,IM,8.5,64.5,8,1,0
17,LiemLe,Vietnam,3043,GM,8.0,75.5,8,0,0
18,shimastream,Click here to see our stance on the war in Ukraine,2881,GM,8.0,73.5,8,0,0
19,Durarbayli,Azerbaijan,2863,GM,8.0,70.0,8,0,0
20,Zhigalko_Sergei,International,2948,GM,8.0,69.0,7,2,0
21,Polish_fighter3000,Poland,3057,GM,8.0,68.5,8,0,0
22,SpeedofLight0,United States,3172,GM,8.0,67.0,7,2,0
23,GMSrinath,India,2910,GM,8.0,67.0,8,0,0
24,artin10862,Iran,2943,FM,8.0,66.5,8,0,0
25,Zohid6,Türkiye,2955,IM,8.0,66.5,7,2,0
26,AlmasRakhmatullaev,China,2847,IM,8.0,66.5,8,0,0
27,TigrVShlyape,United States,2902,GM,8.0,66.0,7,2,0
28,Nitzan_Steinberg,Israel,2850,GM,8.0,66.0,7,2,0
29,DominguezOnYoutube,United States,2968,GM,8.0,65.5,7,2,0
30,Ramil_Faizrakhmanov,Click here to see our stance on the war in Ukraine,2900,IM,8.0,65.0,7,2,0
31,snowlord,International,2928,FM,8.0,65.0,7,2,0
32,FGHSMN,India,2868,GM,8.0,64.0,8,0,0
33,scarabee43,France,2915,IM,8.0,63.5,7,2,0
34,sokidze,Ukraine,2905,GM,8.0,63.0,8,0,0
35,sathvikadiga,India,2647,FM,8.0,60.5,8,0,0
36,Jospem,Mexico,3078,GM,8.0,60.0,7,2,0
37,Aygehovit1992,International,2742,GM,8.0,59.0,8,0,0
38,viditchess,India,3031,GM,7.5,77.5,6,3,0
39,nihalsarin,Chile,3226,GM,7.5,73.0,7,1,0
40,David_Arutinian,Georgia,2836,GM,7.5,69.0,6,3,0
41,mishanick,Serbia,3040,GM,7.5,68.0,7,1,0
42,MatthewG-p4p,Click here to see our stance on the war in Ukraine,2937,IM,7.5,67.5,7,1,0
43,FXDon77,China,2890,GM,7.5,67.0,6,3,0
44,Timerkhanov,Click here to see our stance on the war in Ukraine,2616,FM,7.5,67.0,7,1,0
45,Msb2,Germany,3132,GM,7.5,67.0,6,3,0
46,Nimrod_Veinberg,United States,2836,IM,7.5,66.5,7,1,0
47,francyIM,Italy,2935,GM,7.5,66.5,7,1,0
48,Seochesspie,Sweden,2831,IM,7.5,66.5,7,1,0
49,Macho_2006,Uzbekistan,2955,IM,7.5,64.0,7,1,0
50,dropstoneDP,Click here to see our stance on the war in Ukraine,3088,GM,7.5,62.5,6,3,0
51,temus_galaktionov,Click here to see our stance on the war in Ukraine,2819,FM,7.5,62.5,6,3,0
52,KnightDuta,Indonesia,2704,FM,7.5,62.0,7,1,0
