rank,username,country,rating,title,score,tie_break,wins,draws,byes
1,Firouzja2003,France,3156,GM,10.0,71.0,9,2,0
2,Beca95,Serbia,2905,GM,9.5,73.0,9,1,0
3,jefferyx,United States,3122,GM,9.0,67.5,8,2,0
4,vi_pranav,India,3158,GM,9.0,67.0,9,0,0
5,DanielNaroditsky,United States,3153,GM,9.0,64.5,7,4,0
6,Msb2,Germany,3132,GM,9.0,62.5,9,0,0
7,artin10862,Iran,2943,FM,8.5,75.5,8,1,0
8,dropstoneDP,Click here to see our stance on the war in Ukraine,3088,GM,8.5,67.5,7,3,0
9,nihalsarin,Chile,3226,GM,8.5,67.0,7,3,0
10,BogdanDeac,Romania,3066,GM,8.5,64.5,7,3,0
11,OparinGrigoriy,United States,3019,GM,8.5,63.5,7,3,0
12,HansOnTwitch,United States,3161,GM,8.5,59.5,8,1,0
13,sergoy,South Korea,2971,GM,8.0,74.0,8,0,0
14,FairChess_on_YouTube,Maldives,3127,GM,8.0,72.0,7,2,0
15,BillieKimbah,Click here to see our stance on the war in Ukraine,2938,GM,8.0,72.0,8,0,0
16,MarcoRiehle,Germany,2840,FM,8.0,71.0,8,0,0
17,Sanan_Sjugirov,Hungary,3025,GM,8.0,69.5,7,2,0
18,platy3,Spain,2921,GM,8.0,66.5,8,0,0
19,Fandorine,Spain,2899,GM,8.0,66.5,7,2,0
20,cassoulet,France,2821,GM,8.0,64.0,8,0,0
21,enriquetejedor,Spain,2758,IM,8.0,63.5,8,0,0
22,Rud_Makarian,Click here to see our stance on the war in Ukraine,3072,IM,8.0,60.5,8,0,0
23,WildBizon,Click here to see our stance on the war in Ukraine,2739,IM,8.0,60.5,8,0,0
24,TigrVShlyape,United States,2902,GM,8.0,57.0,7,2,0
25,2bf41-0,International,2830,IM,8.0,51.5,7,2,0
26,Kacparov,Poland,2952,IM,7.5,67.5,6,3,0
27,JoakimVonAnd,Denmark,2744,IM,7.5,67.5,6,3,0
28,Bauman_Guy,International,2977,FM,7.5,67.0,7,1,0
29,IlanSchnaider,Argentina,2803,FM,7.5,64.0,7,1,0
30,Anton_Demchenko,Slovenia,3021,GM,7.5,64.0,7,1,0
31,Zkid,United States,2903,GM,7.5,60.0,7,1,0
32,kingofthenil,France,2784,IM,7.5,58.5,7,1,0
33,ArmanGhevondyanchess,Armenia,2693,CM,7.5,57.5,6,3,0
34,jinbojinbo,China,2698,GM,7.5,57.0,7,1,0
35,LeninGuerra,Ecuador,2629,IM,7.5,56.0,7,1,0
36,Arystanner,Kazakhstan,2851,IM,7.5,55.5,7,1,0
37,Rutricks,Spain,2692,IM,7.5,52.5,7,1,0
38,FaustinoOro,Argentina,3000,FM,7.5,50.0,7,1,0
39,VladimirKramnik,Click here to see our stance on the war in Ukraine,2994,GM,7.5,50.0,7,1,0
40,ahkashefi2800,Iran,2548,FM,7.5,49.5,7,1,0
41,EsmeraldasAnderson03,Ecuador,2550,FM,7.5,46.5,7,1,0
42,Fonsofan,Spain,2830,IM,7.5,46.5,7,1,0
43,alexrustemov,Click here to see our stance on the war in Ukraine,2939,GM,7.0,69.0,6,2,0
44,tptagain,Spain,3031,GM,7.0,68.0,7,0,0
45,dretch,United States,2862,GM,7.0,67.5,7,0,0
46,GMKrikor,Brazil,2878,GM,7.0,66.0,7,0,0
47,GoltsevDmitry2000,Click here to see our stance on the war in Ukraine,2900,FM,7.0,64.5,5,4,0
48,Ramosha,Click here to see our stance on the war in Ukraine,2703,FM,7.0,63.5,7,0,0
49,AryanTari,Norway,2970,GM,7.0,63.0,7,0,0
50,Elsa167,Croatia,2782,GM,7.0,61.0,6,2,0
51,only_strong_moves,Ukraine,2721,FM,7.0,58.0,7,0,0
52,Zhigalko_Sergei,International,2948,GM,7.0,57.5,6,2,0
