rank,username,country,rating,title,score,tie_break,wins,draws,byes
1,LyonBeast,France,3131,GM,9.5,79.0,8,3,0
2,Jospem,Mexico,3078,GM,9.5,76.5,9,1,0
3,Bigfish1995,Slovenia,3093,GM,9.5,76.0,8,3,0
4,Hikaru,United States,3223,GM,9.5,76.0,8,3,0
5,Polish_fighter3000,Poland,3057,GM,9.5,73.5,9,1,0
6,Firouzja2003,France,3156,GM,9.0,77.0,9,0,0
7,FairChess_on_YouTube,Maldives,3127,GM,9.0,75.0,8,2,0
8,Oleksandr_Bortnyk,United States,3109,GM,9.0,72.5,9,0,0
9,Rud_Makarian,Click here to see our stance on the war in Ukraine,3072,IM,9.0,63.5,9,0,0
10,Macho_2006,Uzbekistan,2955,IM,8.5,79.0,8,1,0
11,sokidze,Ukraine,2905,GM,8.5,77.0,8,1,0
12,GMWSO,United States,3101,GM,8.5,69.5,7,3,0
13,SantoBlue,Türkiye,2845,GM,8.5,68.5,8,1,0
14,Grischuk,Click here to see our stance on the war in Ukraine,3073,GM,8.5,68.0,7,3,0
15,shimastream,Click here to see our stance on the war in Ukraine,2881,GM,8.5,66.5,8,1,0
16,jcibarra,Spain,3034,GM,8.5,66.0,8,1,0
17,sergoy,South Korea,2971,GM,8.5,64.5,7,3,0
18,FormerProdigy,Czech Republic,2938,GM,8.5,64.5,8,1,0
19,Njal28,Armenia,2958,GM,8.5,57.5,8,1,0
20,BogdanDeac,Romania,3066,GM,8.5,55.5,8,1,0
21,Volodar_Murzin,Click here to see our stance on the war in Ukraine,3001,GM,8.0,72.5,8,0,0
22,wonderfultime,Vietnam,3031,GM,8.0,71.0,8,0,0
23,artooon,International,3050,GM,8.0,70.5,7,2,0
24,Zhigalko_Sergei,International,2948,GM,8.0,70.0,8,0,0
25,Durarbayli,Azerbaijan,2863,GM,8.0,67.0,8,0,0
26,MagnusCarlsen,Norway,3251,GM,8.0,65.0,7,2,0
27,MITerryble,Peru,3005,IM,8.0,64.5,7,2,0
28,TigrVShlyape,United States,2902,GM,8.0,64.5,7,2,0
29,evgchess5,Click here to see our stance on the war in Ukraine,2885,GM,8.0,64.0,8,0,0
30,Anton_Demchenko,Slovenia,3021,GM,8.0,64.0,8,0,0
31,GothamChess,United States,2719,IM,8.0,62.5,8,0,0
32,inneremptiness,Kazakhstan,2823,IM,8.0,62.0,7,2,0
33,Konavets,United States,3144,GM,8.0,61.5,8,0,0
34,Prizant_academy,Click here to see our stance on the war in Ukraine,3183,FM,8.0,61.0,8,0,0
35,mishanick,Serbia,3040,GM,8.0,58.0,8,0,0
36,CSB7,Hungary,2803,IM,8.0,57.0,7,2,0
37,DominguezOnYoutube,United States,2968,GM,8.0,50.0,8,0,0
38,vladgoncharov,Click here to see our stance on the war in Ukraine,2597,NM,8.0,47.5,8,0,0
39,AryanTari,Norway,2970,GM,7.5,73.0,7,1,0
40,WhiteKnight2612,India,2901,IM,7.5,72.0,7,1,0
41,Legendinunknown,India,2869,IM,7.5,70.5,7,1,0
42,Msb2,Germany,3132,GM,7.5,68.5,6,3,0
43,artin10862,Iran,2943,FM,7.5,68.0,6,3,0
44,krzyzan94,Poland,2851,GM,7.5,65.5,7,1,0
45,K_A_S_T_O_R,Chile,2876,GM,7.5,65.0,7,1,0
46,ValentinDragnev,Austria,2750,GM,7.5,64.0,6,3,0
47,dropstoneDP,Click here to see our stance on the war in Ukraine,3088,GM,7.5,64.0,6,3,0
48,chenxiaoyuer,United States,2855,IM,7.5,63.5,7,1,0
49,Jumbo,Singapore,2892,GM,7.5,63.0,7,1,0
50,Elsa167,Croatia,2782,GM,7.5,62.0,7,1,0
51,Shield12,Uzbekistan,2972,GM,7.5,61.5,7,1,0
52,ilqar_74,Azerbaijan,2848,FM,7.5,61.0,6,3,0
53,MyDream003,International,2731,IM,7.5,60.5,7,1,0
54,JSPrepz,Norway,2799,GM,7.5,59.0,6,3,0
55,azikom,Azerbaijan,2716,GM,7.5,57.5,7,1,0
56,ContrVersia,Lithuania,2909,GM,7.5,57.5,7,1,0
57,starworld123,India,2911,GM,7.5,56.5,7,1,0
58,IMRosen,Germany,2726,IM,7.5,56.0,7,1,0
59,Buzhizhebuguai,China,2753,IM,7.5,54.5,7,1,0
60,ELECTRODYNAMIC_DRACULA,Isle of Man,2903,FM,7.5,54.0,7,1,0
61,GalaxyRoman,Ukraine,2842,FM,7.5,53.5,7,1,0
62,hakanazeri2,Isle of Man,2641,FM,7.5,53.0,7,1,0
63,Zurability,United States,2777,IM,7.5,51.0,5,5,0
64,Alexchess1984,Czech Republic,2687,GM,7.5,50.0,7,1,0
65,adotand,India,2993,GM,7.5,49.5,7,1,0
66,Kirill_Klukin,United Arab Emirates,2930,IM,7.0,69.0,6,2,0
67,scarabee43,France,2915,IM,7.0,65.0,7,0,0
68,pavet,Argentina,2695,IM,7.0,64.5,5,4,0
69,jefferyx,United States,3122,GM,7.0,64.0,6,2,0
70,Bauman_Guy,International,2977,FM,7.0,64.0,7,0,0
71,KacperKacprzak,Poland,2727,FM,7.0,64.0,7,0,0
72,BardArtem,International,2833,FM,7.0,63.5,7,0,0
73,karinachess1,Click here to see our stance on the war in Ukraine,2615,IM,7.0,62.5,7,0,0
74,forevery0ung,Poland,2757,NM,7.0,62.0,7,0,0
75,stollenmonster,Click here to see our stance on the war in Ukraine,2897,CM,7.0,61.5,6,2,0
76,GMSrinath,India,2910,GM,7.0,61.0,5,4,0
77,Goryachkina,Click here to see our stance on the war in Ukraine,2677,GM,7.0,60.5,6,2,0
78,RodokininEV,Mexico,2678,NM,7.0,60.5,7,0,0
79,PavelShkapenko,International,2750,IM,7.0,59.5,7,0,0
80,Iball95,Click here to see our stance on the war in Ukraine,2900,FM,7.0,59.5,7,0,0
81,DamianoLew95,Poland,2716,IM,7.0,59.0,7,0,0
82,TrompeterImEther,Austria,2603,FM,7.0,59.0,7,0,0
83,Nikolakis2014,Greece,2760,GM,7.0,59.0,7,0,0
84,Zohid6,Türkiye,2955,IM,7.0,58.0,6,2,0
85,Seochesspie,Sweden,2831,IM,7.0,58.0,5,4,0
86,viktorskliarov,Ukraine,2668,IM,7.0,57.5,7,0,0
87,MikaelyanArman,United States,2889,GM,7.0,57.5,7,0,0
88,IM_ArthurDW08,Netherlands,2751,IM,7.0,57.0,7,0,0
89,vi_pranav,India,3158,GM,7.0,56.5,7,0,0
90,Silent-Killer100,North Macedonia,2552,FM,7.0,56.5,7,0,0
91,Arystanner,Kazakhstan,2851,IM,7.0,56.5,6,2,0
92,KNVB,Canada,2706,GM,7.0,54.5,7,0,0
93,YurasovMat-2012,International,2634,CM,7.0,53.5,7,0,0
94,Gabrielian_Artur,Click here to see our stance on the war in Ukraine,2732,GM,7.0,53.0,7,0,0
95,Witik,Click here to see our stance on the war in Ukraine,2796,FM,7.0,52.0,6,2,0
96,brm72,Ukraine,2704,NM,7.0,51.5,6,2,0
97,blitzking1729,India,2785,IM,7.0,51.5,6,2,0
98,Alexei_Kornev,Click here to see our stance on the war in Ukraine,2694,GM,7.0,45.5,6,2,0
99,francyIM,Italy,2935,GM,6.5,73.0,6,1,0
100,rasmussvane,Germany,3000,GM,6.5,72.5,6,1,0
101,TrahtarBelarus,Click here to see our stance on the war in Ukraine,2885,FM,6.5,68.0,6,1,0
102,DenLaz,Click here to see our stance on the war in Ukraine,3135,GM,6.5,67.0,6,1,0
103,TregubovP,France,2675,GM,6.5,66.5,6,1,0
104,bancsoo,Hungary,2843,GM,6.5,66.5,5,3,0
105,jk13,United States,2632,IM,6.5,63.5,6,1,0
106,Vesper2018,Click here to see our stance on the war in Ukraine,2648,IM,6.5,61.5,6,1,0
107,JMCadavid1998,Colombia,2360,CM,6.5,60.5,6,1,0
108,Sanyura,Poland,2650,WGM,6.5,60.5,6,1,0
109,Herzog2012,Kazakhstan,2620,FM,6.5,59.5,6,1,0
110,Timerkhanov,Click here to see our stance on the war in Ukraine,2616,FM,6.5,59.5,6,1,0
111,otrov-11,Mexico,2553,CM,6.5,58.5,6,1,0
112,SergioMoralesG,Mexico,2511,FM,6.5,57.5,6,1,0
113,AlexPapasimakopoulos,Greece,2822,FM,6.5,57.5,6,1,0
114,maciek_92,Poland,2926,GM,6.5,56.0,6,1,0
115,FM_VS99,United States,2632,FM,6.5,56.0,6,1,0
116,Martial2008,Norway,2633,IM,6.5,55.5,6,1,0
117,Yeritsyaan,Armenia,2659,FM,6.5,55.0,6,1,0
118,alexrustemov,Click here to see our stance on the war in Ukraine,2931,GM,6.5,55.0,5,3,0
119,NovozhilovSemen,International,2629,FM,6.5,54.5,6,1,0
120,Thursday_the_14_th,United States,2652,FM,6.5,54.0,6,1,0
121,tteshan,Bulgaria,2580,FM,6.5,54.0,5,3,0
122,Sychev_Klementy,Somalia,2935,GM,6.5,54.0,5,3,0
123,Grossboss19,Ukraine,2600,CM,6.5,53.0,5,3,0
124,RobertoJBM,Brazil,2871,IM,6.5,53.0,6,1,0
125,CrushingKings,Spain,2561,FM,6.5,53.0,6,1,0
126,I_am_Javi,Spain,2767,IM,6.5,53.0,6,1,0
127,Grandelicious,Sweden,2930,GM,6.5,52.5,6,1,0
128,GMAkobianSTL,United States,2802,GM,6.5,51.0,6,1,0
129,temiksmozg,Ukraine,2719,GM,6.5,51.0,6,1,0
130,crazy_m_attack,Iran,2443,WFM,6.5,50.5,6,1,0
131,Kildepiotr,Poland,2694,IM,6.5,49.0,6,1,0
132,vasblesk,Czech Republic,2805,IM,6.5,48.5,6,1,0
133,Let_it_be_1,Click here to see our stance on the war in Ukraine,2655,IM,6.5,47.5,6,1,0
134,KogotBobra17,Click here to see our stance on the war in Ukraine,2702,CM,6.5,47.0,6,1,0
135,maximnovik,Lithuania,2569,GM,6.5,46.5,6,1,0
136,Mikhail_Golubev,Ukraine,2761,GM,6.5,45.5,6,1,0
137,CaspiIsrael,Switzerland,2672,GM,6.5,39.0,6,1,0
138,Makswolf200817,Click here to see our stance on the war in Ukraine,2685,FM,6.0,66.0,6,0,0
139,iwanyu,Spain,2845,GM,6.0,63.0,5,2,0
140,Rodalquilar,Argentina,2792,GM,6.0,63.0,5,2,0
141,RandomNoob04,Germany,2818,FM,6.0,63.0,6,0,0
142,GeorgiosSouleidis,Greece,2728,IM,6.0,62.5,5,2,0
143,BelyakovBogdan,Click here to see our stance on the war in Ukraine,2691,IM,6.0,62.5,6,0,0
144,Byniolus,Poland,2772,GM,6.0,61.0,6,0,0
145,Trojan-Knight,Switzerland,2636,FM,6.0,61.0,6,0,0
146,SashaKuzhilniy,Ukraine,2625,CM,6.0,60.5,4,4,0
147,HPanesso,Colombia,2525,IM,6.0,60.5,6,0,0
