rank,username,country,rating,title,score,tie_break,wins,draws,byes
1,TigrVShlyape,United States,2902,GM,9.5,64.5,8,3,0
2,FabianoCaruana,United States,3158,GM,9.0,82.5,7,4,0
3,Hikaru,United States,3223,GM,9.0,77.5,7,4,0
4,MagnusCarlsen,Norway,3251,GM,9.0,74.0,7,4,0
5,VincentKeymer,Germany,3027,GM,9.0,71.5,8,2,0
6,FairChess_on_YouTube,Maldives,3127,GM,9.0,71.0,8,2,0
7,dropstoneDP,Click here to see our stance on the war in Ukraine,3088,GM,9.0,70.5,7,4,0
8,DenLaz,Click here to see our stance on the war in Ukraine,3135,GM,9.0,69.5,8,2,0
9,TheRealGmochey,Austria,2890,IM,9.0,62.5,9,0,0
10,RaunakSadhwani2005,India,3111,GM,9.0,62.0,9,0,0
11,Duhless,Click here to see our stance on the war in Ukraine,3080,GM,8.5,72.0,8,1,0
12,BogdanDeac,Romania,3066,GM,8.5,70.0,8,1,0
13,snowlord,International,2928,FM,8.5,65.0,8,1,0
14,GMKrikor,Brazil,2878,GM,8.5,65.0,8,1,0
15,MatthewG-p4p,Click here to see our stance on the war in Ukraine,2937,IM,8.0,74.5,8,0,0
16,VladimirKramnik,Click here to see our stance on the war in Ukraine,2994,GM,8.0,73.0,7,2,0
17,baki83,France,2916,GM,8.0,72.5,7,2,0
18,nihalsarin,Chile,3226,GM,8.0,72.5,6,4,0
19,FGHSMN,India,2868,GM,8.0,70.5,8,0,0
20,Fandorine,Spain,2899,GM,8.0,69.0,7,2,0
21,GMBenjaminBok,Netherlands,3003,GM,8.0,68.5,7,2,0
22,GadimbayliA,Azerbaijan,2863,GM,8.0,68.0,8,0,0
23,MITerryble,Peru,3005,IM,8.0,67.0,7,2,0
24,HobbystaSzachysta,Poland,2526,FM,8.0,65.5,8,0,0
25,BlitzWizard04,Germany,2639,IM,8.0,65.5,8,0,0
26,BillieKimbah,Click here to see our stance on the war in Ukraine,2938,GM,8.0,65.5,7,2,0
27,Macho_2006,Uzbekistan,2955,IM,8.0,64.0,8,0,0
28,the_chess_child,India,2890,IM,8.0,63.5,8,0,0
29,AradNazari,Iran,2773,IM,8.0,62.0,8,0,0
30,David_Arutinian,Georgia,2836,GM,8.0,61.5,8,0,0
31,TimofeevAr,Click here to see our stance on the war in Ukraine,2848,GM,8.0,60.5,7,2,0
32,viviania,Ukraine,2904,GM,8.0,60.0,8,0,0
33,Paralinch,Switzerland,2932,GM,7.5,78.5,6,3,0
34,daro94,United States,2962,GM,7.5,73.5,7,1,0
35,GMG,United States,2700,GM,7.5,69.0,7,1,0
36,mishanick,Serbia,3040,GM,7.5,67.5,7,1,0
37,RobertoJBM,Brazil,2871,IM,7.5,66.0,7,1,0
38,FXDon77,China,2890,GM,7.5,65.5,6,3,0
39,Vuk2000,Serbia,2812,IM,7.5,64.5,7,1,0
40,krzyzan94,Poland,2851,GM,7.5,63.0,7,1,0
41,TrahtarBelarus,Click here to see our stance on the war in Ukraine,2885,FM,7.5,62.5,7,1,0
42,siciliannaga,Indonesia,2821,FM,7.5,62.5,7,1,0
43,HajiyevKanan,Azerbaijan,2608,FM,7.5,62.0,6,3,0
44,Rurep26,Indonesia,2661,FM,7.5,61.0,7,1,0
45,Witik,Click here to see our stance on the war in Ukraine,2796,FM,7.5,59.5,7,1,0
46,gau_npukyputb,Click here to see our stance on the war in Ukraine,2700,FM,7.5,59.0,7,1,0
47,fahad,Bangladesh,2661,IM,7.5,56.5,7,1,0
48,Kosak12,Poland,2869,IM,7.5,56.5,7,1,0
49,ketrabluwos,Poland,2609,CM,7.5,53.5,7,1,0
50,Timerkhanov,Click here to see our stance on the war in Ukraine,2616,FM,7.5,53.0,7,1,0
51,Zhigalko_Sergei,International,2948,GM,7.0,76.5,6,2,0
52,DuleMudule,Serbia,2765,GM,7.0,70.0,6,2,0
53,bocah_sakit,Indonesia,2658,GM,7.0,65.0,7,0,0
54,shimastream,Click here to see our stance on the war in Ukraine,2881,GM,7.0,63.5,6,2,0
55,AryanTari,Norway,2970,GM,7.0,63.0,7,0,0
56,Iball95,Click here to see our stance on the war in Ukraine,2900,FM,7.0,62.5,6,2,0
57,Radzio1987,Poland,2898,GM,7.0,62.5,5,4,0
58,nrvignesh,India,2892,GM,7.0,62.5,5,4,0
