rank,username,country,rating,title,score,tie_break,wins,draws,byes
1,LyonBeast,France,3131,GM,9.5,69.5,9,1,0
2,MagnusCarlsen,Norway,3251,GM,9.5,68.5,9,1,0
3,Azerichess,Azerbaijan,2995,GM,9.0,75.5,8,2,0
4,Polish_fighter3000,Poland,3057,GM,9.0,72.5,8,2,0
5,Hikaru,United States,3223,GM,9.0,72.0,8,2,0
6,Firouzja2003,France,3156,GM,9.0,72.0,9,0,0
7,LevonAronian,United States,3022,GM,9.0,69.0,9,0,0
8,dropstoneDP,Click here to see our stance on the war in Ukraine,3088,GM,9.0,65.5,7,4,0
9,RaunakSadhwani2005,India,3111,GM,8.5,71.5,8,1,0
10,Rud_Makarian,Click here to see our stance on the war in Ukraine,3072,IM,8.5,65.0,7,3,0
11,GoltsevDmitry2000,Click here to see our stance on the war in Ukraine,2900,FM,8.5,56.0,8,1,0
12,frederiksvane,Germany,3032,GM,8.0,77.5,7,2,0
13,adotand,India,2993,GM,8.0,73.0,8,0,0
14,rasmussvane,Germany,3000,GM,8.0,71.0,7,2,0
15,Zhigalko_Sergei,International,2948,GM,8.0,67.0,7,2,0
16,Sina_Movahed,Iran,3044,IM,8.0,66.0,7,2,0
17,Salem-AR,United Arab Emirates,3091,GM,8.0,66.0,7,2,0
18,Vaathi_Coming,India,2950,GM,8.0,66.0,8,0,0
19,K_A_S_T_O_R,Chile,2876,GM,8.0,66.0,8,0,0
20,rpragchess,India,3090,GM,8.0,65.5,8,0,0
21,MyDream003,International,2731,IM,8.0,64.5,7,2,0
22,MatthewG-p4p,Click here to see our stance on the war in Ukraine,2937,IM,8.0,63.5,7,2,0
23,snowlord,International,2928,FM,8.0,61.5,6,4,0
24,Jospem,Mexico,3078,GM,8.0,61.5,8,0,0
25,Shield12,Uzbekistan,2972,GM,8.0,61.5,8,0,0
26,Bigfish1995,Slovenia,3093,GM,8.0,60.0,7,2,0
27,stollenmonster,Click here to see our stance on the war in Ukraine,2897,CM,8.0,58.5,7,2,0
28,FormerProdigy,Czech Republic,2938,GM,8.0,58.5,6,4,0
29,the_chess_child,India,2890,IM,8.0,54.0,7,2,0
30,Matibar,Poland,2846,GM,8.0,50.5,7,2,0
31,vugarrasulov,Azerbaijan,2990,GM,8.0,49.5,8,0,0
32,Bauman_Guy,International,2977,FM,8.0,36.5,8,0,0
