rank,username,country,rating,title,score,tie_break,wins,draws,byes
1,Firouzja2003,France,3156,GM,9.5,80.0,9,1,0
2,Msb2,Germany,3132,GM,9.5,74.5,8,3,0
3,AnishOnYoutube,Netherlands,3095,GM,9.5,70.5,9,1,0
4,DanielNaroditsky,United States,3153,GM,9.0,77.5,8,2,0
5,dropstoneDP,Click here to see our stance on the war in Ukraine,3088,GM,9.0,71.0,7,4,0
6,Alexander_Zubov,Ukraine,3058,GM,9.0,70.5,9,0,0
7,Hikaru,United States,3223,GM,9.0,69.5,7,4,0
8,LiemLe,Vietnam,3043,GM,9.0,60.5,8,2,0
9,Javokhir_Sindarov05,Uzbekistan,3088,GM,8.5,80.5,8,1,0
10,GHANDEEVAM2003,India,3046,GM,8.5,74.5,8,1,0
11,lachesisQ,Click here to see our stance on the war in Ukraine,3161,GM,8.5,74.0,8,1,0
12,DenLaz,Click here to see our stance on the war in Ukraine,3135,GM,8.5,72.5,8,1,0
13,FGHSMN,India,2868,GM,8.5,69.5,8,1,0
14,scarabee43,France,2915,IM,8.5,68.5,8,1,0
15,Fandorine,Spain,2899,GM,8.5,68.0,8,1,0
16,Yaacovn,United States,2835,IM,8.5,68.0,8,1,0
17,Legendinunknown,India,2869,IM,8.5,68.0,8,1,0
18,sokidze,Ukraine,2905,GM,8.5,66.0,8,1,0
19,GoltsevDmitry2000,Click here to see our stance on the war in Ukraine,2900,FM,8.5,65.0,8,1,0
20,kingnb,India,2731,IM,8.5,62.5,8,1,0
21,ValentunHulka,Ukraine,2906,FM,8.5,62.0,8,1,0
22,jefferyx,United States,3122,GM,8.5,61.5,7,3,0
23,vi_pranav,India,3158,GM,8.5,61.0,8,1,0
24,wonderfultime,Vietnam,3031,GM,8.0,78.0,6,4,0
25,Prizant_academy,Click here to see our stance on the war in Ukraine,3183,FM,8.0,75.5,7,2,0
26,Kiborg95,Bosnia-Herzegovina,2801,GM,8.0,74.0,8,0,0
27,DominguezOnYoutube,United States,2968,GM,8.0,71.5,7,2,0
28,FairChess_on_YouTube,Maldives,3127,GM,8.0,69.0,7,2,0
