rank,username,country,rating,title,score,tie_break,wins,draws,byes
1,FairChess_on_YouTube,Maldives,3130,GM,10.0,72.0,9,2,0
2,Jospem,Mexico,3080,GM,9.0,77.5,8,2,0
3,DenLaz,Click here to see our stance on the war in Ukraine,3161,GM,9.0,76.0,8,2,0
4,lachesisQ,Click here to see our stance on the war in Ukraine,3144,GM,9.0,74.5,7,4,0
5,Hikaru,United States,3324,GM,9.0,71.5,8,2,0
6,FabianoCaruana,United States,3166,GM,9.0,69.5,8,2,0
7,Javokhir_Sindarov05,Uzbekistan,3169,GM,9.0,69.5,8,2,0
8,MagnusCarlsen,Norway,3256,GM,9.0,68.5,8,2,0
9,DanielNaroditsky,United States,3083,GM,9.0,68.5,8,2,0
10,AlexTriapishko,Click here to see our stance on the war in Ukraine,2828,IM,9.0,62.5,9,0,0
11,Andreikka,Click here to see our stance on the war in Ukraine,3033,GM,9.0,60.0,9,0,0
12,GMBenjaminBok,Netherlands,3094,GM,8.5,75.5,8,1,0
13,alexrustemov,Click here to see our stance on the war in Ukraine,2879,GM,8.5,73.0,7,3,0
14,mishanick,Serbia,3109,GM,8.5,72.5,7,3,0
15,MatthewG-p4p,Click here to see our stance on the war in Ukraine,2912,IM,8.5,71.0,7,3,0
16,Arash_Tahbaz,Iran,2862,IM,8.5,71.0,8,1,0
17,jefferyx,United States,2999,GM,8.5,69.5,7,3,0
18,rpragchess,India,3181,GM,8.5,69.0,8,1,0
19,Papa12341234,France,2778,IM,8.5,67.5,8,1,0
20,nihalsarin,India,3124,GM,8.5,67.0,8,1,0
21,frederiksvane,Germany,2980,GM,8.5,66.5,8,1,0
22,ReadySkate,Iran,2856,FM,8.5,65.5,8,1,0
23,DrVelja,Serbia,3001,GM,8.0,80.5,7,2,0
24,OparinGrigoriy,United States,3035,GM,8.0,76.0,7,2,0
25,Shankland,United States,2934,GM,8.0,76.0,8,0,0
26,rasmussvane,Germany,2986,GM,8.0,75.5,7,2,0
27,Firouzja2003,France,3199,GM,8.0,73.0,8,0,0
28,Volodar_Murzin,Click here to see our stance on the war in Ukraine,3026,GM,8.0,72.0,8,0,0
29,Alexander_Donchenko,International,2843,GM,8.0,71.5,8,0,0
30,Rakhmanov_Aleksandr,International,2861,GM,8.0,71.0,6,4,0
31,Szparu,Poland,2831,IM,8.0,69.5,7,2,0
32,TheBigBoss04,Colombia,2787,GM,8.0,68.0,7,2,0
33,Individoom,Kazakhstan,2890,IM,8.0,67.5,8,0,0
34,Oleksandr_Bortnyk,United States,3058,GM,8.0,67.5,8,0,0
35,WoodlandMagic,United States,2910,GM,8.0,66.5,7,2,0
36,jcibarra,Spain,2950,GM,8.0,66.5,6,4,0
37,slorovel,Slovenia,2712,FM,8.0,66.5,7,2,0
38,wonderfultime,Vietnam,3063,GM,8.0,65.5,8,0,0
39,Sychev_on_YouTube,Peru,2876,GM,8.0,64.5,8,0,0
40,Mikhail_Golubev,Ukraine,2724,GM,8.0,64.0,8,0,0
41,Kacparov,Poland,3000,IM,8.0,63.5,8,0,0
42,mbojan,Bosnia-Herzegovina,2890,IM,8.0,62.5,8,0,0
43,ThunderChariot,Click here to see our stance on the war in Ukraine,2904,FM,8.0,61.0,7,2,0
44,Yan_Dyomin2010,Ukraine,2811,CM,8.0,59.0,8,0,0
45,Germanovs_Georgijs,Latvia,2760,CM,8.0,58.5,8,0,0
46,AnthonyWirig,France,2803,GM,8.0,56.0,8,0,0
47,samidescalona2002,Venezuela,2923,CM,8.0,55.5,8,0,0
48,TigrVShlyape,United States,2868,GM,8.0,53.5,6,4,0
49,puz2010,South Korea,2723,FM,7.5,75.5,7,1,0
50,Lennis93,United States,2726,IM,7.5,70.0,7,1,0
51,Witik,Click here to see our stance on the war in Ukraine,2807,FM,7.5,68.5,6,3,0
52,GaiozNigalidze,Georgia,2801,IM,7.5,67.0,7,1,0
53,DamianoLew95,Poland,2684,IM,7.5,65.5,7,1,0
54,FREDERICKtheMATE,Scotland,2772,FM,7.5,65.0,6,3,0
55,Chessgodisback2008,United States,2880,NM,7.5,65.0,7,1,0
56,MightyGMpretender,Poland,2817,NM,7.5,64.5,7,1,0
57,BogdanDeac,Romania,3033,GM,7.5,64.0,7,1,0
58,OhanyanEminChess,Armenia,2825,GM,7.5,63.0,7,1,0
59,snowlord,International,2920,FM,7.5,57.0,7,1,0
60,monomita,India,2854,IM,7.5,56.5,7,1,0
61,NovozhilovSemen,International,2826,FM,7.5,56.0,7,1,0
62,RobertoJBM,Brazil,2857,IM,7.5,55.5,7,1,0
63,GMKrikor,Brazil,2806,GM,7.5,55.5,7,1,0
64,wannabe2700,Finland,2617,IM,7.5,50.5,7,1,0
65,dropstoneDP,Click here to see our stance on the war in Ukraine,3076,GM,7.0,73.0,5,4,0
66,Zurability,United States,2764,IM,7.0,69.0,7,0,0
