rank,username,country,rating,title,score,tie_break,wins,draws,byes
1,MagnusCarlsen,Norway,3256,GM,9.5,82.0,9,1,0
2,DanielNaroditsky,United States,3083,GM,9.5,81.5,9,1,0
3,Azerichess,Azerbaijan,3068,GM,9.5,77.5,8,3,0
4,FairChess_on_YouTube,Maldives,3130,GM,9.5,65.5,8,3,0
5,artooon,International,3064,GM,9.0,81.0,8,2,0
6,mishanick,Serbia,3109,GM,9.0,77.0,8,2,0
7,Javokhir_Sindarov05,Uzbekistan,3169,GM,9.0,75.0,8,2,0
8,viditchess,India,3013,GM,9.0,74.5,9,0,0
9,Hikaru,United States,3324,GM,9.0,74.0,8,2,0
10,dropstoneDP,Click here to see our stance on the war in Ukraine,3076,GM,9.0,70.5,8,2,0
11,MatthewG-p4p,Click here to see our stance on the war in Ukraine,2912,IM,9.0,67.5,9,0,0
12,xxysoul6,China,2985,GM,9.0,65.0,9,0,0
13,AryanTari,Norway,2990,GM,9.0,63.0,8,2,0
14,Msb2,Germany,3036,GM,8.5,72.5,8,1,0
15,Shield12,Uzbekistan,2954,GM,8.5,71.5,8,1,0
16,BardArtem,International,2897,FM,8.5,69.0,7,3,0
17,Zhigalko_Sergei,International,2974,GM,8.5,61.5,8,1,0
18,Jospem,Mexico,3080,GM,8.0,80.0,8,0,0
19,BogdanDeac,Romania,3033,GM,8.0,76.0,7,2,0
20,SantoBlue,Türkiye,3001,GM,8.0,73.5,8,0,0
21,Kildepiotr,Poland,2677,IM,8.0,73.0,7,2,0
22,platy3,Spain,2964,GM,8.0,71.5,8,0,0
23,scarabee43,France,2945,IM,8.0,71.0,8,0,0
24,bascheyaro,International,2818,FM,8.0,69.5,8,0,0
25,AradNazari,Iran,2923,IM,8.0,69.5,8,0,0
26,GothamChess,United States,2788,IM,8.0,68.5,8,0,0
27,Yaacovn,United States,2868,IM,8.0,68.0,7,2,0
28,alexrustemov,Click here to see our stance on the war in Ukraine,2879,GM,8.0,67.0,7,2,0
29,Binary010,United States,2886,GM,8.0,66.0,7,2,0
30,leejunhyeok,South Korea,2781,IM,8.0,66.0,7,2,0
31,Byniolus,Poland,2836,GM,8.0,66.0,8,0,0
32,Nitzan_Steinberg,Israel,2895,GM,8.0,66.0,7,2,0
33,TigrVShlyape,United States,2868,GM,8.0,66.0,8,0,0
34,Durarbayli,Azerbaijan,2931,GM,8.0,65.0,8,0,0
35,blitzking1729,India,2830,IM,8.0,63.0,7,2,0
36,the_chess_child,India,2932,IM,8.0,62.5,7,2,0
37,AaravDenglaOfficial,Saint Pierre/Miquelon,2708,IM,8.0,60.0,8,0,0
38,Eagle_2019,Kazakhstan,2869,IM,8.0,59.0,7,2,0
39,jefferyx,United States,2999,GM,8.0,58.0,7,2,0
40,wonderfultime,Vietnam,3063,GM,8.0,56.0,7,2,0
41,Speshka,Click here to see our stance on the war in Ukraine,2651,WIM,8.0,53.5,7,2,0
42,Crazy_girl99,Uzbekistan,2729,WGM,8.0,33.5,8,0,0
43,FGHSMN,India,2935,GM,7.5,76.5,7,1,0
44,DenLaz,Click here to see our stance on the war in Ukraine,3161,GM,7.5,69.5,7,1,0
45,kingofthenil,France,2951,IM,7.5,69.0,7,1,0
46,SahibSinghKnight,India,2729,FM,7.5,68.0,7,1,0
47,K_A_S_T_O_R,Chile,2804,GM,7.5,65.0,7,1,0
48,Oleksandr_Bortnyk,United States,3056,GM,7.5,65.0,7,1,0
49,Herzog2012,Kazakhstan,2728,FM,7.5,64.0,7,1,0
50,Erdnya15,Click here to see our stance on the war in Ukraine,2660,FM,7.5,63.5,7,1,0
51,Alen_Yeremyann,Armenia,2789,FM,7.5,63.0,6,3,0
52,Vaathi_Coming,India,2998,GM,7.5,62.5,7,1,0
53,Tikhon_Popov,International,2759,CM,7.5,62.0,6,3,0
54,Bauman_Guy,International,3005,FM,7.5,62.0,7,1,0
55,vishwa_vijeta,India,2625,CM,7.5,61.5,7,1,0
56,wqws,India,2905,FM,7.5,61.0,7,1,0
57,WhiteKnight2612,India,2904,IM,7.5,60.5,7,1,0
58,IM_ArthurDW08,Netherlands,2814,IM,7.5,58.5,7,1,0
59,Anton_Demchenko,Slovenia,2931,GM,7.5,56.5,7,1,0
60,TanitoluwaAps116,Aland Islands,2784,FM,7.5,56.0,7,1,0
61,SerGo055,Click here to see our stance on the war in Ukraine,2704,FM,7.5,55.0,7,1,0
62,GlavkonVVS,Click here to see our stance on the war in Ukraine,2556,FM,7.5,52.5,6,3,0
63,stollenmonster,Click here to see our stance on the war in Ukraine,2914,CM,7.5,46.5,7,1,0
64,Kacparov,Poland,3000,IM,7.0,74.5,7,0,0
65,MatyChess1,Chile,2772,IM,7.0,69.5,6,2,0
66,Irishchessman16,Ireland,2557,IM,7.0,68.0,7,0,0
67,shimastream,Click here to see our stance on the war in Ukraine,3047,GM,7.0,66.5,6,2,0
68,Smoking_Crow,Basque Country,2721,IM,7.0,66.5,6,2,0
69,Harry_Rakkel,Poland,2719,GM,7.0,66.0,7,0,0
70,Aygehovit1992,International,2769,GM,7.0,65.5,7,0,0
71,ValeriyGrinev,Ukraine,2663,IM,7.0,65.0,4,6,0
72,Aradhya2000,India,2774,IM,7.0,65.0,6,2,0
73,Suleyman_Chess06,Azerbaijan,2807,FM,7.0,65.0,6,2,0
74,Bekaeasycool,Kazakhstan,2724,FM,7.0,62.0,7,0,0
75,Abund,China,2750,NM,7.0,62.0,7,0,0
76,ChessSwole,United States,2706,FM,7.0,61.5,7,0,0
77,Boundless_Strike,Djibouti,2662,IM,7.0,61.5,7,0,0
78,NikitaShandrygin,Serbia,2852,FM,7.0,61.0,6,2,0
79,Koalaskakistis,France,2721,IM,7.0,60.5,7,0,0
80,bazar-wokzal,International,2562,IM,7.0,60.5,7,0,0
81,snowlord,International,2920,FM,7.0,60.5,7,0,0
82,Makswolf200817,Click here to see our stance on the war in Ukraine,2719,FM,7.0,60.0,7,0,0
83,Gerodot71,Kazakhstan,2737,FM,7.0,60.0,6,2,0
84,M1711,Norway,2669,IM,7.0,60.0,6,2,0
85,Journey_to_GrandMaster_YT,Germany,2705,IM,7.0,59.0,7,0,0
86,Alexei_Gubajdullin,International,2682,FM,7.0,58.5,7,0,0
87,chessbaerchen,Kyrgyzstan,2664,FM,7.0,58.0,7,0,0
88,Sek_Konstantin,Click here to see our stance on the war in Ukraine,2730,IM,7.0,58.0,6,2,0
89,Morphozis,Madagascar,2791,IM,7.0,58.0,7,0,0
90,annasargsyan_m,United States,2600,IM,7.0,58.0,7,0,0
91,Aswathchess,India,2764,IM,7.0,57.5,5,4,0
92,Glek_Igor,Belgium,2664,GM,7.0,57.5,6,2,0
93,albi1999,Italy,2726,IM,7.0,56.5,6,2,0
94,Meri-Arabidze,Georgia,2695,IM,7.0,56.5,6,2,0
95,reevecanada,Canada,2766,FM,7.0,56.5,6,2,0
96,savitha1030,India,2594,WGM,7.0,55.5,7,0,0
97,ChessTankMan,Romania,2620,FM,7.0,54.5,7,0,0
98,toninhojit,Brazil,2581,NM,7.0,54.5,6,2,0
99,Cecile-Haussernot,France,2705,WIM,7.0,54.5,7,0,0
100,RobertoJBM,Brazil,2857,IM,7.0,53.5,6,2,0
101,GelmanAlexander,Germany,2735,IM,7.0,53.0,7,0,0
102,abikor,Ukraine,2378,IM,7.0,52.0,7,0,0
103,Flawless_Fighter,Click here to see our stance on the war in Ukraine,2775,IM,7.0,51.5,7,0,0
104,Gangsterrito,Click here to see our stance on the war in Ukraine,2633,FM,7.0,50.5,7,0,0
105,Sychev_Klementy,Somalia,3002,GM,7.0,49.0,6,2,0
106,PeshkaCh,Ukraine,2871,FM,7.0,49.0,6,2,0
107,Adar_07,Türkiye,2788,IM,7.0,49.0,7,0,0
108,ericovski,Spain,2655,IM,7.0,37.5,7,0,0
109,solofon,Sweden,2588,FM,7.0,30.5,7,0,0
110,Mach1el,International,2676,FM,6.5,65.5,6,1,0
111,Th3_Hound,Argentina,2659,FM,6.5,65.0,6,1,0
112,Gergo85,Hungary,2626,GM,6.5,63.5,6,1,0
113,PepeCuenca,Spain,2768,GM,6.5,63.0,6,1,0
114,KoshkaMatrioshka,Kazakhstan,2618,CM,6.5,63.0,6,1,0
115,eagleclaw07,Sweden,2806,IM,6.5,62.5,6,1,0
116,Revan_2002,Azerbaijan,2794,IM,6.5,62.5,6,1,0
117,Mary_Bru,Click here to see our stance on the war in Ukraine,2333,WFM,6.5,61.0,6,1,0
118,Bullhouse14,India,2653,CM,6.5,58.5,6,1,0
119,ajian,United States,2453,NM,6.5,58.0,6,1,0
120,FREDERICKtheMATE,Scotland,2772,FM,6.5,58.0,6,1,0
121,KNVB,Canada,2974,GM,6.5,58.0,6,1,0
122,BirdMaster3000,Brazil,2775,GM,6.5,57.5,6,1,0
123,Fh2411,Vietnam,2644,IM,6.5,57.0,5,3,0
124,CristianS27,Argentina,2605,FM,6.5,56.5,6,1,0
125,VaglioSagan,United States,2518,CM,6.5,56.5,6,1,0
126,Phamtrangiaphuc2009,Vietnam,2606,IM,6.5,56.5,6,1,0
127,Kumareshayyachamy,India,2524,CM,6.5,56.0,6,1,0
128,SHIVACalypso,Pakistan,2532,FM,6.5,56.0,6,1,0
129,TheKnightOfBosnia,Bosnia-Herzegovina,2554,FM,6.5,53.5,6,1,0
130,wild3000,Click here to see our stance on the war in Ukraine,2463,FM,6.5,53.0,6,1,0
131,kaidanov,United States,2633,GM,6.5,53.0,6,1,0
132,ReinisUz,Latvia,2589,NM,6.5,52.5,6,1,0
133,brouetoscope,France,2529,FM,6.5,52.5,5,3,0
134,Cayse,Ukraine,2901,GM,6.5,52.5,6,1,0
135,Rutricks,Spain,2803,IM,6.5,52.5,6,1,0
136,FlemingA,United Kingdom,2583,FM,6.5,50.5,5,3,0
137,AccioChess,India,2510,IM,6.5,50.5,6,1,0
138,Slovineanu,Moldova,2580,IM,6.5,50.5,6,1,0
139,mwpchess,Ukraine,2607,FM,6.5,50.0,6,1,0
140,Unfazed7777,Kyrgyzstan,2640,IM,6.5,49.5,6,1,0
141,Savagelittlemole,Poland,2538,WIM,6.5,49.0,6,1,0
142,atbenina64,Iran,2804,IM,6.5,44.5,6,1,0
143,nicolochessit,Italy,2555,FM,6.5,44.0,6,1,0
144,MathiasWomacka,Germany,2608,GM,6.5,30.0,6,1,0
145,alfredoaguilera3000,Cuba,2508,FM,6.0,69.5,6,0,0
146,Individoom,Kazakhstan,2890,IM,6.0,69.0,6,0,0
147,RandomNoob04,Germany,2726,FM,6.0,65.0,6,0,0
148,Lady_Nika,Click here to see our stance on the war in Ukraine,2553,WFM,6.0,64.0,6,0,0
149,Kirill_Klukin,Serbia,2927,IM,6.0,64.0,4,4,0
150,puz2010,South Korea,2730,FM,6.0,64.0,5,2,0
151,Shuvalov,France,2678,CM,6.0,63.5,6,0,0
152,TitarovVasiliYouTube,Click here to see our stance on the war in Ukraine,2522,CM,6.0,62.5,6,0,0
153,Zq1,United States,2470,GM,6.0,62.0,5,2,0
154,Love7Unicorn,Slovenia,2639,IM,6.0,60.5,5,2,0
155,Viacheslav92,Kazakhstan,2651,FM,6.0,60.0,5,2,0
156,igorvershinin2009,International,2585,FM,6.0,59.5,5,2,0
157,King_Deded4d5,Australia,2481,FM,6.0,59.0,6,0,0
158,Mikasinski,Serbia,2723,FM,6.0,58.5,6,0,0
159,Dreamer_01,India,2515,WIM,6.0,58.5,6,0,0
160,Predo63,Serbia,2616,FM,6.0,58.0,5,2,0
161,NLLO777,Croatia,2535,FM,6.0,58.0,6,0,0
162,mbojan,Bosnia-Herzegovina,2890,IM,6.0,58.0,5,2,0
163,Nicolik,Italy,2705,IM,6.0,57.0,5,2,0
164,Jeppesen08,Denmark,2532,FM,6.0,57.0,5,2,0
165,EddieMarsalla,Croatia,2773,FM,6.0,56.5,6,0,0
166,Jojo_898,Turkmenistan,2450,WFM,6.0,56.5,6,0,0
167,gueraumasague,Spain,2800,FM,6.0,56.5,6,0,0
