rank,username,country,rating,title,score,tie_break,wins,draws,byes
1,vugarrasulov,Azerbaijan,2990,GM,9.5,76.0,8,3,0
2,wonderfultime,Vietnam,3031,GM,9.5,71.5,9,1,0
3,OparinGrigoriy,United States,3019,GM,9.5,71.0,9,1,0
4,nihalsarin,Chile,3226,GM,9.5,70.5,9,1,0
5,tptagain,Spain,3031,GM,9.0,71.0,9,0,0
6,mishanick,Serbia,3040,GM,9.0,67.5,9,0,0
7,shimastream,Click here to see our stance on the war in Ukraine,2881,GM,9.0,66.5,9,0,0
8,Parhamov,Iran,3078,GM,9.0,64.5,9,0,0
9,dropstoneDP,Click here to see our stance on the war in Ukraine,3088,GM,9.0,64.5,8,2,0
10,Sibelephant,Click here to see our stance on the war in Ukraine,3071,GM,8.5,77.0,7,3,0
11,Hikaru,United States,3223,GM,8.5,74.5,8,1,0
12,Anton_Demchenko,Slovenia,3021,GM,8.5,73.5,8,1,0
13,amintabatabaei,Iran,3057,GM,8.5,71.5,7,3,0
14,DenLaz,Click here to see our stance on the war in Ukraine,3135,GM,8.5,71.5,8,1,0
15,Shield12,Uzbekistan,2972,GM,8.5,69.5,7,3,0
16,Firouzja2003,France,3156,GM,8.5,68.0,8,1,0
17,FairChess_on_YouTube,Maldives,3127,GM,8.5,67.5,8,1,0
18,artooon,International,3050,GM,8.5,65.5,8,1,0
19,Jospem,Mexico,3078,GM,8.0,77.5,8,0,0
20,HansOnTwitch,United States,3161,GM,8.0,74.5,7,2,0
21,GMWSO,United States,3101,GM,8.0,72.5,7,2,0
22,nrvisakh,India,2914,GM,8.0,72.0,8,0,0
23,Polish_fighter3000,Poland,3057,GM,8.0,70.5,8,0,0
24,MatthewG-p4p,Click here to see our stance on the war in Ukraine,2937,IM,8.0,69.0,7,2,0
25,Msb2,Germany,3132,GM,8.0,67.0,7,2,0
26,nrvignesh,India,2892,GM,8.0,66.5,7,2,0
27,kingofthenil,France,2784,IM,8.0,66.0,8,0,0
28,moro182,Italy,2912,GM,8.0,65.5,8,0,0
29,frederiksvane,Germany,3032,GM,8.0,64.5,8,0,0
30,TigrVShlyape,United States,2902,GM,8.0,62.5,8,0,0
31,ValentinDragnev,Austria,2750,GM,8.0,62.5,8,0,0
32,Fandorine,Spain,2899,GM,8.0,61.0,8,0,0
33,Sargsyan_Shant,Armenia,2970,GM,7.5,76.0,7,1,0
34,Bauman_Guy,International,2977,FM,7.5,74.0,6,3,0
35,FormerProdigy,Czech Republic,2938,GM,7.5,72.5,7,1,0
36,qx4z,Indonesia,2809,NM,7.5,66.5,6,3,0
37,Rurep26,Indonesia,2661,FM,7.5,66.0,6,3,0
38,blitzking1729,India,2785,IM,7.5,66.0,7,1,0
39,Murad_Ibrahimli,Azerbaijan,2904,IM,7.5,65.0,7,1,0
40,AlexPapasimakopoulos,Greece,2822,FM,7.5,64.0,7,1,0
41,Mops_2004,Ukraine,2832,IM,7.5,64.0,7,1,0
42,GasconJR,Spain,2600,GM,7.5,63.5,6,3,0
43,Evgeny81,Israel,2754,GM,7.5,62.5,7,1,0
44,Beca95,Serbia,2905,GM,7.5,62.5,6,3,0
45,Legendinunknown,India,2869,IM,7.5,62.5,6,3,0
46,Zhigalko_Sergei,International,2948,GM,7.5,61.5,7,1,0
47,I_am_Javi,Spain,2767,IM,7.5,61.5,7,1,0
48,sokidze,Ukraine,2905,GM,7.5,61.5,7,1,0
49,BogdanDeac,Romania,3066,GM,7.5,60.5,7,1,0
50,ContrVersia,Lithuania,2909,GM,7.5,57.0,6,3,0
51,hurricane7791,Spain,2730,IM,7.5,57.0,6,3,0
52,CSB7,Hungary,2803,IM,7.5,55.0,7,1,0
53,Hope_6,Kazakhstan,2773,FM,7.5,54.5,7,1,0
