rank,username,country,rating,title,score,tie_break,wins,draws,byes
1,LiemLe,Vietnam,3043,GM,10.0,74.5,9,2,0
2,Hikaru,United States,3223,GM,9.5,80.0,9,1,0
3,wonderfultime,Vietnam,3031,GM,9.0,70.5,9,0,0
4,FairChess_on_YouTube,Maldives,3127,GM,9.0,70.0,8,2,0
5,vi_pranav,India,3158,GM,9.0,67.5,9,0,0
6,the_chess_child,India,2890,IM,9.0,65.5,9,0,0
7,Rud_Makarian,Click here to see our stance on the war in Ukraine,3072,IM,9.0,63.0,9,0,0
8,GMWSO,United States,3101,GM,8.5,78.5,8,1,0
9,Fandorine,Spain,2899,GM,8.5,68.0,8,1,0
10,FGHSMN,India,2868,GM,8.5,67.0,8,1,0
11,rezamahdavi2008,Iran,2937,FM,8.5,67.0,8,1,0
12,vladislavkovalev,International,2935,GM,8.5,66.5,8,1,0
13,Szparu,Poland,2909,IM,8.5,66.0,8,1,0
14,MITerryble,Peru,3005,IM,8.0,79.5,8,0,0
15,Jospem,Mexico,3078,GM,8.0,70.0,7,2,0
16,ContrVersia,Lithuania,2909,GM,8.0,69.5,8,0,0
17,TigrVShlyape,United States,2902,GM,8.0,69.5,7,2,0
18,Macho_2006,Uzbekistan,2955,IM,8.0,69.0,8,0,0
19,ChinguunSu,Mongolia,2664,FM,8.0,66.5,8,0,0
20,Byniolus,Poland,2772,GM,8.0,65.0,8,0,0
21,adotand,India,2993,GM,8.0,64.5,8,0,0
22,bardiya_Daneshvar,Iran,3005,GM,8.0,64.0,8,0,0
23,artin10862,Iran,2943,FM,8.0,59.0,8,0,0
24,attack2mateU,Canada,2724,GM,8.0,57.5,8,0,0
25,GMKrikor,Brazil,2878,GM,8.0,54.5,8,0,0
26,Seochesspie,Sweden,2831,IM,7.5,68.0,7,1,0
27,shimastream,Click here to see our stance on the war in Ukraine,2881,GM,7.5,67.5,7,1,0
28,Sokoloco,Kazakhstan,2715,IM,7.5,65.0,7,1,0
29,mitrabhaa,India,2966,GM,7.5,64.5,7,1,0
30,GlavkonVVS,Click here to see our stance on the war in Ukraine,2609,FM,7.5,64.0,7,1,0
31,SAInt_666,Click here to see our stance on the war in Ukraine,2744,FM,7.5,62.0,7,1,0
32,Zurability,United States,2777,IM,7.5,62.0,7,1,0
33,Kirill_Klukin,United Arab Emirates,2930,IM,7.5,60.0,7,1,0
34,Alexchess1984,Czech Republic,2687,GM,7.5,59.5,7,1,0
35,CSB7,Hungary,2803,IM,7.5,58.5,7,1,0
36,KNVB,Canada,2706,GM,7.5,57.5,7,1,0
37,kakarot_001,India,2663,IM,7.5,53.5,7,1,0
38,stollenmonster,Click here to see our stance on the war in Ukraine,2897,CM,7.5,45.5,6,3,0
39,MatthewG-p4p,Click here to see our stance on the war in Ukraine,2937,IM,7.0,68.5,6,2,0
40,Mr_Lion22,International,2566,CM,7.0,65.0,7,0,0
41,KashJinx,India,2702,FM,7.0,64.5,7,0,0
42,Mikasinski,Serbia,2735,FM,7.0,64.0,7,0,0
43,Vahe_Danielyan,Armenia,2713,IM,7.0,63.5,6,2,0
44,GianmarcoVaR,Peru,2866,IM,7.0,63.0,6,2,0
45,Qvalda,Estonia,2500,FM,7.0,62.5,7,0,0
46,Mndapoetzz04,Vietnam,2692,IM,7.0,62.5,7,0,0
47,Akewjon,Uzbekistan,2800,IM,7.0,61.5,7,0,0
48,A-Fier,Brazil,2809,GM,7.0,61.5,6,2,0
49,djano,Poland,2622,FM,7.0,61.0,5,4,0
50,krzyzan94,Poland,2851,GM,7.0,60.0,7,0,0
51,Iball95,Click here to see our stance on the war in Ukraine,2900,FM,7.0,60.0,7,0,0
52,viktorskliarov,Ukraine,2668,IM,7.0,59.0,7,0,0
53,RETURNOFTHELAGGER,US Virgin Islands,2678,NM,7.0,57.5,6,2,0
54,atbenina64,Iran,2777,IM,7.0,57.0,7,0,0
55,Hovik_Hayrapetyan,Armenia,2889,GM,7.0,55.0,7,0,0
56,Xtrmntr78,Iceland,2856,IM,7.0,54.5,7,0,0
57,JuniorJumper,India,2500,CM,7.0,54.5,6,2,0
58,BardArtem,International,2833,FM,7.0,54.0,6,2,0
59,Herzog2012,Kazakhstan,2620,FM,7.0,54.0,6,2,0
60,mind1mover,Serbia,2748,IM,7.0,53.0,7,0,0
61,Witik,Click here to see our stance on the war in Ukraine,2796,FM,7.0,48.5,7,0,0
62,jacky72,Romania,2843,IM,7.0,48.0,6,2,0
63,gm_rashid,Uzbekistan,2503,GM,7.0,47.5,7,0,0
64,Elsa167,Croatia,2782,GM,6.5,69.0,6,1,0
65,NikoTheodorou,Greece,3152,GM,6.5,66.0,5,3,0
66,aloe_normansen,Kazakhstan,2640,WIM,6.5,62.0,6,1,0
67,djokovic74,India,2804,CM,6.5,61.5,6,1,0
68,Nikolakis2014,Greece,2760,GM,6.5,61.0,5,3,0
69,GoltsevDmitry2000,Click here to see our stance on the war in Ukraine,2900,FM,6.5,59.5,5,3,0
70,GmSergioBarrientos,Colombia,2762,GM,6.5,59.5,5,3,0
71,Sadykov_Ramil,Click here to see our stance on the war in Ukraine,2602,FM,6.5,58.5,6,1,0
72,DefiantChair,Kazakhstan,2603,FM,6.5,58.0,6,1,0
73,Zhigalko_Sergei,International,2948,GM,6.5,58.0,5,3,0
74,Ural_bogatyr,Click here to see our stance on the war in Ukraine,2547,IM,6.5,57.0,6,1,0
75,ketster,Guatemala,2579,FM,6.5,56.5,6,1,0
76,alexrustemov,Click here to see our stance on the war in Ukraine,2939,GM,6.5,54.0,4,5,0
77,LiadCuba,Cuba,2506,NM,6.5,54.0,6,1,0
78,RaugintaBulba,Lithuania,2483,CM,6.5,53.0,6,1,0
79,El_Matador12,Philippines,2551,NM,6.5,52.5,5,3,0
80,adapodadei,India,2723,FM,6.5,52.5,6,1,0
81,BashirovKemal,Ukraine,2646,FM,6.5,51.5,6,1,0
82,DmitryMaximov,Ukraine,2732,GM,6.5,50.0,6,1,0
83,Nf3c5,Brazil,2599,FM,6.5,49.0,6,1,0
84,sjoerd893,Netherlands,2493,FM,6.5,47.0,6,1,0
85,Deuterio010,Spain,2744,FM,6.5,45.5,6,1,0
86,HackWithBlack,England,2504,FM,6.5,44.5,5,3,0
87,Kotlyar_K,Click here to see our stance on the war in Ukraine,2653,FM,6.5,42.5,6,1,0
88,wqws,India,2883,CM,6.0,66.5,6,0,0
89,santosalberto1987,Ecuador,2515,IM,6.0,63.5,5,2,0
90,Sattarov_Bobur,Uzbekistan,2814,IM,6.0,63.5,5,2,0
91,blitzking1729,India,2785,IM,6.0,62.5,6,0,0
92,hakanazeri2,Isle of Man,2641,FM,6.0,62.0,5,2,0
93,IMRosen,Germany,2726,IM,6.0,60.0,6,0,0
94,NelsonLinda,Kazakhstan,2629,CM,6.0,59.0,5,2,0
95,Buzhizhebuguai,China,2753,IM,6.0,59.0,6,0,0
96,Semetey,Kyrgyzstan,2609,IM,6.0,57.5,5,2,0
97,chessculator16,India,2361,WFM,6.0,57.5,5,2,0
98,RobertoJBM,Brazil,2871,IM,6.0,57.5,6,0,0
99,legendisback1,Türkiye,3027,IM,6.0,56.5,6,0,0
100,Ginzburg_Yakov,Click here to see our stance on the war in Ukraine,2554,FM,6.0,56.5,6,0,0
101,SashaKuzhilniy,Ukraine,2625,CM,6.0,56.0,6,0,0
102,Aleksandar-Topalov,Serbia,2415,CM,6.0,55.5,5,2,0
103,ozates,Türkiye,2669,FM,6.0,55.5,6,0,0
104,Roman_Ovetchkin,Click here to see our stance on the war in Ukraine,2569,GM,6.0,55.5,5,2,0
105,Boundless_Strike,Djibouti,2648,IM,6.0,54.0,6,0,0
106,ChessQueen,International,2750,GM,6.0,54.0,6,0,0
107,crazy_m_attack,Iran,2443,WFM,6.0,53.0,5,2,0
108,NovoselovRoman,Click here to see our stance on the war in Ukraine,2665,FM,6.0,53.0,6,0,0
109,FoxOnTheRun97,Czech Republic,2604,FM,6.0,51.5,6,0,0
110,HeroWilczek,Poland,2454,CM,6.0,51.0,5,2,0
