rank,username,country,rating,title,score,tie_break,wins,draws,byes
1,mishanick,Serbia,3040,GM,9.5,77.5,8,3,0
2,Hikaru,United States,3223,GM,9.5,76.0,9,1,0
3,Jospem,Mexico,3078,GM,9.0,75.5,7,4,0
4,GM_dmitrij,Germany,3105,GM,9.0,70.5,8,2,0
5,Rud_Makarian,Click here to see our stance on the war in Ukraine,3072,IM,9.0,69.0,7,4,0
6,FairChess_on_YouTube,Maldives,3127,GM,9.0,67.0,8,2,0
7,Oleksandr_Bortnyk,United States,3109,GM,8.5,67.5,8,1,0
8,MITerryble,Peru,3005,IM,8.5,65.5,8,1,0
9,ChristopherYoo,Tuvalu,3027,GM,8.5,64.0,8,1,0
10,platy3,Spain,2921,GM,8.5,61.5,8,1,0
11,Sargsyan_Shant,Armenia,2970,GM,8.0,73.0,8,0,0
12,jcibarra,Spain,3034,GM,8.0,71.0,7,2,0
13,MagnusCarlsen,Norway,3251,GM,8.0,69.0,7,2,0
14,Zhigalko_Sergei,International,2948,GM,8.0,67.5,8,0,0
15,gahryman,Turkmenistan,2627,GM,8.0,66.0,8,0,0
16,AryanTari,Norway,2970,GM,8.0,65.5,8,0,0
17,Coachpoker,United States,2781,IM,8.0,63.5,7,2,0
18,PushingpawnsNYC,Puerto Rico,2354,NM,8.0,58.5,8,0,0
19,benny_aizenberg,Israel,Unrated,IM,8.0,57.5,8,0,0
20,mr_gustavo,Poland,2709,IM,8.0,56.5,7,2,0
21,DarkAlekhine,Greece,2763,GM,8.0,56.5,8,0,0
22,IgorBjelobrk,Australia,2635,IM,8.0,56.0,7,2,0
23,Eduard_Limonov,Click here to see our stance on the war in Ukraine,2947,IM,8.0,54.0,8,0,0
24,vi_pranav,India,3158,GM,7.5,70.5,7,1,0
25,TigrVShlyape,United States,2902,GM,7.5,68.0,6,3,0
26,Peng_Li-Min,Switzerland,2825,GM,7.5,67.5,7,1,0
27,dretch,United States,2862,GM,7.5,66.0,7,1,0
28,oskariot,Poland,2790,GM,7.5,65.0,7,1,0
29,DanielNaroditsky,United States,3153,GM,7.5,64.0,6,3,0
30,bazar-wokzal,International,2582,IM,7.5,63.0,6,3,0
31,Anton_Demchenko,Slovenia,3021,GM,7.5,61.5,6,3,0
32,Byniolus,Poland,2772,GM,7.5,60.5,7,1,0
33,Sattarov_Bobur,Uzbekistan,2814,IM,7.5,59.5,7,1,0
34,RichardBitoon,Philippines,2574,GM,7.5,53.0,7,1,0
35,BigAl,England,2533,IM,7.0,68.0,7,0,0
36,GMKrikor,Brazil,2878,GM,7.0,66.5,6,2,0
37,DeTimmerman,Netherlands,2729,IM,7.0,65.5,7,0,0
38,XDPS,Chile,2874,GM,7.0,65.0,7,0,0
39,GianmarcoVaR,Peru,2866,IM,7.0,62.5,6,2,0
40,OK97,Israel,2802,GM,7.0,62.5,7,0,0
41,Meri-Arabidze,Georgia,2673,IM,7.0,61.5,5,4,0
42,I_am_Javi,Spain,2767,IM,7.0,60.5,7,0,0
43,sergiochess83,Hungary,2943,GM,7.0,59.5,6,2,0
44,Iball95,Click here to see our stance on the war in Ukraine,2900,FM,7.0,59.5,6,2,0
45,eldur16,Iceland,2633,GM,7.0,58.5,6,2,0
46,NikolaGry,Ukraine,2701,FM,7.0,58.0,6,2,0
47,2Tilted,United States,2462,NM,7.0,58.0,7,0,0
48,IMRosen,Germany,2726,IM,7.0,58.0,6,2,0
49,Kombinator01,Hungary,2380,FM,7.0,57.0,6,2,0
50,MKlose11,Spain,2736,FM,7.0,57.0,7,0,0
51,AradNazari,Iran,2773,IM,7.0,56.5,7,0,0
52,cryptoguru02,Italy,2583,FM,7.0,55.0,6,2,0
53,BeanScreen,United States,2672,FM,7.0,54.5,7,0,0
54,Karttunen,Finland,2719,IM,7.0,52.5,6,2,0
55,m_ezat,Egypt,2603,IM,7.0,52.5,7,0,0
56,TanitoluwaAps116,United States,2662,FM,7.0,52.0,7,0,0
57,Zorbos,Portugal,2641,FM,7.0,50.5,7,0,0
58,SirMittensofMittensville,Israel,2677,IM,7.0,49.5,7,0,0
59,SAInt_666,Click here to see our stance on the war in Ukraine,2744,FM,7.0,47.0,7,0,0
60,TimGrutter03,Netherlands,2613,FM,7.0,45.0,7,0,0
61,nocnypako,Poland,2682,IM,6.5,67.5,6,1,0
62,Kirill_Klukin,United Arab Emirates,2930,IM,6.5,63.0,6,1,0
63,AlexPapasimakopoulos,Greece,2822,FM,6.5,62.5,6,1,0
64,ATM622,Malta,2531,CM,6.5,61.5,6,1,0
65,Omranalhosani21,United Arab Emirates,2827,IM,6.5,61.5,6,1,0
