rank,username,country,rating,title,score,tie_break,wins,draws,byes
1,onyshchuk_v,Ukraine,2972,GM,10.5,79.5,10,1,0
2,Msb2,Germany,3036,GM,9.5,75.0,8,3,0
3,Oleksandr_Bortnyk,United States,3058,GM,9.5,74.5,9,1,0
4,Marcan2b,France,3014,GM,9.5,69.0,9,1,0
5,Jospem,Mexico,3080,GM,9.0,73.5,9,0,0
6,wonderfultime,Vietnam,3063,GM,9.0,73.5,9,0,0
7,Cayse,Ukraine,2901,GM,9.0,70.5,9,0,0
8,Rud_Makarian,Click here to see our stance on the war in Ukraine,3076,IM,9.0,69.0,8,2,0
9,Hikaru,United States,3324,GM,9.0,68.0,9,0,0
10,FairChess_on_YouTube,Maldives,3130,GM,8.5,75.5,7,3,0
11,AnishGiri,Netherlands,3131,GM,8.5,75.5,7,3,0
12,MagnusCarlsen,Norway,3256,GM,8.5,74.0,8,1,0
13,vladislavkovalev,International,2826,GM,8.5,71.5,8,1,0
14,Talibovv06,Azerbaijan,2875,IM,8.5,71.0,8,1,0
15,BlueWizzard,United States,2965,GM,8.5,69.5,8,1,0
16,Genghis_K,Argentina,2933,GM,8.5,69.5,8,1,0
17,VladimirKramnik,Click here to see our stance on the war in Ukraine,3040,GM,8.5,69.5,8,1,0
18,Konavets,United States,3189,GM,8.5,68.0,8,1,0
19,Sanan_Sjugirov,Hungary,2994,GM,8.5,67.5,7,3,0
20,GMBenjaminBok,Netherlands,3094,GM,8.5,67.0,8,1,0
21,MITerryble,Peru,3075,IM,8.5,67.0,8,1,0
22,SantoBlue,Türkiye,3001,GM,8.5,66.0,7,3,0
23,GM_dmitrij,Germany,3008,GM,8.5,62.0,8,1,0
24,MatthewG-p4p,Click here to see our stance on the war in Ukraine,2912,IM,8.0,74.5,8,0,0
25,scarabee43,France,2945,IM,8.0,73.0,7,2,0
26,lachesisQ,Click here to see our stance on the war in Ukraine,3144,GM,8.0,72.0,8,0,0
27,rpragchess,India,3181,GM,8.0,71.5,8,0,0
28,Koalaskakistis,France,2721,IM,8.0,70.0,8,0,0
29,superchess02,India,2967,GM,8.0,68.5,7,2,0
30,Tocras,France,2819,GM,8.0,68.5,8,0,0
31,Sam_ChessMood,Armenia,2987,GM,8.0,66.5,7,2,0
32,mbojan,Bosnia-Herzegovina,2890,IM,8.0,66.5,7,2,0
33,NikoTheodorou,Greece,3131,GM,8.0,66.5,7,2,0
34,Szparu,Poland,2831,IM,8.0,66.0,8,0,0
35,Grandelicious,Sweden,2973,GM,8.0,66.0,7,2,0
36,snowlord,International,2920,FM,8.0,63.0,8,0,0
37,TigrVShlyape,United States,2868,GM,8.0,61.5,7,2,0
38,ManMish2,Armenia,2729,CM,8.0,59.5,8,0,0
39,eljanov,Ukraine,2868,GM,8.0,59.0,7,2,0
40,TatjanaVasilevich,Click here to see our stance on the war in Ukraine,2719,IM,8.0,58.5,8,0,0
41,RandomNoob04,Germany,2726,FM,8.0,58.5,7,2,0
42,AlexeiShirov,Spain,2936,GM,8.0,51.5,8,0,0
43,Rodalquilar,Argentina,2798,GM,8.0,45.0,8,0,0
44,Trendle,England,2693,IM,7.5,80.0,7,1,0
45,Anton_Demchenko,Slovenia,2937,GM,7.5,73.5,6,3,0
46,nocnypako,Poland,2769,IM,7.5,71.5,6,3,0
47,bancsoo,Hungary,3013,GM,7.5,71.0,7,1,0
48,rasmussvane,Germany,2986,GM,7.5,70.5,7,1,0
49,Grischuk,Click here to see our stance on the war in Ukraine,3033,GM,7.5,70.0,7,1,0
50,Vaathi_Coming,India,2998,GM,7.5,70.0,6,3,0
51,Checkmate-100,International,2855,CM,7.5,69.5,6,3,0
52,jefferyx,United States,2999,GM,7.5,69.0,6,3,0
53,Tash_Boy,Uzbekistan,2790,GM,7.5,68.0,7,1,0
54,wqws,India,2905,FM,7.5,67.5,7,1,0
55,Zhigalko_Sergei,International,2974,GM,7.5,67.0,7,1,0
56,ChessSharkz,United States,2921,GM,7.5,66.5,7,1,0
57,Aslanov_Umid,Azerbaijan,2737,CM,7.5,66.0,6,3,0
58,Witik,Click here to see our stance on the war in Ukraine,2812,FM,7.5,64.5,7,1,0
59,alexrustemov,Click here to see our stance on the war in Ukraine,2879,GM,7.5,62.5,7,1,0
60,Gabrielian_Artur,Click here to see our stance on the war in Ukraine,2849,GM,7.5,61.5,6,3,0
61,Iskusnyh,Click here to see our stance on the war in Ukraine,2655,GM,7.5,58.5,7,1,0
62,Individoom,Kazakhstan,2890,IM,7.5,58.5,7,1,0
63,bubeliang,Norway,2924,FM,7.5,57.5,7,1,0
64,MikaKarttunen,Finland,2686,IM,7.5,56.0,7,1,0
65,Boundless_Strike,Djibouti,2662,IM,7.5,55.0,6,3,0
66,alanchamp,Kazakhstan,2706,FM,7.0,73.0,7,0,0
67,Legendinunknown,India,2778,IM,7.0,70.5,6,2,0
68,Sethu0025,India,2875,GM,7.0,67.5,7,0,0
69,lilleper1,Denmark,3007,GM,7.0,67.5,7,0,0
70,Unfazed7777,Kyrgyzstan,2640,IM,7.0,67.0,7,0,0
71,minisim,Belgium,2711,IM,7.0,66.0,7,0,0
72,SahajGrover,India,2811,GM,7.0,65.5,6,2,0
73,AnthonyWirig,France,2803,GM,7.0,65.5,6,2,0
74,DeTimmerman,Netherlands,2825,IM,7.0,64.0,6,2,0
75,Mihaiionescu1,Romania,2508,IM,7.0,63.5,7,0,0
76,Nicki2013,International,2825,CM,7.0,63.5,6,2,0
77,GMAkobianSTL,United States,2965,GM,7.0,63.5,6,2,0
78,WhiteKnight2612,India,2904,IM,7.0,63.0,6,2,0
79,Stanbad1,England,2691,FM,7.0,63.0,6,2,0
80,chess_blitz00,International,2707,NM,7.0,63.0,7,0,0
81,Vuk2000,Serbia,2858,IM,7.0,62.5,7,0,0
82,Kildepiotr,Poland,2677,IM,7.0,62.0,7,0,0
83,HalfIsCrayfish,Poland,2695,FM,7.0,62.0,6,2,0
84,Temirlan_Baltabaev,Bhutan,2704,FM,7.0,62.0,7,0,0
85,Alexei_Gubajdullin,International,2682,FM,7.0,61.5,7,0,0
86,God_speedmove,International,2765,CM,7.0,61.5,7,0,0
87,Aygehovit1992,International,2769,GM,7.0,61.0,7,0,0
88,Azatic,Click here to see our stance on the war in Ukraine,2722,FM,7.0,61.0,6,2,0
89,dzhumagaliev,Click here to see our stance on the war in Ukraine,2732,IM,7.0,60.5,7,0,0
90,GM_Huschenbeth,Germany,2640,GM,7.0,60.0,7,0,0
91,laiditmang05_ducminh,Vietnam,2570,NM,7.0,60.0,7,0,0
92,MusicCityMaster,United States,2450,FM,7.0,59.5,7,0,0
