rank,username,country,rating,title,score,tie_break,wins,draws,byes
1,Hikaru,United States,3324,GM,10.0,77.5,9,2,0
2,MagnusCarlsen,Norway,3256,GM,10.0,75.5,9,2,0
3,jefferyx,United States,2999,GM,9.5,75.5,9,1,0
4,mishanick,Serbia,3109,GM,9.0,77.5,8,2,0
5,bardiya_Daneshvar,Iran,2977,GM,9.0,72.5,9,0,0
6,Volodar_Murzin,Click here to see our stance on the war in Ukraine,3026,GM,9.0,71.0,9,0,0
7,VladimirKramnik,Click here to see our stance on the war in Ukraine,3040,GM,9.0,68.0,8,2,0
8,iwanyu,Spain,2863,GM,9.0,64.5,9,0,0
9,DenLaz,Click here to see our stance on the war in Ukraine,3161,GM,8.5,74.5,7,3,0
10,lachesisQ,Click here to see our stance on the war in Ukraine,3144,GM,8.5,73.5,8,1,0
11,vi_pranav,India,3032,GM,8.5,72.0,8,1,0
12,lilleper1,Denmark,3007,GM,8.5,71.5,8,1,0
13,DanielNaroditsky,United States,3083,GM,8.5,69.0,8,1,0
14,Msb2,Germany,3036,GM,8.5,68.5,8,1,0
15,ChristopherYoo,Tuvalu,3070,GM,8.5,68.0,7,3,0
16,Murad_Ibrahimli,Azerbaijan,3002,IM,8.5,66.5,8,1,0
17,Rud_Makarian,Click here to see our stance on the war in Ukraine,3076,IM,8.5,65.0,8,1,0
18,kids2010,Poland,2813,IM,8.5,65.0,8,1,0
19,GMBenjaminBok,Netherlands,3094,GM,8.5,55.0,8,1,0
20,chenxiaoyuer,China,2781,IM,8.5,53.5,8,1,0
21,fireheart92,India,3086,GM,8.0,78.0,7,2,0
22,wonderfultime,Vietnam,3063,GM,8.0,76.0,8,0,0
23,AnishOnYoutube,Netherlands,3072,GM,8.0,74.0,6,4,0
24,MatthewG-p4p,Click here to see our stance on the war in Ukraine,2912,IM,8.0,70.5,8,0,0
25,bancsoo,Hungary,3013,GM,8.0,66.5,7,2,0
26,Jumbo,Kazakhstan,2953,GM,8.0,66.5,8,0,0
27,Shankland,United States,2934,GM,8.0,66.5,7,2,0
28,carokannlover213,Poland,2950,FM,8.0,66.0,7,2,0
29,AlexTriapishko,Click here to see our stance on the war in Ukraine,2828,IM,8.0,64.5,8,0,0
30,Checkmate-100,International,2855,CM,8.0,64.5,7,2,0
31,TigrVShlyape,United States,2868,GM,8.0,64.0,7,2,0
32,rezamahdavi2008,Iran,2954,FM,8.0,63.5,8,0,0
33,Rakhmanov_Aleksandr,International,2861,GM,8.0,61.5,8,0,0
34,Genghis_K,Argentina,2933,GM,8.0,59.5,8,0,0
35,Aswathchess,India,2764,IM,8.0,56.0,8,0,0
36,PyrihRoman,Austria,2865,FM,8.0,55.0,7,2,0
37,ChessKhan11,Spain,2652,CM,8.0,54.5,7,2,0
38,Gabrielian_Artur,Click here to see our stance on the war in Ukraine,2849,GM,8.0,50.0,8,0,0
39,Artem_Koval,Ukraine,2626,FM,8.0,50.0,8,0,0
40,Jospem,Mexico,3080,GM,7.5,79.5,7,1,0
41,FairChess_on_YouTube,Maldives,3130,GM,7.5,72.0,6,3,0
42,Sam_ChessMood,Armenia,2987,GM,7.5,71.0,7,1,0
43,Zhigalko_Sergei,International,2974,GM,7.5,68.5,7,1,0
44,rasmussvane,Germany,2986,GM,7.5,68.0,7,1,0
45,Witik,Click here to see our stance on the war in Ukraine,2812,FM,7.5,66.0,7,1,0
46,ReadySkate,Iran,2856,FM,7.5,65.0,7,1,0
47,francyIM,Italy,2885,GM,7.5,64.5,7,1,0
48,Peng_Li-Min,Switzerland,2737,GM,7.5,62.5,7,1,0
49,superchess02,India,2967,GM,7.5,62.0,7,1,0
50,Kirill_Klukin,Serbia,2927,IM,7.5,62.0,6,3,0
51,ilqar_74,Azerbaijan,2842,FM,7.5,61.0,7,1,0
52,Shield12,Uzbekistan,2954,GM,7.5,61.0,7,1,0
53,resha1988,United Arab Emirates,2740,IM,7.5,60.5,6,3,0
54,KogotBobra17,Click here to see our stance on the war in Ukraine,2810,FM,7.5,60.5,7,1,0
55,Artem_0degov,Click here to see our stance on the war in Ukraine,2811,FM,7.5,59.5,7,1,0
56,bescmelasti,Germany,2611,IM,7.5,59.5,7,1,0
57,NovozhilovSemen,International,2826,FM,7.5,57.5,7,1,0
58,jcibarra,Spain,2950,GM,7.5,56.0,7,1,0
59,mwpchess,Ukraine,2607,FM,7.5,54.5,6,3,0
60,JonasEilenberg,Germany,2705,FM,7.5,54.0,7,1,0
61,NeoTerNemo,Click here to see our stance on the war in Ukraine,2943,IM,7.0,74.0,6,2,0
62,Papa12341234,France,2778,IM,7.0,66.5,6,2,0
63,Rodalquilar,Argentina,2798,GM,7.0,66.0,7,0,0
64,puz2010,South Korea,2723,FM,7.0,65.5,6,2,0
65,Mackster23,Netherlands,2684,IM,7.0,65.5,6,2,0
66,GothamChess,United States,2788,IM,7.0,65.5,7,0,0
67,IlanSchnaider,Argentina,2844,IM,7.0,63.0,7,0,0
68,chessbaerchen,Kyrgyzstan,2664,FM,7.0,63.0,7,0,0
69,laiditmang05_ducminh,Vietnam,2570,NM,7.0,62.5,7,0,0
70,D0Br0V01skiy,Kazakhstan,2526,FM,7.0,62.0,6,2,0
71,wqws,India,2905,FM,7.0,61.5,6,2,0
72,BashirovKemal,Ukraine,2569,FM,7.0,60.0,7,0,0
