rank,username,country,rating,title,score,tie_break,wins,draws,byes
1,VladimirKramnik,Click here to see our stance on the war in Ukraine,2994,GM,9.5,71.0,9,1,0
2,Firouzja2003,France,3156,GM,9.5,68.0,9,1,0
3,MagnusCarlsen,Norway,3251,GM,9.0,68.5,8,2,0
4,rasmussvane,Germany,3000,GM,9.0,67.5,8,2,0
5,TigrVShlyape,United States,2902,GM,9.0,65.5,7,4,0
6,mishanick,Serbia,3040,GM,9.0,61.5,8,2,0
7,MetiForce,Iran,2908,IM,9.0,60.5,9,0,0
8,Sanan_Sjugirov,Hungary,3025,GM,8.5,74.5,8,1,0
9,Vladimir_Zakhartsov,Click here to see our stance on the war in Ukraine,2910,GM,8.5,71.5,8,1,0
10,Parhamov,Iran,3078,GM,8.5,68.0,8,1,0
11,jlucasvf,United States,3000,GM,8.5,64.5,8,1,0
12,Beca95,Serbia,2905,GM,8.5,62.5,8,1,0
13,Oleksandr_Bortnyk,United States,3109,GM,8.0,71.0,8,0,0
14,Bigfish1995,Slovenia,3093,GM,8.0,69.5,8,0,0
15,joppie2,Netherlands,3055,GM,8.0,68.0,7,2,0
16,Zhigalko_Sergei,International,2948,GM,8.0,66.0,7,2,0
17,jcibarra,Spain,3034,GM,8.0,65.0,7,2,0
18,BogdanDeac,Romania,3066,GM,8.0,63.5,8,0,0
19,Rud_Makarian,Click here to see our stance on the war in Ukraine,3072,IM,8.0,62.0,8,0,0
20,FairChess_on_YouTube,Maldives,3127,GM,8.0,62.0,7,2,0
21,Ol_Bilych,Ukraine,2780,IM,8.0,61.0,7,2,0
22,Polish_fighter3000,Poland,3057,GM,8.0,57.5,8,0,0
23,Andrei_Skvortsov,Montenegro,2838,CM,8.0,57.0,8,0,0
24,Sina_Movahed,Iran,3044,IM,7.5,76.5,7,1,0
25,GHANDEEVAM2003,India,3046,GM,7.5,74.5,7,1,0
26,Jospem,Mexico,3078,GM,7.5,66.5,7,1,0
27,Incognito_Knight,Ukraine,2725,GM,7.5,66.0,6,3,0
28,Msb2,Germany,3132,GM,7.5,63.0,7,1,0
29,BilodeauA,Austria,2912,GM,7.5,61.5,7,1,0
30,alexrustemov,Click here to see our stance on the war in Ukraine,2939,GM,7.5,61.0,6,3,0
31,Angry_Twin,Japan,2934,GM,7.5,60.0,7,1,0
32,Sargsyan_Shant,Armenia,2970,GM,7.5,59.5,7,1,0
33,MITerryble,Peru,3005,IM,7.5,58.0,7,1,0
34,Indianlad,India,3059,GM,7.5,54.5,6,3,0
35,Russian_berezka,Click here to see our stance on the war in Ukraine,2606,CM,7.5,54.0,7,1,0
36,DeTimmerman,Netherlands,2729,IM,7.5,52.5,7,1,0
37,Arystanner,Kazakhstan,2851,IM,7.0,70.0,6,2,0
38,artin10862,Iran,2943,FM,7.0,69.5,7,0,0
39,bazar-wokzal,International,2582,IM,7.0,68.0,6,2,0
40,Miguelito,Spain,2833,GM,7.0,66.5,7,0,0
41,TimofeevAr,Click here to see our stance on the war in Ukraine,2848,GM,7.0,65.5,6,2,0
42,Matibar,Poland,2846,GM,7.0,64.0,6,2,0
43,VojtechPlat,Czech Republic,2869,GM,7.0,62.5,6,2,0
44,Coachpoker,United States,2781,IM,7.0,62.5,6,2,0
45,Byniolus,Poland,2772,GM,7.0,62.0,6,2,0
46,Zkid,United States,2903,GM,7.0,62.0,7,0,0
47,Korchmar_Vasiliy,Click here to see our stance on the war in Ukraine,2724,IM,7.0,60.5,6,2,0
48,Obito24,Argentina,2732,FM,7.0,60.0,7,0,0
49,csati17,Hungary,2691,FM,7.0,58.5,7,0,0
50,Aygehovit1992,International,2742,GM,7.0,58.0,6,2,0
51,chess94cu,Cuba,2647,IM,7.0,57.5,7,0,0
