rank,username,country,rating,title,score,tie_break,wins,draws,byes
1,Jospem,Mexico,3078,GM,10.0,77.5,9,2,0
2,wonderfultime,Vietnam,3031,GM,9.5,67.5,9,1,0
3,FairChess_on_YouTube,Maldives,3127,GM,9.0,76.5,7,4,0
4,Zhigalko_Sergei,International,2948,GM,9.0,66.0,9,0,0
5,scarabee43,France,2915,IM,9.0,65.0,9,0,0
6,mishanick,Serbia,3040,GM,8.5,74.5,8,1,0
7,Polish_fighter3000,Poland,3057,GM,8.5,73.0,8,1,0
8,jefferyx,United States,3122,GM,8.5,72.0,6,5,0
9,Sychev_on_YouTube,Peru,2817,GM,8.5,70.0,8,1,0
10,Shankland,United States,2904,GM,8.5,70.0,7,3,0
11,dropstoneDP,Click here to see our stance on the war in Ukraine,3088,GM,8.5,69.5,8,1,0
12,Bigfish1995,Slovenia,3093,GM,8.5,66.5,8,1,0
13,Harsha_Bharathakoti,India,2925,GM,8.5,66.0,7,3,0
14,Nitzan_Steinberg,Israel,2850,GM,8.5,65.0,8,1,0
15,sokidze,Ukraine,2905,GM,8.5,52.5,8,1,0
16,Shield12,Uzbekistan,2972,GM,8.0,72.0,8,0,0
17,lachesisQ,Click here to see our stance on the war in Ukraine,3161,GM,8.0,70.0,8,0,0
18,Aygehovit1992,International,2742,GM,8.0,69.5,8,0,0
19,vi_pranav,India,3158,GM,8.0,69.0,8,0,0
20,sergoy,South Korea,2971,GM,8.0,69.0,7,2,0
21,Anton_Demchenko,Slovenia,3021,GM,8.0,65.5,8,0,0
22,vugarrasulov,Azerbaijan,2990,GM,8.0,64.0,8,0,0
23,Seochesspie,Sweden,2831,IM,8.0,64.0,7,2,0
24,ELECTRODYNAMIC_DRACULA,Isle of Man,2903,FM,8.0,62.5,8,0,0
25,MatthewG-p4p,Click here to see our stance on the war in Ukraine,2937,IM,8.0,60.0,8,0,0
26,NovozhilovSemen,International,2629,FM,8.0,59.0,7,2,0
27,Durarbayli,Azerbaijan,2863,GM,8.0,58.5,7,2,0
28,psychokiller48,Türkiye,2709,CM,8.0,58.5,8,0,0
29,Semetey,Kyrgyzstan,2609,IM,7.5,75.5,7,1,0
30,artin10862,Iran,2943,FM,7.5,74.5,7,1,0
31,Vladimir_Zakhartsov,Click here to see our stance on the war in Ukraine,2910,GM,7.5,70.5,7,1,0
32,Oleksandr_Bortnyk,United States,3109,GM,7.5,68.5,7,1,0
33,DenisQ,Ukraine,2681,IM,7.5,67.0,6,3,0
34,Szparu,Poland,2909,IM,7.5,66.0,7,1,0
35,atbenina64,Iran,2777,IM,7.5,63.5,7,1,0
36,Igor_Lysyj,International,2853,GM,7.5,62.5,7,1,0
37,ellatambien,Spain,2693,IM,7.5,62.0,7,1,0
38,Eagle_2019,Kazakhstan,2903,FM,7.5,62.0,7,1,0
39,FXDon77,China,2890,GM,7.5,61.5,7,1,0
40,sganerdene,Mongolia,Unrated,IM,7.5,61.0,7,1,0
41,BestStelker,Slovakia,2700,IM,7.5,57.5,7,1,0
42,Kirill_Klukin,United Arab Emirates,2930,IM,7.5,56.0,6,3,0
