rank,username,country,rating,title,score,tie_break,wins,draws,byes
1,wonderfultime,Vietnam,3031,GM,10.0,67.0,10,0,0
2,abhijeetgupta,India,2981,GM,9.5,58.0,9,1,0
3,igorkovalenko,Ukraine,2923,GM,9.0,76.0,8,2,0
4,Hikaru,United States,3223,GM,9.0,75.0,8,2,0
5,TimofeevAr,Click here to see our stance on the war in Ukraine,2848,GM,9.0,75.0,7,4,0
6,BogdanDeac,Romania,3066,GM,9.0,72.0,8,2,0
7,DanielNaroditsky,United States,3153,GM,9.0,66.0,8,2,0
8,bardiya_Daneshvar,Iran,3005,GM,9.0,66.0,9,0,0
9,MITerryble,Peru,3005,IM,8.5,74.0,8,1,0
10,shimastream,Click here to see our stance on the war in Ukraine,2881,GM,8.5,66.0,8,1,0
11,TigrVShlyape,United States,2902,GM,8.5,62.0,7,3,0
12,GMWSO,United States,3101,GM,8.0,77.0,6,4,0
13,DenLaz,Click here to see our stance on the war in Ukraine,3135,GM,8.0,74.0,7,2,0
14,FairChess_on_YouTube,Maldives,3127,GM,8.0,73.5,6,4,0
15,viviania,Ukraine,2904,GM,8.0,70.5,8,0,0
16,abhidabhi,India,2890,GM,8.0,70.0,8,0,0
17,mishanick,Serbia,3040,GM,8.0,69.5,8,0,0
18,snowlord,International,2928,FM,8.0,67.5,8,0,0
19,BocharovD,Click here to see our stance on the war in Ukraine,2865,GM,8.0,65.5,8,0,0
20,Indianlad,India,3059,GM,8.0,64.5,7,2,0
21,alexrustemov,Click here to see our stance on the war in Ukraine,2939,GM,8.0,63.5,7,2,0
22,Anton_Demchenko,Slovenia,3021,GM,8.0,63.5,7,2,0
23,Durarbayli,Azerbaijan,2863,GM,8.0,62.5,7,2,0
24,FabianoCaruana,United States,3158,GM,8.0,62.5,8,0,0
25,rasmussvane,Germany,3000,GM,8.0,60.5,7,2,0
26,jcibarra,Spain,3034,GM,8.0,58.0,8,0,0
27,blitzking1729,India,2785,IM,8.0,56.0,8,0,0
28,raviteja81293,India,2672,IM,8.0,45.0,8,0,0
29,champ2005,India,3014,GM,7.5,72.0,7,1,0
30,ColErranMorad,Israel,2820,GM,7.5,70.5,7,1,0
31,Sina_Movahed,Iran,3044,IM,7.5,69.0,7,1,0
32,VladimirKramnik,Click here to see our stance on the war in Ukraine,2994,GM,7.5,68.5,7,1,0
33,MatthewG-p4p,Click here to see our stance on the war in Ukraine,2937,IM,7.5,68.0,7,1,0
34,Vuk2000,Serbia,2812,IM,7.5,62.5,7,1,0
35,wqws,India,2883,CM,7.5,62.0,7,1,0
36,Alexei_Gubajdullin,International,2650,FM,7.5,62.0,7,1,0
37,Vaibhavraut99,India,2674,CM,7.5,62.0,7,1,0
38,platy3,Spain,2921,GM,7.5,62.0,7,1,0
39,lefonghua,Canada,2478,FM,7.5,57.0,6,3,0
40,sergiochess83,Hungary,2943,GM,7.5,52.5,7,1,0
41,Olga_Girya,Click here to see our stance on the war in Ukraine,2519,GM,7.5,49.0,7,1,0
42,Smirnov_Pavel,Click here to see our stance on the war in Ukraine,2700,GM,7.0,72.5,6,2,0
43,Zhigalko_Sergei,International,2948,GM,7.0,71.5,7,0,0
44,A-Fier,Brazil,2809,GM,7.0,69.5,7,0,0
45,dropstoneDP,Click here to see our stance on the war in Ukraine,3088,GM,7.0,67.5,6,2,0
46,Szparu,Poland,2909,IM,7.0,67.5,6,2,0
47,Aradhya2000,India,2798,IM,7.0,66.5,6,2,0
48,MatyChess1,Chile,2734,IM,7.0,65.0,7,0,0
49,djano,Poland,2622,FM,7.0,65.0,6,2,0
50,Bacallao2019,Cuba,2773,GM,7.0,64.5,6,2,0
51,FGHSMN,India,2868,GM,7.0,64.0,6,2,0
52,Andrei_Skvortsov,Montenegro,2838,CM,7.0,64.0,7,0,0
53,adapodadei,India,2723,FM,7.0,63.0,7,0,0
54,GalaxyRoman,Ukraine,2842,FM,7.0,63.0,6,2,0
55,Vengea_nce,Canary Islands,2621,IM,7.0,63.0,6,2,0
56,eagleclaw07,Sweden,2845,IM,7.0,63.0,7,0,0
57,BlitzWizard04,Germany,2639,IM,7.0,62.0,6,2,0
58,jacky72,Romania,2843,IM,7.0,62.0,7,0,0
59,jinbojinbo,China,2698,GM,7.0,61.0,6,2,0
60,Chessmissile07,India,2905,IM,7.0,60.5,7,0,0
61,liczner,Poland,2972,IM,7.0,60.0,7,0,0
62,Flawless_Fighter,Click here to see our stance on the war in Ukraine,2701,IM,7.0,59.5,6,2,0
63,CSB7,Hungary,2803,IM,7.0,59.5,6,2,0
64,Ol_Bilych,Ukraine,2780,IM,7.0,57.5,7,0,0
65,KNVB,Canada,2706,GM,7.0,57.5,7,0,0
66,Fumitoks,United States,2592,NM,7.0,57.0,5,4,0
67,Rubinstein_Akiba,India,2800,FM,7.0,57.0,6,2,0
68,ProfessorChess101,Netherlands,2742,IM,7.0,55.5,7,0,0
69,benny_aizenberg,Israel,Unrated,IM,7.0,55.5,6,2,0
70,Ducke13,Chile,2297,FM,7.0,54.5,7,0,0
71,KubaGepard,Germany,2586,IM,7.0,52.5,6,2,0
72,TregubovP,France,2675,GM,7.0,52.0,7,0,0
73,juancruzarias,Argentina,2706,FM,7.0,46.5,7,0,0
74,Azoulas1,Lithuania,2524,CM,7.0,36.5,6,2,0
75,Mops_2004,Ukraine,2832,IM,6.5,72.5,6,1,0
76,Korchmar_Vasiliy,Click here to see our stance on the war in Ukraine,2724,IM,6.5,64.0,6,1,0
77,ChessQueen,International,2750,GM,6.5,63.0,5,3,0
78,Rsnr,International,2900,IM,6.5,62.5,5,3,0
79,sokidze,Ukraine,2905,GM,6.5,61.5,5,3,0
80,tptagain,Spain,3031,GM,6.5,61.5,4,5,0
81,nocnypako,Poland,2682,IM,6.5,60.0,6,1,0
82,Bilan_Danila,International,2558,FM,6.5,60.0,6,1,0
83,sergeikim,Kazakhstan,2626,FM,6.5,58.0,6,1,0
84,Aygehovit1992,International,2742,GM,6.5,58.0,6,1,0
85,Kostya0705,Italy,2562,FM,6.5,56.5,6,1,0
86,Vesper2018,Click here to see our stance on the war in Ukraine,2648,IM,6.5,55.5,6,1,0
87,DTChess,Serbia,2739,FM,6.5,55.5,6,1,0
88,Ritual2003,Türkiye,2858,FM,6.5,54.0,5,3,0
89,RobertoJBM,Brazil,2871,IM,6.5,53.5,6,1,0
90,LionelMessiFCB,India,2516,CM,6.5,53.0,6,1,0
91,Lennis93,United States,2759,IM,6.5,52.5,6,1,0
92,TheGandhiOfChess,Portugal,2670,IM,6.5,52.5,6,1,0
93,Witik,Click here to see our stance on the war in Ukraine,2796,FM,6.5,51.0,6,1,0
94,PeshkaCh,Ukraine,2860,FM,6.5,49.5,6,1,0
95,albano87,France,2110,FM,6.5,49.0,5,3,0
96,Chessdreamer2020,Kazakhstan,2571,FM,6.5,48.0,6,1,0
97,chito89,Paraguay,2886,GM,6.5,47.5,6,1,0
98,Coachpoker,United States,2781,IM,6.5,45.5,6,1,0
99,GMKrikor,Brazil,2878,GM,6.0,66.0,5,2,0
100,Abund,China,2694,NM,6.0,65.0,6,0,0
101,toog,Ireland,2663,FM,6.0,63.0,5,2,0
102,Skatchkov_V,Click here to see our stance on the war in Ukraine,2623,FM,6.0,63.0,6,0,0
103,HATilay,Azerbaijan,2597,FM,6.0,61.0,5,2,0
104,chrisclaireredfield,France,2541,IM,6.0,60.0,5,2,0
105,m_ezat,Egypt,2603,IM,6.0,58.5,6,0,0
106,PavelChernomordik,Israel,2505,FM,6.0,58.5,6,0,0
107,bazar-wokzal,International,2582,IM,6.0,58.0,6,0,0
108,manmanlai1,Germany,2566,IM,6.0,57.5,6,0,0
109,ccccvhhhj,Click here to see our stance on the war in Ukraine,2490,WFM,6.0,57.0,6,0,0
110,b_6,United States,2462,NM,6.0,57.0,5,2,0
111,Daffidollchess2,Mongolia,2882,IM,6.0,56.5,5,2,0
112,Beca95,Serbia,2905,GM,6.0,56.0,5,2,0
113,DrCeltic,International,2700,CM,6.0,56.0,6,0,0
114,broskolis,Spain,2502,FM,6.0,55.5,6,0,0
115,chessdjw,Germany,2764,GM,6.0,55.5,6,0,0
116,Gabix_94,Hungary,2822,GM,6.0,55.0,5,2,0
117,noblerone,Finland,2510,NM,6.0,53.5,6,0,0
118,MokshAD1603,India,2650,IM,6.0,53.0,6,0,0
119,micke12a,Serbia,2375,FM,6.0,53.0,5,2,0
120,Doomfist26,Kyrgyzstan,2619,NM,6.0,53.0,5,2,0
121,Quattroporte300,Poland,2448,WFM,6.0,52.5,6,0,0
122,HamedWafa4,Egypt,2820,IM,6.0,52.0,6,0,0
123,Akylbek2021,Nicaragua,2473,FM,6.0,52.0,5,2,0
124,tteshan,Bulgaria,2580,FM,6.0,52.0,6,0,0
125,vladgoncharov,Click here to see our stance on the war in Ukraine,2597,NM,6.0,51.5,6,0,0
126,viktorgen2021,Ukraine,2566,FM,6.0,51.5,6,0,0
