rank,username,country,rating,title,score,tie_break,wins,draws,byes
1,Duhless,Click here to see our stance on the war in Ukraine,3080,GM,10.0,75.5,9,2,0
2,Hikaru,United States,3223,GM,9.5,74.0,9,1,0
3,LyonBeast,France,3131,GM,9.0,75.5,8,2,0
4,Oleksandr_Bortnyk,United States,3109,GM,9.0,75.0,9,0,0
5,Jospem,Mexico,3078,GM,9.0,62.0,8,2,0
6,BilodeauA,Austria,2912,GM,9.0,59.0,8,2,0
7,Durarbayli,Azerbaijan,2863,GM,9.0,55.0,9,0,0
8,wonderfultime,Vietnam,3031,GM,8.5,77.5,8,1,0
9,MetiForce,Iran,2908,IM,8.5,76.0,8,1,0
10,GMWSO,United States,3101,GM,8.5,73.5,8,1,0
11,DenLaz,Click here to see our stance on the war in Ukraine,3135,GM,8.5,69.0,8,1,0
12,FairChess_on_YouTube,Maldives,3127,GM,8.5,68.5,8,1,0
13,champ2005,India,3014,GM,8.5,65.5,8,1,0
14,GHANDEEVAM2003,India,3046,GM,8.5,63.5,8,1,0
15,VladimirKramnik,Click here to see our stance on the war in Ukraine,2994,GM,8.5,63.0,8,1,0
16,shimastream,Click here to see our stance on the war in Ukraine,2881,GM,8.0,76.0,7,2,0
17,Msb2,Germany,3132,GM,8.0,73.5,7,2,0
18,DrVelja,Serbia,3003,GM,8.0,73.0,7,2,0
19,Rud_Makarian,Click here to see our stance on the war in Ukraine,3072,IM,8.0,72.0,8,0,0
20,xxysoul6,China,2989,GM,8.0,72.0,7,2,0
21,BogdanDeac,Romania,3066,GM,8.0,70.5,7,2,0
22,viditchess,India,3031,GM,8.0,70.0,8,0,0
23,Azzaro25,The Gambia,3062,GM,8.0,69.5,8,0,0
24,Polish_fighter3000,Poland,3057,GM,8.0,68.0,7,2,0
25,Firouzja2003,France,3156,GM,8.0,67.5,8,0,0
26,LOVEVAE,China,3086,GM,8.0,65.0,8,0,0
27,ChristopherYoo,Tuvalu,3027,GM,8.0,65.0,8,0,0
28,Kacparov,Poland,2952,IM,8.0,64.5,8,0,0
29,artin10862,Iran,2943,FM,8.0,64.0,7,2,0
30,TigrVShlyape,United States,2902,GM,8.0,63.5,6,4,0
31,mishanick,Serbia,3040,GM,8.0,61.5,8,0,0
32,Sven_Tica,Croatia,2748,IM,8.0,61.0,7,2,0
33,GukeshDommaraju,India,3023,GM,8.0,59.0,8,0,0
34,chessfatbear,China,2838,GM,8.0,53.0,8,0,0
35,Anton_Demchenko,Slovenia,3021,GM,7.5,69.5,7,1,0
36,farzadbfd,Iran,2700,FM,7.5,67.5,6,3,0
37,Sanan_Sjugirov,Hungary,3025,GM,7.5,67.5,7,1,0
38,denizozen,Türkiye,2946,IM,7.5,66.5,6,3,0
39,superchess02,India,2882,GM,7.5,66.0,7,1,0
40,Daffidollchess2,Mongolia,2882,IM,7.5,66.0,7,1,0
41,Angry_Twin,Japan,2934,GM,7.5,65.0,7,1,0
42,Byniolus,Poland,2772,GM,7.5,65.0,7,1,0
43,chessdjw,Germany,2764,GM,7.5,65.0,7,1,0
44,tptagain,Spain,3031,GM,7.5,63.5,7,1,0
45,FXDon77,China,2890,GM,7.5,63.0,7,1,0
46,Thunderbolt135,International,2833,GM,7.5,62.5,7,1,0
47,K_A_S_T_O_R,Chile,2876,GM,7.5,62.0,7,1,0
48,g3god,India,2976,GM,7.5,61.5,7,1,0
49,xamax2000,Netherlands,2937,GM,7.5,61.0,7,1,0
50,Legendinunknown,India,2869,IM,7.5,61.0,7,1,0
51,Smirnov_Pavel,Click here to see our stance on the war in Ukraine,2700,GM,7.5,57.5,7,1,0
52,DevikBronstein,India,2933,GM,7.5,54.5,7,1,0
53,KoustavChatterjee1,India,2747,GM,7.0,73.0,7,0,0
54,jcibarra,Spain,3034,GM,7.0,70.5,6,2,0
55,Gabrielian_Artur,Click here to see our stance on the war in Ukraine,2732,GM,7.0,69.5,6,2,0
56,DominguezOnYoutube,United States,2968,GM,7.0,69.0,6,2,0
57,TimofeevAr,Click here to see our stance on the war in Ukraine,2848,GM,7.0,67.0,7,0,0
58,LuckyTiger,Ukraine,2797,GM,7.0,66.0,7,0,0
59,demon64fields,Click here to see our stance on the war in Ukraine,2867,IM,7.0,65.5,6,2,0
60,wqws,India,2883,CM,7.0,65.5,7,0,0
61,AlexPapasimakopoulos,Greece,2822,FM,7.0,65.0,7,0,0
62,Denis_Makhnyov,Kazakhstan,2980,GM,7.0,65.0,7,0,0
63,Aradhya2000,India,2798,IM,7.0,64.5,6,2,0
64,alexrustemov,Click here to see our stance on the war in Ukraine,2939,GM,7.0,64.0,6,2,0
65,Arystanner,Kazakhstan,2851,IM,7.0,64.0,7,0,0
66,Miguelito,Spain,2833,GM,7.0,63.5,7,0,0
67,dzhumagaliev,Click here to see our stance on the war in Ukraine,2890,IM,7.0,63.0,7,0,0
68,sokidze,Ukraine,2905,GM,7.0,62.5,7,0,0
69,The_Machine04,Germany,2882,IM,7.0,61.5,5,4,0
70,Zhigalko_Sergei,International,2948,GM,7.0,61.5,6,2,0
71,Prizant_academy,Click here to see our stance on the war in Ukraine,3183,FM,7.0,61.0,7,0,0
72,PeshkaCh,Ukraine,2860,FM,7.0,60.5,5,4,0
73,rezamahdavi2008,Iran,2937,FM,7.0,60.0,6,2,0
74,rockstar0902,India,2634,IM,7.0,59.5,7,0,0
75,Real_OceanStorm,China,2819,GM,7.0,59.0,5,4,0
76,kaidanov,United States,2671,GM,7.0,58.0,7,0,0
77,Vesper2018,Click here to see our stance on the war in Ukraine,2648,IM,7.0,56.5,7,0,0
78,DanielTitichoca,Bolivia,2481,CM,7.0,56.0,6,2,0
79,ChessSkool,Hungary,2728,GM,7.0,55.5,7,0,0
80,Annawel,France,3092,GM,7.0,54.0,7,0,0
81,Staudenhocker43,Austria,2661,FM,7.0,51.0,5,4,0
82,vovachesss,International,2763,CM,7.0,49.5,7,0,0
83,TregubovP,France,2675,GM,7.0,48.0,7,0,0
84,Hasangatin_Ramil,Serbia,2704,GM,7.0,43.5,6,2,0
85,attack2mateU,Canada,2724,GM,6.5,72.0,6,1,0
86,Vahe_Danielyan,Armenia,2713,IM,6.5,69.5,6,1,0
87,js20000,Slovenia,2752,GM,6.5,68.0,6,1,0
88,bazar-wokzal,International,2582,IM,6.5,66.0,5,3,0
89,XDPS,Chile,2874,GM,6.5,64.0,6,1,0
90,RobertoJBM,Brazil,2871,IM,6.5,63.0,5,3,0
91,messiboca,Argentina,2769,GM,6.5,63.0,6,1,0
92,hansen,Canada,2963,GM,6.5,62.0,6,1,0
93,RichardBitoon,Philippines,2574,GM,6.5,61.5,6,1,0
94,MightyGMpretender,Poland,3005,NM,6.5,61.0,6,1,0
95,Vengea_nce,Canary Islands,2621,IM,6.5,61.0,6,1,0
96,DamianoLew95,Poland,2716,IM,6.5,59.5,6,1,0
97,MatyChess1,Chile,2734,IM,6.5,58.5,6,1,0
98,Olga_Girya,Click here to see our stance on the war in Ukraine,2519,GM,6.5,58.0,6,1,0
99,Fumitoks,United States,2592,NM,6.5,56.5,6,1,0
100,CrushingKings,Spain,2561,FM,6.5,56.0,6,1,0
101,Thecourseoisildur,Click here to see our stance on the war in Ukraine,2503,CM,6.5,54.5,6,1,0
102,LaStreetCmaMaison,France,2598,GM,6.5,54.0,6,1,0
103,GeorgiosSouleidis,Greece,2728,IM,6.5,53.5,6,1,0
104,Alex_Sahakyan2006,Armenia,2742,FM,6.5,53.5,6,1,0
105,vladgoncharov,Click here to see our stance on the war in Ukraine,2597,NM,6.5,53.5,6,1,0
106,IMRosen,Germany,2726,IM,6.5,52.5,6,1,0
107,pawnsoverpieces02,United States,2623,FM,6.5,51.0,6,1,0
108,Maxfan2008,Poland,2656,FM,6.5,51.0,6,1,0
109,Zubrrr,Serbia,2769,IM,6.5,51.0,6,1,0
110,Korchmar_Vasiliy,Click here to see our stance on the war in Ukraine,2724,IM,6.5,48.0,6,1,0
111,GlavkonVVS,Click here to see our stance on the war in Ukraine,2609,FM,6.5,46.5,6,1,0
112,djano,Poland,2622,FM,6.5,41.0,6,1,0
113,MatthewG-p4p,Click here to see our stance on the war in Ukraine,2937,IM,6.0,70.0,6,0,0
114,olksuna,Argentina,2725,GM,6.0,62.5,5,2,0
115,AleksanderHnydiuk,Poland,2523,IM,6.0,62.0,6,0,0
116,CSB7,Hungary,2803,IM,6.0,62.0,5,2,0
117,Partytime1126,Serbia,2507,FM,6.0,60.5,5,2,0
118,Russian_berezka,Click here to see our stance on the war in Ukraine,2606,CM,6.0,60.0,6,0,0
119,Trendle,England,2641,IM,6.0,59.0,5,2,0
120,Tagir45,Click here to see our stance on the war in Ukraine,2553,IM,6.0,58.5,4,4,0
121,Keithonsky,South Africa,2689,CM,6.0,58.5,6,0,0
122,Crazy_girl99,United States,2554,WGM,6.0,58.0,6,0,0
123,chessdragon7161,India,2583,FM,6.0,57.5,6,0,0
124,SanchezKelvin,Spain,2667,FM,6.0,57.5,6,0,0
125,HajiyevKanan,Azerbaijan,2608,FM,6.0,57.0,5,2,0
126,kingofthenil,France,2784,IM,6.0,57.0,5,2,0
127,Ind1anStar,India,2646,WGM,6.0,56.0,5,2,0
128,harlem4brew,United States,2632,NM,6.0,55.5,6,0,0
129,PepeCuenca,Spain,2771,GM,6.0,55.5,6,0,0
130,Elbek_Jumanov,Uzbekistan,2471,FM,6.0,55.0,6,0,0
131,colegiodemadrid,Costa Rica,2470,FM,6.0,55.0,6,0,0
132,ama18,Iran,2652,WGM,6.0,54.5,6,0,0
133,Vadim_Galchenko,Finland,2581,NM,6.0,53.5,5,2,0
134,jeetjain,India,2538,FM,6.0,53.5,6,0,0
135,Dino_Ballecer,Philippines,2542,FM,6.0,53.5,6,0,0
136,Vaibhavraut99,India,2674,CM,6.0,53.5,6,0,0
137,jaskol95,Uganda,2702,CM,6.0,52.0,6,0,0
138,lamomiajunior,Argentina,2704,IM,6.0,52.0,6,0,0
139,NMJeevanK,United States,2649,FM,6.0,51.5,6,0,0
140,Witik,Click here to see our stance on the war in Ukraine,2796,FM,6.0,51.0,6,0,0
141,Journey_to_GrandMaster_YT,Germany,2754,IM,6.0,51.0,6,0,0
142,goofypenguin96,Falkland Islands,2585,WFM,6.0,51.0,6,0,0
143,AjedrezInteligente,Spain,2400,CM,6.0,50.5,6,0,0
144,dey2580,Peru,2467,IM,6.0,50.5,5,2,0
145,AsadliVugar,Azerbaijan,2895,GM,6.0,50.0,6,0,0
146,JonasGallasch,Germany,2505,FM,6.0,49.5,6,0,0
147,tomesao,Poland,2440,CM,6.0,49.0,6,0,0
148,AwareIdea,Ukraine,2521,NM,6.0,47.5,5,2,0
149,Andrei_Skvortsov,Montenegro,2838,CM,6.0,47.0,6,0,0
150,ljuks68,Ukraine,2457,FM,6.0,47.0,6,0,0
151,DmitriiZakurdaev,International,2412,CM,6.0,46.5,6,0,0
152,SHIVACalypso,Pakistan,2507,FM,6.0,45.0,6,0,0
153,AttilaTurzo,Hungary,2432,IM,6.0,42.0,6,0,0
154,Kosak12,Poland,2869,IM,6.0,39.5,6,0,0
155,thedjoker98,Belgium,2623,FM,6.0,34.5,6,0,0
156,Raud100,Estonia,2513,CM,5.5,64.5,4,3,0
157,DreamsAreFake,North Macedonia,2700,IM,5.5,62.0,5,1,0
158,broskolis,Spain,2502,FM,5.5,59.5,5,1,0
159,savitha1030,India,2609,WGM,5.5,59.5,5,1,0
160,Lion-Al-Messi,Norway,2619,FM,5.5,59.5,5,1,0
161,Emp3rador,Click here to see our stance on the war in Ukraine,2642,FM,5.5,58.0,5,1,0
162,esrosenberg,United States,2375,NM,5.5,55.5,5,1,0
163,Mikhail_Golubev,Ukraine,2761,GM,5.5,55.0,5,1,0
164,IljaZaragatski,Germany,2614,GM,5.5,55.0,5,1,0
165,Casper,China,2429,FM,5.5,55.0,5,1,0
166,WildTricks,Chile,2752,FM,5.5,55.0,5,1,0
167,Lukas2010,Austria,2524,FM,5.5,54.5,5,1,0
168,FLYD,Catalonia,2362,IM,5.5,54.5,5,1,0
169,Imagine_Drag0n,Poland,2804,FM,5.5,54.0,5,1,0
170,InitiatingASC,Canada,2422,NM,5.5,54.0,5,1,0
171,Veleamater,Serbia,2422,FM,5.5,53.5,5,1,0
172,GothamChess,United States,2719,IM,5.5,53.5,5,1,0
173,KashJinx,India,2702,FM,5.5,53.5,5,1,0
174,TheGandhiOfChess,Portugal,2670,IM,5.5,52.5,4,3,0
175,FARIZA2018,Uzbekistan,2626,WFM,5.5,51.5,5,1,0
176,ural58,Ukraine,2528,IM,5.5,49.5,5,1,0
177,Orest_Vovk,Ukraine,2553,FM,5.5,48.5,4,3,0
178,MdChess1734,India,2411,WIM,5.5,48.5,5,1,0
179,ASVZ,Switzerland,2455,FM,5.5,47.5,5,1,0
180,banane_verte,France,2514,FM,5.5,47.0,4,3,0
181,olawsson,Poland,2155,FM,5.5,44.5,5,1,0
182,ErikRonka,Finland,2492,FM,5.5,42.0,5,1,0
183,aloe_normansen,Kazakhstan,2640,WIM,5.0,62.0,5,0,0
