rank,username,country,rating,title,score,tie_break,wins,draws,byes
1,MagnusCarlsen,Norway,3251,GM,10.5,69.0,10,1,0
2,Parhamov,Iran,3078,GM,9.5,72.0,9,1,0
3,LiemLe,Vietnam,3043,GM,9.5,71.0,8,3,0
4,nihalsarin,Chile,3226,GM,9.5,64.0,8,3,0
5,RaunakSadhwani2005,India,3111,GM,9.0,72.0,8,2,0
6,Fandorine,Spain,2899,GM,9.0,70.0,9,0,0
7,ViIIagra,Chile,2863,GM,9.0,69.5,9,0,0
8,joppie2,Netherlands,3055,GM,9.0,63.5,8,2,0
9,FairChess_on_YouTube,Maldives,3127,GM,8.5,82.0,8,1,0
10,rednova1729,United States,2954,GM,8.5,74.0,8,1,0
11,Rodalquilar,Argentina,2792,GM,8.5,68.0,8,1,0
12,TigrVShlyape,United States,2902,GM,8.5,67.0,8,1,0
13,stollenmonster,Click here to see our stance on the war in Ukraine,2897,CM,8.5,66.5,7,3,0
14,Zhigalko_Sergei,International,2948,GM,8.5,63.0,8,1,0
15,Sychev_on_YouTube,Peru,2817,GM,8.5,59.5,8,1,0
16,Oleksandr_Bortnyk,United States,3109,GM,8.0,73.5,7,2,0
17,artooon,International,3050,GM,8.0,72.0,8,0,0
18,wonderfultime,Vietnam,3031,GM,8.0,70.5,8,0,0
19,abhidabhi,India,2890,GM,8.0,69.0,7,2,0
20,Zurability,United States,2777,IM,8.0,69.0,7,2,0
21,RobertoJBM,Brazil,2871,IM,8.0,68.0,8,0,0
22,Seochesspie,Sweden,2831,IM,8.0,64.5,8,0,0
23,PeshkaCh,Ukraine,2860,FM,8.0,64.5,7,2,0
24,GHANDEEVAM2003,India,3046,GM,8.0,64.0,8,0,0
25,vovachesss,International,2763,CM,8.0,63.5,8,0,0
26,Iball95,Click here to see our stance on the war in Ukraine,2900,FM,8.0,62.5,7,2,0
27,DenLaz,Click here to see our stance on the war in Ukraine,3135,GM,8.0,62.0,7,2,0
28,Kildepiotr,Poland,2694,IM,8.0,61.5,7,2,0
29,cthulhuuu,Poland,2436,CM,8.0,57.5,8,0,0
30,Sam_ChessMood,Armenia,2919,GM,8.0,56.0,7,2,0
31,mbachez,India,2603,IM,8.0,53.5,7,2,0
32,Hikaru,United States,3223,GM,7.5,79.0,6,3,0
33,shimastream,Click here to see our stance on the war in Ukraine,2881,GM,7.5,75.0,7,1,0
34,mbojan,Bosnia-Herzegovina,2912,IM,7.5,68.5,7,1,0
35,WhiteKnight2612,India,2901,IM,7.5,68.5,6,3,0
36,Duhless,Click here to see our stance on the war in Ukraine,3080,GM,7.5,68.5,7,1,0
37,samolo,Egypt,2653,GM,7.5,68.0,7,1,0
38,Flawless_Fighter,Click here to see our stance on the war in Ukraine,2701,IM,7.5,67.0,6,3,0
39,liczner,Poland,2972,IM,7.5,66.5,7,1,0
40,Nikolakis2014,Greece,2760,GM,7.5,65.0,7,1,0
41,starworld123,India,2911,GM,7.5,64.5,7,1,0
42,scarabee43,France,2915,IM,7.5,64.0,7,1,0
43,MatthewG-p4p,Click here to see our stance on the war in Ukraine,2937,IM,7.5,61.5,7,1,0
44,Susal_De_Silva,Sri Lanka,2668,IM,7.5,60.5,7,1,0
45,Kirill_Klukin,United Arab Emirates,2930,IM,7.5,60.5,7,1,0
