rank,username,country,rating,title,score,tie_break,wins,draws,byes
1,Hikaru,United States,3223,GM,9.5,75.0,9,1,0
2,nihalsarin,Chile,3226,GM,9.5,74.0,8,3,0
3,FairChess_on_YouTube,Maldives,3127,GM,9.5,65.0,9,1,0
4,LyonBeast,France,3131,GM,9.0,73.0,9,0,0
5,SpeedofLight0,United States,3172,GM,9.0,66.0,9,0,0
6,Polish_fighter3000,Poland,3057,GM,8.5,76.0,7,3,0
7,jefferyx,United States,3122,GM,8.5,73.5,8,1,0
8,Harsha_Bharathakoti,India,2925,GM,8.5,73.0,8,1,0
9,Zhigalko_Sergei,International,2948,GM,8.5,67.5,7,3,0
10,Konavets,United States,3144,GM,8.5,67.0,7,3,0
11,KuzubovYuriy,Ukraine,2962,GM,8.5,65.5,8,1,0
12,GadimbayliA,Azerbaijan,2863,GM,8.5,62.0,7,3,0
13,Oleksandr_Bortnyk,United States,3109,GM,8.5,61.5,8,1,0
14,iwanyu,Spain,2845,GM,8.5,60.0,8,1,0
15,dmitrijiIM,Isle of Man,2888,FM,8.5,56.0,8,1,0
16,GMBenjaminBok,Netherlands,3003,GM,8.0,75.5,8,0,0
17,DanielNaroditsky,United States,3153,GM,8.0,74.0,6,4,0
18,GMWSO,United States,3101,GM,8.0,74.0,7,2,0
19,dretch,United States,2862,GM,8.0,71.5,7,2,0
20,igorkovalenko,Ukraine,2923,GM,8.0,68.5,8,0,0
21,AlexeiShirov,Spain,2831,GM,8.0,68.0,7,2,0
22,Rud_Makarian,Click here to see our stance on the war in Ukraine,3072,IM,8.0,68.0,5,6,0
23,Durarbayli,Azerbaijan,2863,GM,8.0,67.5,7,2,0
24,DenLaz,Click here to see our stance on the war in Ukraine,3135,GM,8.0,67.0,6,4,0
25,HansOnTwitch,United States,3161,GM,8.0,66.5,7,2,0
26,BogdanDeac,Romania,3066,GM,8.0,66.0,6,4,0
27,Mikhail_Golubev,Ukraine,2761,GM,8.0,65.5,7,2,0
28,jcibarra,Spain,3034,GM,8.0,65.5,7,2,0
29,h4parah5,Spain,2963,GM,8.0,65.5,7,2,0
30,KaydenTroffChess,United States,2908,GM,8.0,63.0,8,0,0
31,MolecularChemist,Greece,2935,IM,8.0,62.5,6,4,0
32,Fandorine,Spain,2899,GM,8.0,59.5,7,2,0
33,Njal28,Armenia,2958,GM,8.0,58.5,8,0,0
34,mishanick,Serbia,3040,GM,8.0,58.0,8,0,0
35,LionTheLeon_06,Guinea-Bissau,2926,GM,8.0,56.5,8,0,0
36,rasmussvane,Germany,3000,GM,8.0,54.5,7,2,0
37,Genghis_K,Argentina,2928,GM,7.5,72.0,7,1,0
38,LiemLe,Vietnam,3043,GM,7.5,69.5,7,1,0
39,kuli4ik,Click here to see our stance on the war in Ukraine,2914,GM,7.5,68.0,7,1,0
40,Arystanner,Kazakhstan,2851,IM,7.5,66.5,7,1,0
41,AryanTari,Norway,2970,GM,7.5,64.5,7,1,0
42,tptagain,Spain,3031,GM,7.5,64.0,6,3,0
43,ChessLover0108,Azerbaijan,2952,GM,7.5,64.0,7,1,0
44,Kosak12,Poland,2869,IM,7.5,64.0,6,3,0
45,traviscottofficial,United States,2793,NM,7.5,63.5,7,1,0
46,ContrVersia,Lithuania,2909,GM,7.5,63.5,7,1,0
47,Msb2,Germany,3132,GM,7.5,63.5,6,3,0
48,krzyzan94,Poland,2851,GM,7.5,61.0,7,1,0
49,Binary010,United States,2923,GM,7.5,57.5,7,1,0
50,Szparu,Poland,2909,IM,7.5,54.0,7,1,0
51,dropstoneDP,Click here to see our stance on the war in Ukraine,3088,GM,7.5,53.0,6,3,0
52,bilelou,Algeria,2606,GM,7.5,52.5,7,1,0
53,GHANDEEVAM2003,India,3046,GM,7.0,72.5,6,2,0
54,GMKrikor,Brazil,2878,GM,7.0,71.5,7,0,0
55,Korchmar_Vasiliy,Click here to see our stance on the war in Ukraine,2724,IM,7.0,67.5,7,0,0
56,karinachess1,Click here to see our stance on the war in Ukraine,2615,IM,7.0,67.5,5,4,0
57,chenxiaoyuer,United States,2855,IM,7.0,66.5,7,0,0
58,sergiochess83,Hungary,2951,GM,7.0,66.5,6,2,0
59,Philippians46,Solomon Islands,2889,IM,7.0,64.5,7,0,0
60,Witik,Click here to see our stance on the war in Ukraine,2796,FM,7.0,64.5,7,0,0
61,Igor_Lysyj,International,2853,GM,7.0,63.5,6,2,0
62,manitodeplomo,Chile,2670,IM,7.0,63.5,6,2,0
63,AsterPhoenix,Belgium,2627,FM,7.0,62.0,6,2,0
