rank,username,country,rating,title,score,tie_break,wins,draws,byes
1,dropstoneDP,Click here to see our stance on the war in Ukraine,3088,GM,10.0,64.5,9,2,0
2,DenLaz,Click here to see our stance on the war in Ukraine,3135,GM,9.5,66.0,8,3,0
3,Firouzja2003,France,3156,GM,9.0,77.5,8,2,0
4,Parhamov,Iran,3078,GM,9.0,73.0,9,0,0
5,champ2005,India,3014,GM,9.0,70.5,9,0,0
6,rasmussvane,Germany,3000,GM,9.0,68.0,9,0,0
7,vugarrasulov,Azerbaijan,2990,GM,9.0,66.5,9,0,0
8,Sargsyan_Shant,Armenia,2970,GM,8.5,68.0,8,1,0
9,mishanick,Serbia,3040,GM,8.5,64.0,8,1,0
10,GHANDEEVAM2003,India,3046,GM,8.5,61.5,8,1,0
11,BogdanDeac,Romania,3066,GM,8.5,60.0,8,1,0
12,Oleksandr_Bortnyk,United States,3109,GM,8.0,79.5,8,0,0
13,MITerryble,Peru,3005,IM,8.0,71.0,8,0,0
14,VladimirKramnik,Click here to see our stance on the war in Ukraine,2994,GM,8.0,68.5,7,2,0
15,Durarbayli,Azerbaijan,2863,GM,8.0,67.0,8,0,0
16,Matibar,Poland,2846,GM,8.0,65.5,8,0,0
17,Annawel,France,3092,GM,8.0,65.0,8,0,0
18,Polish_fighter3000,Poland,3057,GM,8.0,64.0,8,0,0
19,VitaliyBernadskiy,Ukraine,2824,GM,8.0,62.0,8,0,0
20,jacky72,Romania,2843,IM,8.0,60.0,7,2,0
21,Hrant_ChessMood,Armenia,2963,GM,8.0,59.5,8,0,0
22,Keithonsky,South Africa,2689,CM,8.0,59.0,8,0,0
23,LionTheLeon_06,Guinea-Bissau,2926,GM,7.5,69.0,7,1,0
24,alexrustemov,Click here to see our stance on the war in Ukraine,2939,GM,7.5,68.0,6,3,0
25,DanielNaroditsky,United States,3153,GM,7.5,65.5,6,3,0
26,TigrVShlyape,United States,2902,GM,7.5,64.5,7,1,0
27,tptagain,Spain,3031,GM,7.5,63.5,6,3,0
28,FairChess_on_YouTube,Maldives,3127,GM,7.5,59.5,7,1,0
29,zaur-mammadov,Türkiye,2896,GM,7.5,59.0,7,1,0
30,the,Finland,2519,NM,7.5,58.5,7,1,0
31,AlexPapasimakopoulos,Greece,2822,FM,7.5,58.5,7,1,0
32,GMKrikor,Brazil,2878,GM,7.5,58.0,7,1,0
33,Arystanner,Kazakhstan,2851,IM,7.5,56.5,7,1,0
34,Korchmar_Vasiliy,Click here to see our stance on the war in Ukraine,2724,IM,7.5,56.0,7,1,0
35,messiboca,Argentina,2769,GM,7.5,47.5,7,1,0
36,Zurability,United States,2777,IM,7.0,64.0,7,0,0
37,LyonBeast,France,3131,GM,7.0,63.5,7,0,0
38,koteRV1610,Germany,2531,WFM,7.0,61.5,7,0,0
39,valemava,Costa Rica,2455,IM,7.0,61.0,6,2,0
40,artin10862,Iran,2943,FM,7.0,61.0,6,2,0
41,FMJoseHerrera,Spain,2772,FM,7.0,61.0,7,0,0
42,jcibarra,Spain,3034,GM,7.0,61.0,6,2,0
43,DeTimmerman,Netherlands,2729,IM,7.0,60.0,5,4,0
44,chesspreceptor,India,2575,IM,7.0,59.5,7,0,0
45,angelgab3,Colombia,2682,FM,7.0,59.0,5,4,0
46,Byniolus,Poland,2772,GM,7.0,58.5,6,2,0
47,chessdjw,Germany,2764,GM,7.0,57.5,6,2,0
48,Anton_Demchenko,Slovenia,3021,GM,7.0,57.0,6,2,0
49,GoltsevDmitry2000,Click here to see our stance on the war in Ukraine,2900,FM,7.0,57.0,7,0,0
50,Varvara_Poliakova,Serbia,2631,WFM,7.0,54.5,6,2,0
51,DefiantChair,Kazakhstan,2603,FM,7.0,54.5,6,2,0
