rank,username,country,rating,title,score,tie_break,wins,draws,byes
1,MagnusCarlsen,Norway,3251,GM,9.5,66.5,9,1,0
2,mishanick,Serbia,3040,GM,9.0,80.0,9,0,0
3,Hikaru,United States,3223,GM,9.0,73.5,8,2,0
4,h4parah5,Spain,2963,GM,9.0,70.5,8,2,0
5,Firouzja2003,France,3156,GM,9.0,69.5,7,4,0
6,ChristopherYoo,Tuvalu,3027,GM,9.0,68.0,8,2,0
7,Iball95,Click here to see our stance on the war in Ukraine,2900,FM,9.0,64.5,9,0,0
8,BogdanDeac,Romania,3066,GM,9.0,63.0,9,0,0
9,GM_dmitrij,Germany,3105,GM,9.0,63.0,8,2,0
10,Msb2,Germany,3132,GM,9.0,58.5,8,2,0
11,moro182,Italy,2912,GM,8.5,76.5,7,3,0
12,FairChess_on_YouTube,Maldives,3127,GM,8.5,75.0,8,1,0
13,ContrVersia,Lithuania,2909,GM,8.5,69.0,8,1,0
14,baki83,France,2916,GM,8.5,67.5,7,3,0
15,AlexeiShirov,Spain,2831,GM,8.5,66.0,8,1,0
16,ChessLover0108,Azerbaijan,2952,GM,8.5,65.0,7,3,0
17,Durarbayli,Azerbaijan,2863,GM,8.5,61.5,8,1,0
18,ChessWarrior7197,Uzbekistan,3069,GM,8.5,54.0,8,1,0
19,DominguezOnYoutube,United States,2968,GM,8.0,78.5,7,2,0
20,Sanan_Sjugirov,Hungary,3025,GM,8.0,74.0,8,0,0
21,vugarrasulov,Azerbaijan,2990,GM,8.0,73.0,8,0,0
22,chenxiaoyuer,United States,2855,IM,8.0,71.5,7,2,0
23,MITerryble,Peru,3005,IM,8.0,70.5,8,0,0
24,pouya21,Iran,2862,GM,8.0,70.0,7,2,0
25,KaydenTroffChess,United States,2908,GM,8.0,68.5,8,0,0
26,GMG,United States,2700,GM,8.0,67.0,8,0,0
27,grzechu96,Poland,2763,GM,8.0,60.0,8,0,0
28,eljanov,Ukraine,2880,GM,8.0,57.0,8,0,0
29,bancsoo,Hungary,2843,GM,8.0,55.0,8,0,0
30,sofaceindisguise,Click here to see our stance on the war in Ukraine,2722,FM,8.0,53.5,8,0,0
31,Oleksandr_Bortnyk,United States,3105,GM,7.5,75.0,7,1,0
32,LiemLe,Vietnam,3043,GM,7.5,74.5,7,1,0
33,sergiochess83,Hungary,2951,GM,7.5,71.5,7,1,0
34,Polish_fighter3000,Poland,3057,GM,7.5,71.0,7,1,0
35,jcibarra,Spain,3034,GM,7.5,64.5,7,1,0
36,Adar_07,Türkiye,2729,IM,7.5,62.5,7,1,0
37,jefferyx,United States,3122,GM,7.5,62.5,7,1,0
38,DeTimmerman,Netherlands,2729,IM,7.5,61.0,7,1,0
39,GMRafpig,Brazil,2765,GM,7.5,60.5,7,1,0
40,lamomiajunior,Argentina,2704,IM,7.5,60.5,7,1,0
41,MarkusRagger,Austria,2808,GM,7.5,59.5,7,1,0
42,oskariot,Poland,2790,GM,7.5,58.0,7,1,0
43,Alex_Sahakyan2006,Armenia,2742,FM,7.5,58.0,7,1,0
44,Mops_2004,Ukraine,2832,IM,7.5,55.5,7,1,0
45,GoltsevDmitry2000,Click here to see our stance on the war in Ukraine,2900,FM,7.5,55.0,7,1,0
46,Yaacovn,United States,2835,IM,7.5,50.5,7,1,0
47,Kirill_Klukin,United Arab Emirates,2930,IM,7.5,45.0,6,3,0
48,TigrVShlyape,United States,2902,GM,7.0,73.0,6,2,0
49,Abund,China,2694,NM,7.0,69.0,6,2,0
50,Hasangatin_Ramil,Serbia,2704,GM,7.0,68.0,7,0,0
51,XDPS,Chile,2874,GM,7.0,65.5,7,0,0
52,Airquake,Poland,2880,IM,7.0,65.5,7,0,0
53,FabianoCaruana,United States,3158,GM,7.0,65.0,7,0,0
54,The_Machine04,Germany,2882,IM,7.0,65.0,7,0,0
