rank,username,country,rating,title,score,tie_break,wins,draws,byes
1,Oleksandr_Bortnyk,United States,3105,GM,10.0,77.5,9,2,0
2,FairChess_on_YouTube,Maldives,3127,GM,9.5,62.5,9,1,0
3,rezamahdavi2008,Iran,2937,FM,9.0,81.0,9,0,0
4,Duhless,Click here to see our stance on the war in Ukraine,3080,GM,9.0,77.5,8,2,0
5,MITerryble,Peru,3005,IM,9.0,71.5,9,0,0
6,jefferyx,United States,3122,GM,9.0,68.0,9,0,0
7,lachesisQ,Click here to see our stance on the war in Ukraine,3161,GM,9.0,66.5,9,0,0
8,HansOnTwitch,United States,3161,GM,9.0,64.0,9,0,0
9,Kiborg95,Bosnia-Herzegovina,2801,GM,8.5,77.0,8,1,0
10,Polish_fighter3000,Poland,3057,GM,8.5,73.0,8,1,0
11,Jospem,Mexico,3078,GM,8.5,69.0,8,1,0
12,nihalsarin,Chile,3226,GM,8.5,67.0,8,1,0
13,jcibarra,Spain,3034,GM,8.5,60.5,8,1,0
14,Zhigalko_Sergei,International,2948,GM,8.5,60.0,8,1,0
15,eljanov,Ukraine,2880,GM,8.0,79.0,8,0,0
16,TigrVShlyape,United States,2902,GM,8.0,74.5,7,2,0
17,JSPrepz,Norway,2799,GM,8.0,72.0,7,2,0
18,Msb2,Germany,3132,GM,8.0,70.5,7,2,0
19,jinbojinbo,China,2698,GM,8.0,70.0,7,2,0
20,frederiksvane,Germany,3032,GM,8.0,69.5,8,0,0
21,FXDon77,China,2890,GM,8.0,69.0,8,0,0
22,ELECTRODYNAMIC_DRACULA,Isle of Man,2903,FM,8.0,68.5,7,2,0
23,denizozen,Türkiye,2946,IM,8.0,66.0,7,2,0
24,Hikaru,United States,3223,GM,8.0,66.0,7,2,0
25,dretch,United States,2862,GM,8.0,64.5,7,2,0
26,Eduard_Limonov,Click here to see our stance on the war in Ukraine,2947,IM,8.0,64.5,8,0,0
27,rasmussvane,Germany,3000,GM,8.0,62.0,7,2,0
28,Faqade,Greece,2654,GM,8.0,61.5,8,0,0
29,Szparu,Poland,2909,IM,8.0,57.5,7,2,0
30,Sanan_Sjugirov,Hungary,3025,GM,8.0,56.0,7,2,0
31,IMRosen,Germany,2726,IM,8.0,48.0,7,2,0
32,BogdanDeac,Romania,3066,GM,7.5,73.0,7,1,0
33,Shankland,United States,2904,GM,7.5,70.0,7,1,0
34,Rud_Makarian,Click here to see our stance on the war in Ukraine,3072,IM,7.5,69.0,7,1,0
35,Kacparov,Poland,2952,IM,7.5,68.5,5,5,0
36,IlyaGrigorjev,Click here to see our stance on the war in Ukraine,2864,IM,7.5,68.0,7,1,0
37,dropstoneDP,Click here to see our stance on the war in Ukraine,3088,GM,7.5,66.0,6,3,0
38,lamomiajunior,Argentina,2704,IM,7.5,64.5,7,1,0
39,AlexeiShirov,Spain,2831,GM,7.5,63.5,7,1,0
40,ZverevLev,Click here to see our stance on the war in Ukraine,2776,FM,7.5,62.5,7,1,0
41,sokidze,Ukraine,2905,GM,7.5,57.5,7,1,0
42,Chessdreamer2020,Kazakhstan,2571,FM,7.5,57.0,7,1,0
43,ReadySkate,Iran,2864,FM,7.5,57.0,7,1,0
44,RealPerangel,Spain,2737,GM,7.5,56.5,7,1,0
45,Tunahan_Makaraci,Türkiye,2576,FM,7.5,56.5,7,1,0
46,artin10862,Iran,2943,FM,7.5,55.0,7,1,0
47,Onischuk_V,Ukraine,2831,GM,7.0,72.0,6,2,0
48,Kirill_Klukin,United Arab Emirates,2930,IM,7.0,69.5,6,2,0
49,JoakimVonAnd,Denmark,2744,IM,7.0,69.5,6,2,0
50,cassoulet,France,2821,GM,7.0,68.0,7,0,0
51,snowlord,International,2928,FM,7.0,67.5,6,2,0
52,DeTimmerman,Netherlands,2729,IM,7.0,67.5,6,2,0
53,KNVB,Canada,2706,GM,7.0,66.5,7,0,0
54,DragonB70,Hungary,2717,IM,7.0,65.5,6,2,0
55,Aygehovit1992,International,2742,GM,7.0,65.0,6,2,0
56,SaraciNderim,Kosovo,2875,IM,7.0,64.0,6,2,0
57,stollenmonster,Click here to see our stance on the war in Ukraine,2897,CM,7.0,63.5,6,2,0
58,Larax,United States,2654,IM,7.0,62.5,6,2,0
59,IlanSchnaider,Argentina,2803,FM,7.0,61.5,7,0,0
60,Jagerrmeisterr,Cyprus,2650,FM,7.0,61.5,7,0,0
61,aghasiyevkamal,Azerbaijan,2651,IM,7.0,60.5,6,2,0
62,Ramosha,Click here to see our stance on the war in Ukraine,2703,FM,7.0,60.5,7,0,0
63,osh1ro,Mongolia,2661,CM,7.0,60.5,7,0,0
64,hansen,Canada,2963,GM,7.0,59.0,6,2,0
65,jucAxx,Brazil,2393,NM,7.0,58.5,7,0,0
66,zverr1,England,2532,CM,7.0,58.0,7,0,0
67,krzyzan94,Poland,2851,GM,7.0,58.0,6,2,0
68,xakevicius91,Catalonia,2582,FM,7.0,56.5,7,0,0
69,djano,Poland,2622,FM,7.0,55.5,6,2,0
70,Alphafischer2019,Argentina,2654,FM,7.0,55.0,7,0,0
71,yaguigor,Click here to see our stance on the war in Ukraine,2555,GM,7.0,53.0,7,0,0
72,AradNazari,Iran,2773,IM,7.0,53.0,6,2,0
73,Meri-Arabidze,Georgia,2673,IM,7.0,52.5,6,2,0
74,CMmauricio,Venezuela,2770,FM,7.0,51.5,6,2,0
75,AldokhinIvan,Click here to see our stance on the war in Ukraine,2615,IM,7.0,51.0,7,0,0
76,profedechess93,Cuba,2621,CM,7.0,50.5,6,2,0
77,Smoking_Crow,United States,2588,IM,7.0,47.0,7,0,0
78,ChessQueen,International,2750,GM,7.0,45.0,6,2,0
79,howitzer14,England,3016,GM,7.0,29.0,7,0,0
80,mbojan,Bosnia-Herzegovina,2912,IM,6.5,66.0,6,1,0
81,BardArtem,International,2833,FM,6.5,66.0,6,1,0
82,manitodeplomo,Chile,2670,IM,6.5,65.0,6,1,0
83,Evan_Attaker,Iran,2732,FM,6.5,64.0,6,1,0
84,MaestroCheck,Madagascar,2669,NM,6.5,61.5,5,3,0
85,MatthewG-p4p,Click here to see our stance on the war in Ukraine,2937,IM,6.5,61.5,6,1,0
86,Rital44,France,2689,IM,6.5,60.0,6,1,0
87,GMTalks_Youtube,Denmark,2635,GM,6.5,60.0,6,1,0
88,ImportedItalianMaple,Portugal,2474,NM,6.5,59.5,6,1,0
89,LeninGuerra,Ecuador,2629,IM,6.5,59.5,5,3,0
90,WPWPWP-2015,Poland,2515,FM,6.5,59.0,6,1,0
91,The_Straightforward_Rook,Wales,2472,FM,6.5,59.0,6,1,0
92,NoSpaghettiForYou,Canada,2548,NM,6.5,58.5,6,1,0
93,Kapitan_Bayan,Click here to see our stance on the war in Ukraine,2356,FM,6.5,58.5,6,1,0
94,SahaNeelash,India,2690,IM,6.5,57.5,6,1,0
95,merinasian,Spain,2395,FM,6.5,56.5,6,1,0
96,bazar-wokzal,International,2582,IM,6.5,56.5,6,1,0
97,Maus7,Germany,2686,IM,6.5,56.5,6,1,0
98,jk13,United States,2632,IM,6.5,56.0,6,1,0
99,stolencandy13,Canada,2705,NM,6.5,55.0,6,1,0
100,CarlosjPineror,Venezuela,2726,IM,6.5,53.5,6,1,0
101,StellarChess,United States,2531,NM,6.5,53.0,6,1,0
