rank,username,country,rating,title,score,tie_break,wins,draws,byes
1,Grischuk,Click here to see our stance on the war in Ukraine,3073,GM,10.0,64.0,10,0,0
2,Jospem,Mexico,3078,GM,9.0,77.5,8,2,0
3,Alexander_Donchenko,International,2909,GM,9.0,75.5,7,4,0
4,BogdanDeac,Romania,3066,GM,9.0,71.0,7,4,0
5,FairChess_on_YouTube,Maldives,3127,GM,9.0,71.0,9,0,0
6,Hikaru,United States,3223,GM,9.0,68.0,9,0,0
7,Zhigalko_Sergei,International,2948,GM,9.0,67.0,9,0,0
8,Rakhmanov_Aleksandr,International,2843,GM,9.0,65.5,8,2,0
9,K_A_S_T_O_R,Chile,2876,GM,9.0,65.5,9,0,0
10,DuleMudule,Serbia,2765,GM,9.0,48.5,9,0,0
11,GHANDEEVAM2003,India,3046,GM,8.5,79.0,8,1,0
12,Rud_Makarian,Click here to see our stance on the war in Ukraine,3072,IM,8.5,73.5,7,3,0
13,mishanick,Serbia,3040,GM,8.5,72.0,8,1,0
14,Fonsofan,Spain,2830,IM,8.5,71.0,8,1,0
15,snowlord,International,2928,FM,8.5,65.5,8,1,0
16,mbojan,Bosnia-Herzegovina,2912,IM,8.5,62.0,7,3,0
17,wonderfultime,Vietnam,3031,GM,8.0,75.5,7,2,0
18,Msb2,Germany,3132,GM,8.0,75.0,7,2,0
19,AryanTari,Norway,2970,GM,8.0,74.5,8,0,0
20,dropstoneDP,Click here to see our stance on the war in Ukraine,3088,GM,8.0,71.0,5,6,0
21,Elsa167,Croatia,2782,GM,8.0,69.5,7,2,0
22,elohunter1999,Germany,2716,IM,8.0,69.0,8,0,0
23,shimastream,Click here to see our stance on the war in Ukraine,2881,GM,8.0,67.0,8,0,0
24,MITerryble,Peru,3005,IM,8.0,67.0,8,0,0
25,MatthewG-p4p,Click here to see our stance on the war in Ukraine,2937,IM,8.0,66.5,7,2,0
26,baki83,France,2916,GM,8.0,66.0,8,0,0
27,AlexPapasimakopoulos,Greece,2822,FM,8.0,65.5,7,2,0
28,scarabee43,France,2915,IM,8.0,65.0,7,2,0
29,FXDon77,China,2890,GM,8.0,64.5,7,2,0
30,Eagle_2019,Kazakhstan,2903,FM,8.0,62.0,7,2,0
31,defenceboy,China,2749,GM,8.0,60.0,7,2,0
32,sumopork,Finland,2919,GM,8.0,58.0,7,2,0
33,luckyswitchback,Click here to see our stance on the war in Ukraine,2687,FM,8.0,58.0,7,2,0
34,TigrVShlyape,United States,2902,GM,8.0,55.5,7,2,0
35,TRadjabov,Azerbaijan,3075,GM,7.5,76.0,7,1,0
36,kuli4ik,Click here to see our stance on the war in Ukraine,2914,GM,7.5,71.0,7,1,0
37,jcibarra,Spain,3034,GM,7.5,67.5,6,3,0
38,IM_ArthurDW08,Netherlands,2751,IM,7.5,67.5,7,1,0
39,Nitzan_Steinberg,Israel,2850,GM,7.5,65.0,7,1,0
40,Leonid_Starozhilov,Ukraine,2743,FM,7.5,65.0,7,1,0
41,DenLaz,Click here to see our stance on the war in Ukraine,3135,GM,7.5,65.0,7,1,0
42,Oleksandr_Bortnyk,United States,3109,GM,7.5,64.0,5,5,0
43,KaydenTroffChess,United States,2908,GM,7.5,63.0,7,1,0
44,Seochesspie,Sweden,2831,IM,7.5,62.5,7,1,0
45,ContrVersia,Lithuania,2909,GM,7.5,60.5,7,1,0
46,vasblesk,Czech Republic,2805,IM,7.5,60.5,6,3,0
47,SayonaraPonytail,Singapore,2537,WGM,7.5,59.5,7,1,0
48,BirdMaster3000,Brazil,2639,GM,7.5,59.0,7,1,0
49,Gabix_94,Hungary,2822,GM,7.5,59.0,7,1,0
50,vi_pranav,India,3158,GM,7.5,57.0,7,1,0
51,Anton_Demchenko,Slovenia,3021,GM,7.5,55.0,7,1,0
52,Boundless_Strike,Djibouti,2648,IM,7.5,51.5,7,1,0
53,rasmussvane,Germany,3000,GM,7.0,73.0,6,2,0
54,Aradhya2000,India,2798,IM,7.0,69.5,6,2,0
55,Sadykov_Ramil,Click here to see our stance on the war in Ukraine,2602,FM,7.0,69.0,7,0,0
56,alexrustemov,Click here to see our stance on the war in Ukraine,2931,GM,7.0,66.5,6,2,0
57,IwkooO,Poland,2706,FM,7.0,65.5,6,2,0
58,OK97,Israel,2802,GM,7.0,65.5,7,0,0
59,vovachesss,International,2763,CM,7.0,65.0,6,2,0
60,Tobias_Koelle,Germany,3060,IM,7.0,64.5,6,2,0
61,Hovik_Hayrapetyan,Armenia,2889,GM,7.0,64.5,7,0,0
62,jk13,United States,2632,IM,7.0,63.5,6,2,0
63,Shield12,Uzbekistan,2972,GM,7.0,62.0,6,2,0
64,ELECTRODYNAMIC_DRACULA,Isle of Man,2903,FM,7.0,61.5,7,0,0
65,atbenina64,Iran,2777,IM,7.0,61.5,7,0,0
66,Aygehovit1992,International,2742,GM,7.0,60.5,6,2,0
67,tacticthunder,Greece,2821,IM,7.0,60.5,7,0,0
68,Witik,Click here to see our stance on the war in Ukraine,2796,FM,7.0,60.0,7,0,0
69,Prizant_academy,Click here to see our stance on the war in Ukraine,3183,FM,7.0,59.5,6,2,0
70,SashaKuzhilniy,Ukraine,2625,CM,7.0,59.0,7,0,0
71,Nikolakis2014,Greece,2760,GM,7.0,58.5,6,2,0
72,RodokininEV,Mexico,2678,NM,7.0,58.0,6,2,0
73,carokannlover213,Poland,2780,FM,7.0,58.0,6,2,0
74,Chessmissile07,India,2905,IM,7.0,57.5,7,0,0
75,suyu28,India,2757,FM,7.0,57.5,6,2,0
76,Iball95,Click here to see our stance on the war in Ukraine,2900,FM,7.0,56.5,6,2,0
77,wqws,India,2883,CM,7.0,55.0,5,4,0
78,ArtemDyachuk,Ukraine,2691,FM,7.0,54.5,7,0,0
79,zajka-molotok,Ukraine,2593,IM,7.0,53.5,7,0,0
80,Roman_Ovetchkin,Click here to see our stance on the war in Ukraine,2569,GM,7.0,51.0,7,0,0
81,AmanteDeMoi,Cyprus,2555,IM,7.0,51.0,6,2,0
82,Der_Balak_3Halak,San Marino,2521,FM,7.0,47.0,7,0,0
83,Alexsur1981,Click here to see our stance on the war in Ukraine,2866,GM,7.0,45.5,6,2,0
84,Alen_Yeremyann,Armenia,2770,FM,7.0,44.5,6,2,0
85,vishwa_vijeta,India,2621,CM,6.5,70.0,6,1,0
86,Abund,China,2694,NM,6.5,66.5,6,1,0
87,GaiozNigalidze,Georgia,2766,IM,6.5,66.5,5,3,0
88,CristianS27,Argentina,2480,FM,6.5,65.5,6,1,0
89,sokidze,Ukraine,2905,GM,6.5,63.5,6,1,0
90,DenisQ,Ukraine,2681,IM,6.5,63.0,5,3,0
91,FoxOnTheRun97,Czech Republic,2604,FM,6.5,61.5,6,1,0
92,Aslanov_Umid,Azerbaijan,2682,CM,6.5,61.0,6,1,0
93,Igor_Lysyj,International,2853,GM,6.5,61.0,6,1,0
94,Alexchess1984,Czech Republic,2687,GM,6.5,60.0,6,1,0
95,Flawless_Fighter,Click here to see our stance on the war in Ukraine,2701,IM,6.5,59.5,6,1,0
96,RobertoJBM,Brazil,2871,IM,6.5,59.0,5,3,0
97,BardArtem,International,2833,FM,6.5,58.5,6,1,0
98,lefonghua,Canada,2478,FM,6.5,58.5,5,3,0
99,RobertJFischer71,United States,2604,FM,6.5,58.0,6,1,0
100,vladgoncharov,Click here to see our stance on the war in Ukraine,2597,NM,6.5,57.0,6,1,0
101,Gabrielian_Artur,Click here to see our stance on the war in Ukraine,2732,GM,6.5,57.0,6,1,0
102,brm72,Ukraine,2704,NM,6.5,56.0,6,1,0
103,dmosesov,Ukraine,2676,IM,6.5,56.0,6,1,0
104,KononenkoD,Click here to see our stance on the war in Ukraine,2618,FM,6.5,55.5,6,1,0
105,Kirill_Klukin,United Arab Emirates,2930,IM,6.5,55.5,6,1,0
106,DawidCzerw,Poland,2494,IM,6.5,54.5,6,1,0
107,bazar-wokzal,International,2582,IM,6.5,54.0,6,1,0
108,platy3,Spain,2921,GM,6.5,54.0,6,1,0
109,Shuvalov,Click here to see our stance on the war in Ukraine,2652,CM,6.5,53.5,6,1,0
110,GMKrikor,Brazil,2878,GM,6.5,53.0,6,1,0
111,Korchmar_Vasiliy,Click here to see our stance on the war in Ukraine,2724,IM,6.5,53.0,6,1,0
112,Goryachkina,Click here to see our stance on the war in Ukraine,2677,GM,6.5,52.0,6,1,0
113,AlexTruskavetsky,Click here to see our stance on the war in Ukraine,2724,IM,6.5,51.5,5,3,0
114,jens1102,Norway,2556,IM,6.5,51.0,6,1,0
115,Mistango,Click here to see our stance on the war in Ukraine,2610,IM,6.5,50.5,6,1,0
116,KNVB,Canada,2706,GM,6.5,50.5,6,1,0
117,Burovic00,Bosnia-Herzegovina,2632,IM,6.5,49.0,5,3,0
118,whitemirrorninja,Israel,2495,FM,6.5,45.5,6,1,0
119,NovozhilovSemen,International,2629,FM,6.5,45.0,6,1,0
120,karinachess1,Click here to see our stance on the war in Ukraine,2615,IM,6.5,43.0,5,3,0
121,MightyGMpretender,Poland,3005,NM,6.0,65.5,6,0,0
122,GiorgianBarbosa,Brazil,2502,FM,6.0,64.0,6,0,0
123,NovoselovRoman,Click here to see our stance on the war in Ukraine,2665,FM,6.0,64.0,5,2,0
124,Let_it_be_1,Click here to see our stance on the war in Ukraine,2655,IM,6.0,63.5,6,0,0
125,DanylaBagrov,Ukraine,2573,CM,6.0,61.0,6,0,0
126,Ginzburg_Yakov,Click here to see our stance on the war in Ukraine,2554,FM,6.0,59.0,5,2,0
127,FunnyDuck66,Türkiye,2475,CM,6.0,59.0,6,0,0
128,HATilay,Azerbaijan,2597,FM,6.0,58.5,5,2,0
129,JuniorJumper,India,2500,CM,6.0,58.5,5,2,0
130,mbachez,India,2603,IM,6.0,58.5,6,0,0
131,averageFM,Hungary,2583,FM,6.0,58.5,6,0,0
132,SlavenPastar,Bosnia-Herzegovina,2600,IM,6.0,58.0,6,0,0
133,ural58,Ukraine,2528,IM,6.0,57.5,6,0,0
134,Meri-Arabidze,Georgia,2673,IM,6.0,57.0,5,2,0
135,Agibileg,Mongolia,2712,IM,6.0,57.0,6,0,0
136,jaskol95,Uganda,2702,CM,6.0,56.5,6,0,0
137,EvgenyBurmakin,Click here to see our stance on the war in Ukraine,2382,FM,6.0,56.5,6,0,0
138,M1711,Norway,2653,IM,6.0,56.0,6,0,0
139,GatoRojo150,Mexico,2577,FM,6.0,56.0,5,2,0
140,ljuks68,Ukraine,2457,FM,6.0,56.0,5,2,0
141,SnekkerAndersen,Norway,2599,FM,6.0,55.5,5,2,0
142,Iskusnyh,Click here to see our stance on the war in Ukraine,2601,GM,6.0,55.5,5,2,0
143,Silent-Killer100,North Macedonia,2552,FM,6.0,55.5,6,0,0
144,Atousa,United States,2518,WGM,6.0,55.0,5,2,0
145,Goffredo_Fofi,Italy,2457,FM,6.0,55.0,5,2,0
146,ATM622,Malta,2531,CM,6.0,54.0,6,0,0
147,Casper,China,2429,FM,6.0,53.5,6,0,0
148,Mystery2007,Hungary,2503,FM,6.0,53.0,6,0,0
149,Vesper2018,Click here to see our stance on the war in Ukraine,2648,IM,6.0,52.0,6,0,0
150,olksuna,Argentina,2725,GM,6.0,52.0,4,4,0
151,Lady_Nika,Click here to see our stance on the war in Ukraine,2535,WCM,6.0,52.0,5,2,0
152,Narek_Ghimoyan,Armenia,2602,CM,6.0,51.5,6,0,0
153,MaxLeto,Isle of Man,2461,FM,6.0,51.5,6,0,0
154,koncheto,Bulgaria,2589,CM,6.0,51.0,6,0,0
155,PabloZarnicki,Argentina,2584,GM,6.0,51.0,6,0,0
156,jamengrand,France,2257,FM,6.0,51.0,6,0,0
157,Krakozia,Click here to see our stance on the war in Ukraine,2940,GM,6.0,51.0,6,0,0
158,DvaHrasta,Serbia,2483,FM,6.0,51.0,5,2,0
159,Volodar_Murzin,Click here to see our stance on the war in Ukraine,3001,GM,6.0,49.5,6,0,0
160,GothamChess,United States,2719,IM,6.0,49.0,6,0,0
161,FM-to-GM,European Union,2575,FM,6.0,49.0,6,0,0
162,sergeikim,Kazakhstan,2626,FM,6.0,48.5,6,0,0
163,Maxfan2008,Poland,2656,FM,6.0,46.5,6,0,0
164,Firouzja2003,France,3156,GM,6.0,44.5,6,0,0
165,WindWhistler11,Mongolia,2574,FM,6.0,44.5,6,0,0
166,Quattroporte300,Poland,2448,WFM,5.5,65.0,5,1,0
167,Zavgorodniy_Sergiy,Ukraine,2560,IM,5.5,63.5,4,3,0
168,Alexei_Gubajdullin,International,2650,FM,5.5,63.0,5,1,0
169,viktorskliarov,Ukraine,2668,IM,5.5,59.5,5,1,0
170,AndresDelgado77,Ecuador,2402,FM,5.5,59.0,5,1,0
171,Viacheslav92,Ukraine,2602,FM,5.5,57.5,5,1,0
172,chesstrainer2042,India,2571,GM,5.5,56.0,5,1,0
173,FARIZA2018,Uzbekistan,2626,WFM,5.5,55.5,5,1,0
174,szachuspl,Poland,2693,NM,5.5,55.0,5,1,0
175,juniortay,Singapore,2501,CM,5.5,54.5,5,1,0
176,Qvalda,Estonia,2500,FM,5.5,54.0,5,1,0
177,Ron_Weasley_Chess,England,2554,CM,5.5,52.5,5,1,0
178,masterofpuppets2,Germany,2532,FM,5.5,52.0,5,1,0
179,jcmesafischer,Dominican Republic,2409,CM,5.5,52.0,5,1,0
180,tusplingher,Romania,2718,FM,5.5,52.0,5,1,0
181,HajiyevKanan,Azerbaijan,2608,FM,5.5,50.5,5,1,0
182,Cheer_Down,Israel,2552,CM,5.5,50.5,4,3,0
183,cthulhuuu,Poland,2436,CM,5.5,49.5,5,1,0
184,Matols,Click here to see our stance on the war in Ukraine,2438,WIM,5.5,49.0,5,1,0
185,IljaZaragatski,Germany,2614,GM,5.5,48.0,5,1,0
186,Kotlyar_K,Click here to see our stance on the war in Ukraine,2653,FM,5.5,48.0,5,1,0
187,Kildepiotr,Poland,2694,IM,5.5,48.0,4,3,0
188,nindjaxx8,Argentina,2685,FM,5.5,46.5,5,1,0
189,inagreV,France,2418,FM,5.5,46.5,5,1,0
190,Ramla2020,Israel,2504,IM,5.5,46.0,5,1,0
191,Chessbard1972,Germany,2504,FM,5.5,46.0,5,1,0
192,Mikhail_Golubev,Ukraine,2761,GM,5.5,45.5,5,1,0
193,esrosenberg,United States,2375,NM,5.5,45.0,5,1,0
194,RamonManon0g,United States,2399,NM,5.5,43.0,5,1,0
195,secretsuperstar7,Ireland,2511,WIM,5.5,38.0,5,1,0
196,margarita_2703,Click here to see our stance on the war in Ukraine,2259,WFM,5.0,63.5,4,2,0
197,elmusmolamas,Spain,2544,IM,5.0,62.0,4,2,0
198,Fritz1K,Click here to see our stance on the war in Ukraine,2608,CM,5.0,59.0,5,0,0
199,LoveUMore,Netherlands,2532,FM,5.0,58.0,5,0,0
200,mortngabriel,Czech Republic,2552,FM,5.0,58.0,5,0,0
201,Aguiar94,Brazil,2618,FM,5.0,56.5,5,0,0
202,Herman-NY,United States,2521,IM,5.0,56.0,5,0,0
203,Ajedrez_con_German,Argentina,2605,FM,5.0,56.0,5,0,0
204,InitiatingASC,Canada,2422,NM,5.0,53.5,5,0,0
205,GMJustin,United States,2407,IM,5.0,53.0,5,0,0
206,ilushka,Germany,2388,FM,5.0,52.5,5,0,0
207,chessllermo,Spain,2492,IM,5.0,52.5,4,2,0
