rank,username,country,rating,title,score,tie_break,wins,draws,byes
1,Hikaru,United States,3223,GM,10.0,75.5,9,2,0
2,mishanick,Serbia,3040,GM,10.0,73.0,10,0,0
3,FabianoCaruana,United States,3158,GM,9.5,80.0,9,1,0
4,SantoBlue,Türkiye,2845,GM,9.0,67.5,9,0,0
5,TRadjabov,Azerbaijan,3075,GM,9.0,66.5,9,0,0
6,rasmussvane,Germany,3000,GM,9.0,65.0,9,0,0
7,Igor_Lysyj,International,2853,GM,9.0,61.0,9,0,0
8,Msb2,Germany,3132,GM,8.5,75.0,7,3,0
9,Elsa167,Croatia,2782,GM,8.5,71.5,7,3,0
10,OparinGrigoriy,United States,3019,GM,8.5,71.5,8,1,0
11,dropstoneDP,Click here to see our stance on the war in Ukraine,3088,GM,8.5,70.0,7,3,0
12,Byniolus,Poland,2772,GM,8.5,65.5,8,1,0
13,vugarrasulov,Azerbaijan,2990,GM,8.5,64.5,8,1,0
14,tptagain,Spain,3031,GM,8.5,64.5,8,1,0
15,jcibarra,Spain,3034,GM,8.5,56.0,8,1,0
16,h4parah5,Spain,2963,GM,8.5,55.5,8,1,0
17,Hrant_ChessMood,Armenia,2963,GM,8.0,77.5,8,0,0
18,nihalsarin,Chile,3226,GM,8.0,75.5,7,2,0
19,vi_pranav,India,3158,GM,8.0,71.5,7,2,0
20,DanielNaroditsky,United States,3153,GM,8.0,71.0,6,4,0
21,GM_dmitrij,Germany,3105,GM,8.0,70.0,6,4,0
22,Szparu,Poland,2909,IM,8.0,69.0,7,2,0
23,Zhigalko_Sergei,International,2948,GM,8.0,68.5,8,0,0
24,messiboca,Argentina,2769,GM,8.0,68.0,7,2,0
25,rezamahdavi2008,Iran,2937,FM,8.0,67.5,7,2,0
26,KaydenTroffChess,United States,2908,GM,8.0,65.5,7,2,0
27,ChristopherYoo,Tuvalu,3027,GM,8.0,61.5,8,0,0
28,Salem-AR,United Arab Emirates,3091,GM,8.0,61.5,7,2,0
29,Binary010,United States,2923,GM,8.0,60.5,6,4,0
30,Rsnr,International,2900,IM,8.0,59.5,8,0,0
31,alexrustemov,Click here to see our stance on the war in Ukraine,2931,GM,8.0,56.0,8,0,0
32,Polish_fighter3000,Poland,3057,GM,7.5,69.5,6,3,0
33,Kiborg95,Bosnia-Herzegovina,2801,GM,7.5,67.5,7,1,0
34,jefferyx,United States,3122,GM,7.5,67.0,7,1,0
35,AryanTari,Norway,2970,GM,7.5,67.0,7,1,0
36,wonderfultime,Vietnam,3031,GM,7.5,66.5,7,1,0
37,GMKrikor,Brazil,2878,GM,7.5,66.0,7,1,0
38,PawelCzarnota,Poland,2803,GM,7.5,66.0,7,1,0
39,Rikikits,France,2858,GM,7.5,65.5,7,1,0
40,chocolate_cookie02,Türkiye,2880,FM,7.5,65.5,6,3,0
41,Kirill_Klukin,United Arab Emirates,2930,IM,7.5,62.0,7,1,0
