rank,username,country,rating,title,score,tie_break,wins,draws,byes
1,lachesisQ,Click here to see our stance on the war in Ukraine,3144,GM,10.0,79.5,10,0,0
2,MagnusCarlsen,Norway,3256,GM,9.5,80.5,9,1,0
3,Hikaru,United States,3324,GM,9.5,68.0,9,1,0
4,Oleksandr_Bortnyk,United States,3056,GM,9.5,63.5,9,1,0
5,nihalsarin,India,3124,GM,9.0,80.0,8,2,0
6,Fandorine,Spain,2997,GM,9.0,69.5,8,2,0
7,Eagle_2019,Kazakhstan,2869,IM,9.0,67.5,9,0,0
8,Vaathi_Coming,India,2998,GM,9.0,67.0,9,0,0
9,Rud_Makarian,Click here to see our stance on the war in Ukraine,3076,IM,9.0,66.0,9,0,0
10,the_chess_child,India,2932,IM,9.0,63.5,9,0,0
11,scarabee43,France,2945,IM,8.5,76.0,8,1,0
12,NikoTheodorou,Greece,3131,GM,8.5,73.5,8,1,0
13,spicycaterpillar,United States,3059,GM,8.5,73.5,8,1,0
14,pheonixking2000,Israel,2942,IM,8.5,70.0,8,1,0
15,rezamahdavi2008,Iran,2954,FM,8.5,69.5,8,1,0
16,DenLaz,Click here to see our stance on the war in Ukraine,3161,GM,8.5,66.0,8,1,0
17,Zohid6,Uzbekistan,2922,IM,8.5,65.0,8,1,0
18,OparinGrigoriy,United States,3035,GM,8.5,64.0,8,1,0
19,FairChess_on_YouTube,Maldives,3130,GM,8.5,62.0,7,3,0
20,Jospem,Mexico,3080,GM,8.5,60.5,8,1,0
21,FabianoCaruana,United States,3166,GM,8.0,76.5,8,0,0
22,FXDon77,China,2927,GM,8.0,71.0,7,2,0
23,DanielNaroditsky,United States,3083,GM,8.0,68.5,7,2,0
24,Durarbayli,Azerbaijan,2931,GM,8.0,68.0,8,0,0
25,PiliposyanRobertChess,Armenia,2836,IM,8.0,68.0,8,0,0
26,alexrustemov,Click here to see our stance on the war in Ukraine,2879,GM,8.0,67.0,7,2,0
27,jefferyx,United States,2999,GM,8.0,66.5,7,2,0
28,artin10862,Iran,2983,FM,8.0,64.5,8,0,0
29,jcibarra,Spain,2950,GM,8.0,64.5,8,0,0
30,Lennis93,United States,2726,IM,8.0,64.0,8,0,0
31,MatthewG-p4p,Click here to see our stance on the war in Ukraine,2912,IM,8.0,61.5,8,0,0
32,Rodalquilar,Argentina,2798,GM,8.0,61.0,7,2,0
33,Kirill_Klukin,Serbia,2927,IM,8.0,60.5,7,2,0
34,GoltsevDmitry2000,Click here to see our stance on the war in Ukraine,2829,FM,8.0,59.0,7,2,0
35,mishanick,Serbia,3109,GM,8.0,59.0,8,0,0
36,AlexeiShirov,Spain,2936,GM,8.0,59.0,7,2,0
37,Carnivoras,Vietnam,2858,FM,8.0,58.5,8,0,0
38,igorkovalenko,Ukraine,2916,GM,8.0,53.0,8,0,0
39,ValentunHulka,Ukraine,2905,FM,8.0,52.0,8,0,0
40,vishwa_vijeta,India,2625,CM,8.0,44.5,8,0,0
41,sokidze,Ukraine,3003,GM,7.5,73.0,7,1,0
42,AnthonyWirig,France,2803,GM,7.5,69.5,7,1,0
43,Szparu,Poland,2831,IM,7.5,69.0,7,1,0
44,Msb2,Germany,3036,GM,7.5,67.5,6,3,0
45,sganerdene,Mongolia,2965,IM,7.5,67.5,7,1,0
46,rasmussvane,Germany,2986,GM,7.5,67.5,7,1,0
47,Kosak12,Poland,2915,IM,7.5,66.5,7,1,0
48,AlexZambrano,Venezuela,2464,FM,7.5,65.5,7,1,0
49,IlanSchnaider,Argentina,2844,IM,7.5,65.5,6,3,0
50,dropstoneDP,Click here to see our stance on the war in Ukraine,3076,GM,7.5,65.0,5,5,0
51,Beca95,Serbia,3018,GM,7.5,65.0,7,1,0
52,Reality-Stone,India,2770,GM,7.5,64.0,6,3,0
53,Speshka,Click here to see our stance on the war in Ukraine,2651,WIM,7.5,63.0,6,3,0
54,Chessmissile07,India,2939,IM,7.5,61.0,6,3,0
55,Nitzan_Steinberg,Israel,2895,GM,7.5,60.5,7,1,0
56,wqws,India,2905,FM,7.5,60.5,7,1,0
57,stollenmonster,Click here to see our stance on the war in Ukraine,2914,CM,7.5,60.5,7,1,0
58,Abund,China,2750,NM,7.5,60.0,7,1,0
59,LionelMessiFCB,India,2601,CM,7.5,59.5,7,1,0
60,chessbaerchen,Kyrgyzstan,2664,FM,7.5,58.0,7,1,0
61,KNVB,Canada,2974,GM,7.5,55.5,7,1,0
62,BardArtem,International,2897,FM,7.5,55.0,7,1,0
63,GothamChess,United States,2788,IM,7.5,54.5,7,1,0
64,Witik,Click here to see our stance on the war in Ukraine,2807,FM,7.5,54.5,7,1,0
65,ChessSwole,United States,2706,FM,7.5,53.5,7,1,0
66,becemix,Colombia,2588,FM,7.5,51.5,7,1,0
67,GM_dmitrij,Germany,3014,GM,7.0,75.0,6,2,0
68,AlmasRakhmatullaev,Uzbekistan,2945,IM,7.0,71.0,7,0,0
69,albi1999,Italy,2726,IM,7.0,70.0,7,0,0
70,RobertoJBM,Brazil,2857,IM,7.0,67.5,7,0,0
71,Keithonsky,South Africa,2659,CM,7.0,67.0,7,0,0
72,Ramosha,Click here to see our stance on the war in Ukraine,2702,FM,7.0,67.0,7,0,0
