rank,username,country,rating,title,score,tie_break,wins,draws,byes
1,MagnusCarlsen,Norway,3256,GM,10.5,83.5,10,1,0
2,Javokhir_Sindarov05,Uzbekistan,3169,GM,9.5,78.0,9,1,0
3,GMWSO,United States,3205,GM,9.0,80.5,8,2,0
4,AnishGiri,Netherlands,3131,GM,9.0,77.0,9,0,0
5,wonderfultime,Vietnam,3063,GM,9.0,76.5,8,2,0
6,Murad_Ibrahimli,Azerbaijan,3002,IM,9.0,73.5,9,0,0
7,shimastream,Click here to see our stance on the war in Ukraine,3047,GM,9.0,70.5,9,0,0
8,Rud_Makarian,Click here to see our stance on the war in Ukraine,3076,IM,9.0,70.0,9,0,0
9,rezamahdavi2008,Iran,2954,FM,9.0,68.5,8,2,0
10,Angry_Twin,Japan,2995,GM,9.0,61.5,9,0,0
11,BillieKimbah,Click here to see our stance on the war in Ukraine,3008,GM,9.0,59.5,8,2,0
12,Hikaru,United States,3324,GM,8.5,78.0,8,1,0
13,Jospem,Mexico,3080,GM,8.5,74.0,8,1,0
14,rasmussvane,Germany,2986,GM,8.5,71.0,8,1,0
15,TigrVShlyape,United States,2868,GM,8.5,70.5,8,1,0
16,DanielNaroditsky,United States,3083,GM,8.5,59.5,8,1,0
17,Oleksandr_Bortnyk,United States,3051,GM,8.0,71.5,8,0,0
18,IMchanged,Romania,2913,FM,8.0,71.5,7,2,0
19,Sam_ChessMood,Armenia,2987,GM,8.0,69.5,8,0,0
20,the_chess_child,India,2932,IM,8.0,69.5,7,2,0
21,Shield12,Uzbekistan,2954,GM,8.0,67.5,7,2,0
22,amintabatabaei,Iran,3005,GM,8.0,67.5,8,0,0
23,Zohid6,Uzbekistan,2922,IM,8.0,67.5,8,0,0
24,Gangster-accountant01,Iran,2954,FM,8.0,67.0,8,0,0
25,sokidze,Ukraine,3003,GM,8.0,65.5,8,0,0
26,LiemLe,Vietnam,3132,GM,8.0,65.5,6,4,0
27,Nitzan_Steinberg,Israel,2895,GM,8.0,65.5,8,0,0
28,AlexanderL,United States,2913,GM,8.0,65.0,5,6,0
29,Artemiki,Bermuda,2715,CM,8.0,64.5,6,4,0
30,behzsa,Iran,2620,CM,8.0,64.0,8,0,0
31,Szparu,Poland,2831,IM,8.0,63.0,8,0,0
32,PeshkaCh,Ukraine,2871,FM,8.0,59.5,6,4,0
33,Anton_Demchenko,Slovenia,2937,GM,8.0,58.5,8,0,0
