rank,username,country,rating,title,score,tie_break,wins,draws,byes
1,nihalsarin,Chile,3226,GM,10.5,74.0,10,1,0
2,lachesisQ,Click here to see our stance on the war in Ukraine,3161,GM,9.5,79.5,9,1,0
3,DanielNaroditsky,United States,3153,GM,9.0,76.0,8,2,0
4,GMG,United States,2700,GM,9.0,68.0,8,2,0
5,Duhless,Click here to see our stance on the war in Ukraine,3080,GM,9.0,63.5,8,2,0
6,VladimirKramnik,Click here to see our stance on the war in Ukraine,2994,GM,9.0,63.0,8,2,0
7,DenLaz,Click here to see our stance on the war in Ukraine,3135,GM,9.0,63.0,9,0,0
8,wonderfultime,Vietnam,3031,GM,8.5,74.5,8,1,0
9,Sanan_Sjugirov,Hungary,3025,GM,8.5,73.0,8,1,0
10,Polish_fighter3000,Poland,3057,GM,8.5,70.0,8,1,0
11,rasmussvane,Germany,3000,GM,8.5,63.5,8,1,0
12,KuzubovYuriy,Ukraine,2962,GM,8.5,63.0,8,1,0
13,BogdanDeac,Romania,3066,GM,8.0,72.5,8,0,0
14,jcibarra,Spain,3034,GM,8.0,71.5,8,0,0
15,Msb2,Germany,3132,GM,8.0,70.0,6,4,0
16,Rud_Makarian,Click here to see our stance on the war in Ukraine,3072,IM,8.0,69.5,6,4,0
17,lilleper1,Denmark,2948,GM,8.0,67.0,7,2,0
18,Indianlad,India,3059,GM,8.0,66.0,7,2,0
19,Cayse,Ukraine,2817,GM,8.0,64.5,8,0,0
20,FMJoseHerrera,Spain,2772,FM,8.0,63.0,8,0,0
21,GMSrinath,India,2910,GM,8.0,57.0,8,0,0
22,Vuk2000,Serbia,2812,IM,8.0,54.5,8,0,0
23,alexrustemov,Click here to see our stance on the war in Ukraine,2939,GM,8.0,53.5,8,0,0
24,Rsnr,International,2900,IM,7.5,70.0,7,1,0
25,Nikolakis2014,Greece,2760,GM,7.5,63.5,7,1,0
26,Zhigalko_Sergei,International,2948,GM,7.5,63.5,7,1,0
27,Sethu0025,India,2933,GM,7.5,63.0,7,1,0
28,Pedram1975,Netherlands,1419,FM,7.5,63.0,7,1,0
29,the_chess_child,India,2890,IM,7.5,62.5,7,1,0
30,rezamahdavi2008,Iran,2937,FM,7.5,62.0,7,1,0
31,vi_pranav,India,3158,GM,7.5,62.0,7,1,0
32,stollenmonster,Click here to see our stance on the war in Ukraine,2897,CM,7.5,60.0,7,1,0
33,Hovik_Hayrapetyan,Armenia,2889,GM,7.5,59.5,7,1,0
34,Guachiney,Spain,2882,GM,7.5,59.0,7,1,0
35,iHateNAJDORF,Basque Country,2642,FM,7.5,59.0,7,1,0
36,MatthewG-p4p,Click here to see our stance on the war in Ukraine,2937,IM,7.5,58.5,5,5,0
37,Oleksandr_Bortnyk,United States,3109,GM,7.5,57.0,7,1,0
38,ShahMatKanal,International,2605,CM,7.5,56.5,7,1,0
39,Vesper2018,Click here to see our stance on the war in Ukraine,2648,IM,7.5,51.0,7,1,0
40,Itk04,Mongolia,2826,FM,7.5,45.0,7,1,0
41,MlYAGl,United States,2650,NM,7.5,44.5,7,1,0
42,chito89,Paraguay,2886,GM,7.0,72.0,7,0,0
43,eragon02,Italy,2616,IM,7.0,68.0,6,2,0
44,Djager97,Click here to see our stance on the war in Ukraine,2545,IM,7.0,67.0,7,0,0
45,LionTheLeon_06,Guinea-Bissau,2926,GM,7.0,67.0,6,2,0
46,Harry_Rakkel,Poland,2636,GM,7.0,66.5,6,2,0
47,Prizant_academy,Click here to see our stance on the war in Ukraine,3183,FM,7.0,66.0,7,0,0
48,EREBUNI91,Armenia,2790,GM,7.0,62.5,6,2,0
49,Igor_Janik,Poland,2920,GM,7.0,62.0,6,2,0
50,AlexPapasimakopoulos,Greece,2822,FM,7.0,62.0,6,2,0
51,Malev212,United States,2605,GM,7.0,61.0,7,0,0
52,kikoveiga,Portugal,2663,IM,7.0,60.5,7,0,0
53,Durarbayli,Azerbaijan,2863,GM,7.0,59.0,6,2,0
54,adapodadei,India,2723,FM,7.0,58.5,7,0,0
55,CSB7,Hungary,2803,IM,7.0,57.0,6,2,0
56,PolandHussars,Poland,2580,FM,7.0,55.5,6,2,0
57,Bilan_Danila,International,2558,FM,7.0,54.5,6,2,0
58,Meri-Arabidze,Georgia,2673,IM,7.0,53.0,7,0,0
59,aistrel,Israel,2703,FM,7.0,52.5,7,0,0
60,hitaman,Ukraine,2692,GM,7.0,52.5,6,2,0
61,AndreiITrifan,Germany,2638,FM,7.0,50.5,7,0,0
62,Mikhail_Bryakin,Serbia,2806,GM,6.5,70.0,5,3,0
63,Agibileg,Mongolia,2712,IM,6.5,70.0,6,1,0
64,Partytime1126,Serbia,2507,FM,6.5,66.5,6,1,0
65,QuintilianoR,Brazil,2705,GM,6.5,64.5,6,1,0
66,SahibSinghKnight,India,2787,FM,6.5,64.5,6,1,0
67,Lennis93,United States,2752,IM,6.5,63.0,6,1,0
68,SirMittensofMittensville,Israel,2677,IM,6.5,62.0,5,3,0
69,Iskusnyh,Click here to see our stance on the war in Ukraine,2601,GM,6.5,62.0,6,1,0
70,Speshka,Click here to see our stance on the war in Ukraine,2547,WFM,6.5,62.0,5,3,0
71,Abund,China,2694,NM,6.5,62.0,6,1,0
72,Th3_Hound,Argentina,2649,FM,6.5,61.0,6,1,0
73,GeorgiosSouleidis,Greece,2728,IM,6.5,58.5,6,1,0
74,NikaVolkov,Georgia,2791,CM,6.5,58.5,5,3,0
75,Shuvalov,Click here to see our stance on the war in Ukraine,2652,CM,6.5,58.0,6,1,0
76,Man-Chuk,Armenia,2922,GM,6.5,56.5,6,1,0
77,cthulhuuu,Poland,2436,CM,6.5,55.0,6,1,0
78,Goryachkina,Click here to see our stance on the war in Ukraine,2677,GM,6.5,54.5,6,1,0
79,ATM622,Malta,2531,CM,6.5,54.0,5,3,0
80,IlanSchnaider,Argentina,2803,FM,6.5,54.0,6,1,0
81,Aygehovit1992,International,2742,GM,6.5,54.0,6,1,0
82,Olga_Girya,Click here to see our stance on the war in Ukraine,2519,GM,6.5,53.5,5,3,0
83,Bastiandash,Paraguay,2662,FM,6.5,53.5,6,1,0
84,sokidze,Ukraine,2905,GM,6.5,52.5,6,1,0
85,Mikedannnn,Click here to see our stance on the war in Ukraine,2705,IM,6.5,51.5,6,1,0
86,Noki102,United States,2564,NM,6.5,50.0,6,1,0
87,AjedrezInteligente,Spain,2400,CM,6.5,49.5,6,1,0
88,Flawless_Fighter,Click here to see our stance on the war in Ukraine,2701,IM,6.5,49.5,6,1,0
89,aaaao,Singapore,2801,IM,6.5,29.5,6,1,0
90,Semetey,Kyrgyzstan,2609,IM,6.0,62.5,5,2,0
91,slowdgehammer,Brazil,2600,FM,6.0,61.0,6,0,0
92,Doomfist26,Kyrgyzstan,2619,NM,6.0,61.0,6,0,0
