rank,username,country,rating,title,score,tie_break,wins,draws,byes
1,Hikaru,United States,3324,GM,9.5,81.5,8,3,0
2,Oleksandr_Bortnyk,United States,3058,GM,9.5,77.5,9,1,0
3,MagnusCarlsen,Norway,3256,GM,9.5,70.5,9,1,0
4,Msb2,Germany,3036,GM,9.0,73.5,9,0,0
5,SpeedofLight0,United States,3069,GM,9.0,72.5,9,0,0
6,dropstoneDP,Click here to see our stance on the war in Ukraine,3076,GM,9.0,66.0,9,0,0
7,mishanick,Serbia,3109,GM,8.5,82.0,8,1,0
8,nihalsarin,India,3124,GM,8.5,80.5,7,3,0
9,DanielNaroditsky,United States,3083,GM,8.5,80.0,8,1,0
10,Jospem,Mexico,3080,GM,8.5,68.0,8,1,0
11,Polish_fighter3000,Poland,3200,GM,8.5,67.5,8,1,0
12,Stalri,Japan,2648,IM,8.5,62.5,8,1,0
13,NikitaShandrygin,Serbia,2852,FM,8.5,59.0,8,1,0
14,FairChess_on_YouTube,Maldives,3130,GM,8.0,75.0,7,2,0
15,Andreikka,Click here to see our stance on the war in Ukraine,3033,GM,8.0,74.5,7,2,0
16,MatthewG-p4p,Click here to see our stance on the war in Ukraine,2912,IM,8.0,69.5,8,0,0
17,OparinGrigoriy,United States,3035,GM,8.0,69.0,7,2,0
18,Cayse,Ukraine,2901,GM,8.0,67.0,7,2,0
19,stollenmonster,Click here to see our stance on the war in Ukraine,2914,CM,8.0,65.0,7,2,0
20,DrVelja,Serbia,3001,GM,8.0,64.5,8,0,0
21,Semetey,Kyrgyzstan,2691,IM,8.0,64.0,8,0,0
22,TanitoluwaAps116,Aland Islands,2784,FM,8.0,64.0,8,0,0
23,K_A_S_T_O_R,Chile,2804,GM,8.0,61.0,7,2,0
24,Exploring_Chess,Germany,2433,IM,8.0,58.5,8,0,0
25,mbojan,Bosnia-Herzegovina,2890,IM,8.0,57.5,8,0,0
26,Bee_Wrath,Türkiye,2369,CM,8.0,53.0,8,0,0
27,Fandorine,Spain,2997,GM,7.5,75.5,7,1,0
28,ChessSharkz,United States,2921,GM,7.5,66.0,7,1,0
29,edgarhay012,Armenia,2756,FM,7.5,65.5,7,1,0
30,TigrVShlyape,United States,2868,GM,7.5,63.0,5,5,0
31,Zhigalko_Sergei,International,2974,GM,7.5,62.0,7,1,0
32,resha1988,United Arab Emirates,2740,IM,7.5,61.5,6,3,0
33,MarkusRagger,Austria,2942,GM,7.5,60.0,6,3,0
34,AlexPapasimakopoulos,Greece,2763,FM,7.5,60.0,7,1,0
35,Kirill_Klukin,Serbia,2927,IM,7.5,58.5,7,1,0
36,alexrustemov,Click here to see our stance on the war in Ukraine,2879,GM,7.5,58.0,6,3,0
37,JakubPulpan,Czech Republic,2798,IM,7.5,58.0,6,3,0
38,Bykov_Egor,Hungary,2688,FM,7.5,55.5,7,1,0
39,Abund,China,2750,NM,7.5,54.5,7,1,0
40,Herzog2012,Kazakhstan,2728,FM,7.5,52.0,7,1,0
41,PyrihRoman,Austria,2865,FM,7.5,50.0,7,1,0
42,Dolphin_2010,Turks and Caicos Islands,2869,FM,7.0,71.0,7,0,0
43,Szparu,Poland,2831,IM,7.0,66.5,7,0,0
44,KNVB,Canada,2974,GM,7.0,66.5,7,0,0
45,CrushingKings,Spain,2610,FM,7.0,66.0,7,0,0
46,Bryanl106,United States,2883,FM,7.0,64.5,7,0,0
47,ilqar_74,Azerbaijan,2842,FM,7.0,63.5,6,2,0
48,Happy1712Drummer,Ukraine,2687,IM,7.0,62.0,6,2,0
49,frankshar,Poland,2432,FM,7.0,61.5,5,4,0
50,rasmussvane,Germany,2986,GM,7.0,61.5,7,0,0
51,saikrishnaReturns,Canada,2820,IM,7.0,61.0,6,2,0
52,Marcan2b,France,3014,GM,7.0,60.0,7,0,0
53,Eloist,Germany,2403,FM,7.0,58.5,7,0,0
54,Rutricks,Spain,2795,IM,7.0,58.5,7,0,0
55,Grieve72,United Kingdom,2642,IM,7.0,58.0,7,0,0
56,ShahMatKanal,International,2604,CM,7.0,57.0,6,2,0
57,reevecanada,Canada,2766,FM,7.0,57.0,7,0,0
58,Chessgodisback2008,United States,2880,NM,7.0,56.5,7,0,0
59,BardArtem,International,2897,FM,7.0,55.5,7,0,0
60,Checkmate-100,International,2855,CM,7.0,54.0,7,0,0
61,rhungaski,United States,2638,GM,7.0,52.5,7,0,0
62,FLYD,Catalonia,2607,IM,7.0,52.0,7,0,0
63,GMKrikor,Brazil,2806,GM,7.0,51.5,6,2,0
64,Nekoo04,Kazakhstan,2525,WIM,7.0,49.0,6,2,0
65,Alamzhi21,Click here to see our stance on the war in Ukraine,2623,FM,7.0,48.0,7,0,0
66,kachsona,Georgia,2814,GM,7.0,43.0,7,0,0
67,Franmu14,Argentina,2704,FM,7.0,29.5,7,0,0
68,flawian2008,Poland,2659,CM,7.0,26.5,7,0,0
69,Arystanner,Kazakhstan,2955,IM,6.5,67.0,6,1,0
70,Vladimir_2020,Click here to see our stance on the war in Ukraine,2758,GM,6.5,66.0,6,1,0
71,IlanSchnaider,Argentina,2844,IM,6.5,65.0,6,1,0
72,Yurovskykh_Oleksandr,Ukraine,2758,FM,6.5,61.5,6,1,0
73,ReadySkate,Iran,2856,FM,6.5,59.5,6,1,0
74,zmeeed67,Click here to see our stance on the war in Ukraine,2666,IM,6.5,59.5,6,1,0
75,yaguigor,Click here to see our stance on the war in Ukraine,2738,GM,6.5,57.5,5,3,0
76,Orest_Vovk,Ukraine,2604,FM,6.5,56.5,6,1,0
77,Pelopidass,Greece,2570,IM,6.5,52.5,5,3,0
78,Keaton87,United States,2668,IM,6.5,52.5,5,3,0
79,koncheto,Bulgaria,2581,CM,6.5,51.5,6,1,0
80,dolynachess,Ukraine,2572,CM,6.5,51.5,6,1,0
81,lamomiajunior,Argentina,2847,IM,6.5,50.0,5,3,0
82,anasta10,Greece,2693,FM,6.5,50.0,6,1,0
83,ChessqueenLQ,United States,2605,WFM,6.5,49.0,6,1,0
84,patzer-reloaded,European Union,2551,FM,6.5,47.5,6,1,0
85,BroderickBauml,United States,2479,NM,6.5,46.5,6,1,0
86,Artem_0degov,Click here to see our stance on the war in Ukraine,2811,FM,6.0,66.0,5,2,0
87,maximnovik,Lithuania,2661,GM,6.0,65.0,6,0,0
88,Glek_Igor,Belgium,2664,GM,6.0,63.5,6,0,0
89,Zenekritikus04,Hungary,2538,CM,6.0,63.0,4,4,0
90,ArmanGhevondyanchess,Armenia,2602,CM,6.0,63.0,5,2,0
91,Statham,South Africa,2830,FM,6.0,62.5,5,2,0
92,hellokostya,United States,2578,IM,6.0,62.5,6,0,0
93,Houdinovic,Canada,2761,IM,6.0,61.5,6,0,0
94,ferdipy,Paraguay,2389,NM,6.0,58.5,6,0,0
95,Nicolik,Italy,2705,IM,6.0,58.0,5,2,0
96,KarstenSchulz,Germany,2509,FM,6.0,57.5,4,4,0
97,FadingMustard,Germany,2679,FM,6.0,57.0,6,0,0
98,rdarruda,United States,2557,FM,6.0,57.0,6,0,0
