rank,username,country,rating,title,score,tie_break,wins,draws,byes
1,Firouzja2003,France,3156,GM,10.0,68.5,9,2,0
2,Msb2,Germany,3132,GM,9.5,71.0,9,1,0
3,GM_dmitrij,Germany,3105,GM,9.5,67.0,9,1,0
4,nihalsarin,Chile,3226,GM,9.0,73.5,9,0,0
5,Hikaru,United States,3223,GM,9.0,70.5,8,2,0
6,MITerryble,Peru,3005,IM,9.0,68.0,9,0,0
7,BillieKimbah,Click here to see our stance on the war in Ukraine,2938,GM,9.0,67.5,8,2,0
8,Jospem,Mexico,3078,GM,8.5,70.0,8,1,0
9,Bigfish1995,Slovenia,3093,GM,8.5,69.0,8,1,0
10,Sina_Movahed,Iran,3044,IM,8.5,65.5,8,1,0
11,TigrVShlyape,United States,2902,GM,8.5,65.0,8,1,0
12,MagnusCarlsen,Norway,3251,GM,8.0,79.0,7,2,0
13,BogdanDeac,Romania,3066,GM,8.0,73.0,7,2,0
14,mishanick,Serbia,3040,GM,8.0,69.0,8,0,0
15,Sanan_Sjugirov,Hungary,3025,GM,8.0,68.5,8,0,0
16,Fandorine,Spain,2899,GM,8.0,68.5,8,0,0
17,Rud_Makarian,Click here to see our stance on the war in Ukraine,3072,IM,8.0,66.0,7,2,0
18,HansOnTwitch,United States,3161,GM,8.0,65.5,7,2,0
19,Beca95,Serbia,2905,GM,8.0,64.0,8,0,0
20,Sibelephant,Click here to see our stance on the war in Ukraine,3071,GM,8.0,62.5,7,2,0
21,ContrVersia,Lithuania,2909,GM,8.0,61.5,8,0,0
22,ckgchess,Türkiye,2849,GM,8.0,60.5,8,0,0
23,lachesisQ,Click here to see our stance on the war in Ukraine,3161,GM,8.0,59.0,8,0,0
24,K_A_S_T_O_R,Chile,2876,GM,8.0,59.0,6,4,0
25,tptagain,Spain,3031,GM,8.0,57.0,7,2,0
26,cassoulet,France,2821,GM,8.0,53.5,8,0,0
27,FaustinoOro,Argentina,3000,FM,8.0,48.0,8,0,0
28,FabianoCaruana,United States,3158,GM,7.5,82.5,7,1,0
29,Bauman_Guy,International,2977,FM,7.5,71.5,6,3,0
30,eljanov,Ukraine,2880,GM,7.5,68.5,7,1,0
31,Zhigalko_Sergei,International,2948,GM,7.5,66.0,7,1,0
32,GaiozNigalidze,Georgia,2766,IM,7.5,63.0,7,1,0
33,SaqoChess_Twitch,Armenia,2644,FM,7.5,61.5,7,1,0
34,jefferyx,United States,3122,GM,7.5,60.0,6,3,0
35,pouya21,Iran,2862,GM,7.5,59.5,7,1,0
36,jcibarra,Spain,3034,GM,7.5,59.0,7,1,0
37,jk13,United States,2632,IM,7.5,57.0,7,1,0
38,Aygehovit1992,International,2742,GM,7.5,57.0,7,1,0
39,GarayevKanan,Azerbaijan,2842,IM,7.5,56.5,7,1,0
40,Rutricks,Spain,2692,IM,7.5,56.5,7,1,0
41,farzadbfd,Iran,2700,FM,7.5,55.0,7,1,0
42,FairChess_on_YouTube,Maldives,3127,GM,7.0,63.0,5,4,0
43,JoakimVonAnd,Denmark,2744,IM,7.0,62.5,6,2,0
44,arminmusovic,Montenegro,2561,FM,7.0,62.5,6,2,0
45,DenishevM,Click here to see our stance on the war in Ukraine,2680,FM,7.0,61.5,7,0,0
46,ameetghasi100,United Kingdom,2721,IM,7.0,61.5,6,2,0
47,Matibar,Poland,2846,GM,7.0,60.5,6,2,0
48,AndreiITrifan,Germany,2638,FM,7.0,59.0,7,0,0
49,Murad_Ibrahimli,Azerbaijan,2904,IM,7.0,58.5,7,0,0
50,PepeCuenca,Spain,2771,GM,7.0,57.5,6,2,0
51,temus_galaktionov,Click here to see our stance on the war in Ukraine,2819,FM,7.0,57.5,6,2,0
52,KaydenTroffChess,United States,2908,GM,7.0,57.5,7,0,0
53,Chessdreamer2020,Kazakhstan,2571,FM,7.0,56.0,6,2,0
54,ural58,Ukraine,2528,IM,7.0,56.0,7,0,0
55,Athanasios2,Bulgaria,2836,IM,7.0,54.0,7,0,0
56,xhembulla,Albania,2598,CM,7.0,53.5,7,0,0
57,KNVB,Canada,2706,GM,7.0,52.5,7,0,0
58,mbojan,Bosnia-Herzegovina,2912,IM,7.0,52.5,5,4,0
59,2bf41-0,International,2830,IM,7.0,52.5,7,0,0
60,TheRigos,Czech Republic,2623,FM,7.0,51.5,6,2,0
61,BeanScreen,United States,2672,FM,7.0,48.5,7,0,0
62,wanyaland,Uganda,2412,FM,7.0,43.0,7,0,0
63,Russian_berezka,Click here to see our stance on the war in Ukraine,2606,CM,6.5,70.5,6,1,0
64,Mesa_1,Chile,2549,IM,6.5,64.5,6,1,0
65,Djager97,Click here to see our stance on the war in Ukraine,2545,IM,6.5,63.5,5,3,0
66,Alohamora11,Türkiye,2533,CM,6.5,63.5,6,1,0
67,IMRosen,Germany,2726,IM,6.5,61.5,6,1,0
68,Kretinovich,Sweden,2629,FM,6.5,61.0,5,3,0
69,sergoy,South Korea,2971,GM,6.5,60.5,6,1,0
70,alexrustemov,Click here to see our stance on the war in Ukraine,2939,GM,6.5,60.5,6,1,0
71,DvaHrasta,Serbia,2483,FM,6.5,59.0,6,1,0
72,Valio_M1948,Bulgaria,2432,FM,6.5,57.0,6,1,0
73,KATPAH,Slovenia,2744,FM,6.5,55.5,6,1,0
74,RIPOL,Belgium,2387,IM,6.5,54.0,6,1,0
75,WPWPWP-2015,Poland,2515,FM,6.5,54.0,6,1,0
76,sjoerd893,Netherlands,2493,FM,6.5,52.5,6,1,0
77,Grossboss19,Ukraine,2600,CM,6.5,52.0,6,1,0
78,IlanSchnaider,Argentina,2803,FM,6.5,51.5,5,3,0
79,NelsonLinda,Kazakhstan,2629,CM,6.5,51.0,6,1,0
80,DeArron_Fox,Ukraine,2520,FM,6.5,50.5,6,1,0
81,ninguno46,Argentina,2524,IM,6.5,47.5,6,1,0
82,grzechu96,Poland,2763,GM,6.0,67.5,6,0,0
83,DeTimmerman,Netherlands,2729,IM,6.0,64.5,6,0,0
84,rquery98,India,2815,IM,6.0,64.0,6,0,0
85,GianmarcoVaR,Peru,2866,IM,6.0,62.0,6,0,0
86,DefiantChair,Kazakhstan,2603,FM,6.0,61.0,6,0,0
87,KrokerGuy,United States,2511,CM,6.0,58.0,6,0,0
88,SCIM,Netherlands,2551,GM,6.0,57.5,6,0,0
89,Jarming,Mexico,2761,FM,6.0,56.5,6,0,0
90,Sjakkerntobi,Norway,2573,CM,6.0,55.5,6,0,0
91,Goryachkina,Click here to see our stance on the war in Ukraine,2677,GM,6.0,55.5,4,4,0
92,JackRodgers,Australia,2535,FM,6.0,55.0,6,0,0
93,Aradhya2000,India,2798,IM,6.0,54.5,5,2,0
94,bazar-wokzal,International,2582,IM,6.0,53.5,5,2,0
95,infinitegiantkiller,Argentina,2486,NM,6.0,53.0,6,0,0
96,Ducke13,Chile,2297,FM,6.0,53.0,6,0,0
97,vugarrasulov,Azerbaijan,2990,GM,6.0,52.5,5,2,0
98,chessS1r,United Kingdom,2563,FM,6.0,52.5,6,0,0
99,venturov,Catalonia,2449,FM,6.0,52.5,6,0,0
100,DawidCzerw,Poland,2494,IM,6.0,51.5,5,2,0
101,szachuspl,Poland,2693,NM,6.0,51.0,6,0,0
102,leoduarte,Argentina,2363,IM,6.0,50.5,6,0,0
103,micke12a,Serbia,2375,FM,6.0,50.5,6,0,0
104,whiteglovethief,Spain,2651,IM,6.0,47.5,5,2,0
105,Langua_Chess,International,2432,FM,6.0,47.5,6,0,0
106,Schwindle,United States,2686,NM,6.0,46.0,6,0,0
107,The_Straightforward_Rook,Wales,2472,FM,6.0,44.5,6,0,0
108,santosalberto1987,Ecuador,2515,IM,6.0,40.0,6,0,0
109,azikom,Azerbaijan,2716,GM,6.0,37.5,6,0,0
110,WilsonPalencia21,Venezuela,2613,IM,6.0,24.0,6,0,0
111,CrushingKings,Spain,2561,FM,5.5,63.0,4,3,0
112,Alexei_Gubajdullin,International,2650,FM,5.5,59.5,4,3,0
113,slidingknight2775,Ukraine,2635,CM,5.5,57.5,5,1,0
114,willyam13,Peru,2521,IM,5.5,56.5,5,1,0
115,tteshan,Bulgaria,2580,FM,5.5,56.5,5,1,0
116,newyorkmouse,United States,2630,NM,5.5,55.0,5,1,0
117,IMGC,European Union,2483,FM,5.5,53.5,5,1,0
118,Durarbayli,Azerbaijan,2863,GM,5.5,52.5,5,1,0
119,cthulhuuu,Poland,2436,CM,5.5,52.0,5,1,0
120,cande_francisco,Argentina,2559,WGM,5.5,52.0,5,1,0
121,rdarruda,United States,2503,FM,5.5,52.0,5,1,0
122,dosto07,Mexico,2502,IM,5.5,51.5,5,1,0
123,wild3000,Click here to see our stance on the war in Ukraine,2474,FM,5.5,51.5,5,1,0
124,geordie_derraugh,Canada,2365,CM,5.5,50.0,4,3,0
125,reevecanada,Canada,2648,CM,5.5,50.0,5,1,0
126,GoltsevDmitry2000,Click here to see our stance on the war in Ukraine,2900,FM,5.5,49.5,5,1,0
127,Colombiano07,Colombia,2380,FM,5.5,47.5,5,1,0
128,Jahonas,United States,2413,NM,5.5,47.0,5,1,0
129,queen_iryna,Guadeloupe,Unrated,WIM,5.5,46.5,5,1,0
130,KorolDimitriy75,Ukraine,2436,NM,5.5,44.0,5,1,0
131,ccccvhhhj,Click here to see our stance on the war in Ukraine,2490,WFM,5.5,44.0,5,1,0
132,NotFischer,Canada,2276,NM,5.5,43.5,5,1,0
133,Chessbard1972,Germany,2504,FM,5.5,43.5,5,1,0
134,Defenstrator,United States,2485,NM,5.5,43.0,5,1,0
135,ChEsper99,Netherlands,2306,FM,5.5,41.5,5,1,0
136,Jenia84,Ukraine,2361,WGM,5.5,41.5,4,3,0
137,Kosak12,Poland,2869,IM,5.5,24.5,5,1,0
138,AquivaRubinstein,Spain,2611,FM,5.0,60.0,4,2,0
139,DTChess,Serbia,2739,FM,5.0,58.5,5,0,0
140,Witik,Click here to see our stance on the war in Ukraine,2796,FM,5.0,57.0,5,0,0
141,Eloist,Germany,2444,FM,5.0,55.5,5,0,0
142,Michalczak,Germany,2470,FM,5.0,55.0,4,2,0
143,Haykoooo0o,Mexico,2419,FM,5.0,53.5,5,0,0
144,Truequitos,Spain,2570,FM,5.0,53.5,5,0,0
145,Marcin,Poland,2703,FM,5.0,51.5,5,0,0
146,Tomytoteph,Catalonia,2604,IM,5.0,50.5,5,0,0
147,Nick12772,United States,2369,NM,5.0,50.5,4,2,0
148,ketster,Guatemala,2579,FM,5.0,50.5,4,2,0
149,EsmeraldasAnderson03,Ecuador,2550,FM,5.0,50.5,3,4,0
150,kikoveiga,Portugal,2663,IM,5.0,50.0,4,2,0
151,Gogolev_Artemy,International,2426,IM,5.0,50.0,5,0,0
152,jamengrand,France,2257,FM,5.0,48.5,5,0,0
153,Fengwi,Canada,2430,NM,5.0,47.5,4,2,0
154,realburq,Türkiye,2449,CM,5.0,47.0,5,0,0
155,Taran2004,United States,2399,CM,5.0,46.5,5,0,0
156,FeketeBarika,Hungary,2347,WIM,5.0,46.0,5,0,0
157,Godzillator,Germany,2257,FM,5.0,45.0,4,2,0
158,sassassasss,International,2480,IM,5.0,45.0,4,2,0
