rank,username,country,rating,title,score,tie_break,wins,draws,byes
1,Firouzja2003,France,3156,GM,9.5,73.0,9,1,0
2,joppie2,Netherlands,3055,GM,9.5,68.5,8,3,0
3,nihalsarin,Chile,3226,GM,9.5,68.0,9,1,0
4,mishanick,Serbia,3040,GM,9.5,66.5,9,1,0
5,DenLaz,Click here to see our stance on the war in Ukraine,3135,GM,9.0,74.5,9,0,0
6,Oleksandr_Bortnyk,United States,3109,GM,9.0,68.5,8,2,0
7,BogdanDeac,Romania,3066,GM,9.0,67.5,8,2,0
8,BrandonJacobson,Portugal,2958,GM,8.5,77.5,7,3,0
9,Jospem,Mexico,3078,GM,8.5,77.5,8,1,0
10,Andreikka,Click here to see our stance on the war in Ukraine,2998,GM,8.5,71.5,8,1,0
11,FairChess_on_YouTube,Maldives,3127,GM,8.5,71.0,7,3,0
12,rasmussvane,Germany,3000,GM,8.5,71.0,8,1,0
13,sergoy,South Korea,2971,GM,8.5,68.5,8,1,0
14,BillieKimbah,Click here to see our stance on the war in Ukraine,2938,GM,8.5,68.5,7,3,0
15,amintabatabaei,Iran,3057,GM,8.5,67.0,8,1,0
16,Sina_Movahed,Iran,3044,IM,8.5,63.5,7,3,0
17,XDPS,Chile,2874,GM,8.5,58.5,8,1,0
18,Bauman_Guy,International,2977,FM,8.5,56.5,8,1,0
19,FREDERICKtheMATE,Scotland,2723,FM,8.5,56.0,8,1,0
20,Durarbayli,Azerbaijan,2863,GM,8.0,76.5,7,2,0
21,shimastream,Click here to see our stance on the war in Ukraine,2881,GM,8.0,71.5,7,2,0
22,krzyzan94,Poland,2851,GM,8.0,71.0,8,0,0
23,GMBenjaminBok,Netherlands,3003,GM,8.0,68.5,7,2,0
24,abhidabhi,India,2890,GM,8.0,67.0,8,0,0
25,Zhigalko_Sergei,International,2948,GM,8.0,67.0,8,0,0
26,GMKrikor,Brazil,2878,GM,8.0,66.5,7,2,0
27,Anton_Demchenko,Slovenia,3021,GM,8.0,66.0,8,0,0
28,igorkovalenko,Ukraine,2923,GM,8.0,66.0,8,0,0
29,Brave_spirit12,Kyrgyzstan,2720,FM,8.0,65.5,7,2,0
30,RobertoJBM,Brazil,2871,IM,8.0,64.0,7,2,0
31,FormerProdigy,Czech Republic,2938,GM,8.0,63.5,8,0,0
32,tptagain,Spain,3031,GM,8.0,63.5,7,2,0
33,MatthewG-p4p,Click here to see our stance on the war in Ukraine,2937,IM,8.0,62.5,7,2,0
34,alexrustemov,Click here to see our stance on the war in Ukraine,2939,GM,8.0,61.5,7,2,0
35,VladimirKramnik,Click here to see our stance on the war in Ukraine,2994,GM,8.0,59.5,8,0,0
36,artin10862,Iran,2943,FM,7.5,73.5,7,1,0
37,Rud_Makarian,Click here to see our stance on the war in Ukraine,3072,IM,7.5,73.5,7,1,0
38,tsaruk_maks,International,2831,IM,7.5,69.0,7,1,0
39,TanitoluwaAps116,United States,2662,FM,7.5,67.0,7,1,0
40,WhiteKnight2612,India,2901,IM,7.5,67.0,7,1,0
41,BlueWizzard,United States,2946,GM,7.5,67.0,6,3,0
42,FGHSMN,India,2868,GM,7.5,67.0,7,1,0
43,snowlord,International,2928,FM,7.5,66.5,7,1,0
44,crescentmoon2411,Vietnam,2912,GM,7.5,66.5,5,5,0
45,vi_pranav,India,3158,GM,7.5,65.5,7,1,0
46,Angry_Twin,Japan,2934,GM,7.5,63.0,7,1,0
47,denizozen,Türkiye,2946,IM,7.5,63.0,6,3,0
48,Aygehovit1992,International,2742,GM,7.5,60.0,7,1,0
49,DrDreBeats,Philippines,2582,FM,7.5,58.0,7,1,0
50,fireheart92,India,3030,GM,7.5,58.0,7,1,0
51,Actuary44,Poland,2490,CM,7.5,58.0,7,1,0
52,Sl4werThanYou,Sweden,2714,IM,7.5,56.5,7,1,0
53,Chessmissile07,India,2905,IM,7.5,52.5,7,1,0
54,DanielNaroditsky,United States,3153,GM,7.0,75.5,5,4,0
55,LiamPutnam2008,United States,3020,FM,7.0,71.0,7,0,0
56,Fandorine,Spain,2899,GM,7.0,70.0,6,2,0
57,HansOnTwitch,United States,3161,GM,7.0,69.0,6,2,0
58,wonderfultime,Vietnam,3031,GM,7.0,66.5,6,2,0
59,TigrVShlyape,United States,2902,GM,7.0,65.5,6,2,0
60,Kirill_Klukin,United Arab Emirates,2930,IM,7.0,65.5,7,0,0
61,Iball95,Click here to see our stance on the war in Ukraine,2900,FM,7.0,65.0,6,2,0
62,Witik,Click here to see our stance on the war in Ukraine,2796,FM,7.0,64.5,7,0,0
63,Eternauta2400,Spain,2826,IM,7.0,64.5,7,0,0
64,benny_aizenberg,Israel,Unrated,IM,7.0,64.0,7,0,0
65,fastestmindalive,Philippines,2716,IM,7.0,63.0,7,0,0
66,Orest_Vovk,Ukraine,2553,FM,7.0,63.0,7,0,0
67,VerdeNotte,United Kingdom,2873,GM,7.0,62.5,6,2,0
68,jerry_77,Slovenia,2642,FM,7.0,62.0,6,2,0
69,wqws,India,2883,CM,7.0,62.0,7,0,0
70,PeshkaCh,Ukraine,2860,FM,7.0,61.0,6,2,0
71,YEIKO2017,Spain,2441,FM,7.0,61.0,7,0,0
72,NovozhilovSemen,International,2629,FM,7.0,60.5,6,2,0
73,Vuk2000,Serbia,2812,IM,7.0,60.5,7,0,0
74,KNVB,Canada,2706,GM,7.0,59.0,6,2,0
75,wannabe2700,Finland,2619,IM,7.0,59.0,7,0,0
76,Vanina1989,Click here to see our stance on the war in Ukraine,2676,GM,7.0,58.5,7,0,0
77,YouJustFoundYourGodfather,Germany,2600,FM,7.0,58.0,7,0,0
78,Vsevolod_Ovchinnikov,Click here to see our stance on the war in Ukraine,2574,FM,7.0,57.0,7,0,0
79,Tomytoteph,Catalonia,2604,IM,7.0,57.0,6,2,0
80,Itk04,Mongolia,2826,FM,7.0,56.5,6,2,0
81,Practical-Play,United States,2557,CM,7.0,56.5,7,0,0
82,TrenerChos,Ukraine,2565,IM,7.0,56.5,7,0,0
83,thedjoker98,Belgium,2623,FM,7.0,55.5,6,2,0
84,Barbus89,Click here to see our stance on the war in Ukraine,2533,,7.0,55.5,6,2,0
85,hitaman,Ukraine,2692,GM,7.0,55.0,7,0,0
86,Mikedannnn,Click here to see our stance on the war in Ukraine,2705,IM,7.0,55.0,6,2,0
87,Kubas1010,Poland,2632,IM,7.0,55.0,7,0,0
88,CSB7,Hungary,2803,IM,7.0,54.5,6,2,0
