rank,username,country,rating,title,score,tie_break,wins,draws,byes
1,nihalsarin,Chile,3226,GM,10.0,79.5,9,2,0
2,Andreikka,Click here to see our stance on the war in Ukraine,2998,GM,9.5,74.0,9,1,0
3,Hikaru,United States,3223,GM,9.0,76.5,8,2,0
4,GHANDEEVAM2003,India,3046,GM,9.0,74.0,9,0,0
5,Msb2,Germany,3132,GM,9.0,73.5,7,4,0
6,Duhless,Click here to see our stance on the war in Ukraine,3080,GM,9.0,71.0,9,0,0
7,VerdeNotte,United Kingdom,2873,GM,9.0,68.5,9,0,0
8,mishanick,Serbia,3040,GM,9.0,67.5,9,0,0
9,Fandorine,Spain,2899,GM,9.0,66.5,8,2,0
10,vladislavkovalev,International,2935,GM,9.0,62.5,8,2,0
11,Anton_Demchenko,Slovenia,3021,GM,8.5,75.5,8,1,0
12,dropstoneDP,Click here to see our stance on the war in Ukraine,3088,GM,8.5,73.5,8,1,0
13,Zhigalko_Sergei,International,2948,GM,8.5,66.5,8,1,0
14,Murad_Ibrahimli,Azerbaijan,2904,IM,8.5,62.5,8,1,0
15,Cayse,Ukraine,2817,GM,8.5,62.5,8,1,0
16,FairChess_on_YouTube,Maldives,3127,GM,8.0,74.5,6,4,0
17,jefferyx,United States,3122,GM,8.0,74.0,7,2,0
18,GMWSO,United States,3101,GM,8.0,72.5,7,2,0
19,ViIIagra,Chile,2863,GM,8.0,72.5,7,2,0
20,rasmussvane,Germany,3000,GM,8.0,72.5,7,2,0
21,Alexander_Donchenko,International,2909,GM,8.0,71.5,6,4,0
22,vugarrasulov,Azerbaijan,2990,GM,8.0,69.0,8,0,0
23,TimofeevAr,Click here to see our stance on the war in Ukraine,2848,GM,8.0,67.5,6,4,0
24,Elsa167,Croatia,2782,GM,8.0,66.5,7,2,0
25,Kirill_Klukin,United Arab Emirates,2930,IM,8.0,63.5,7,2,0
26,chito89,Paraguay,2886,GM,8.0,62.5,7,2,0
27,DanielNaroditsky,United States,3153,GM,8.0,60.0,6,4,0
28,vladgoncharov,Click here to see our stance on the war in Ukraine,2597,NM,8.0,58.5,7,2,0
29,ChessicallyInclined,United States,2706,FM,8.0,57.0,8,0,0
30,the_chess_child,India,2890,IM,8.0,57.0,8,0,0
31,snowlord,International,2928,FM,8.0,54.0,8,0,0
32,Diaschess88,Kazakhstan,2693,FM,8.0,52.5,8,0,0
33,DanielDardha2005,Belgium,2896,GM,8.0,47.0,8,0,0
34,Jospem,Mexico,3078,GM,7.5,75.5,6,3,0
35,Oleksandr_Bortnyk,United States,3109,GM,7.5,75.0,7,1,0
36,Grischuk,Click here to see our stance on the war in Ukraine,3073,GM,7.5,72.5,6,3,0
37,wonderfultime,Vietnam,3031,GM,7.5,69.5,7,1,0
38,bascheyaro,International,2769,FM,7.5,67.5,7,1,0
39,stolencandy13,Canada,2705,NM,7.5,67.0,7,1,0
40,AlexanderL,United States,2888,GM,7.5,66.5,7,1,0
41,GMKrikor,Brazil,2878,GM,7.5,65.5,7,1,0
42,alexrustemov,Click here to see our stance on the war in Ukraine,2939,GM,7.5,65.0,6,3,0
43,IM_ArthurDW08,Netherlands,2751,IM,7.5,64.5,7,1,0
44,Durarbayli,Azerbaijan,2863,GM,7.5,64.0,7,1,0
45,emiliocordova,Peru,2871,GM,7.5,63.5,7,1,0
46,TigrVShlyape,United States,2902,GM,7.5,62.5,6,3,0
47,Brave_spirit12,Kyrgyzstan,2720,FM,7.5,62.0,6,3,0
48,samolo,Egypt,2653,GM,7.5,60.0,7,1,0
49,MatthewG-p4p,Click here to see our stance on the war in Ukraine,2937,IM,7.5,53.5,7,1,0
50,chessdjw,Germany,2764,GM,7.5,49.5,7,1,0
51,Shahaliyev,Azerbaijan,2677,IM,7.5,42.0,7,1,0
52,GianmarcoVaR,Peru,2866,IM,7.0,72.5,6,2,0
53,KarolKacprzak,Poland,2781,FM,7.0,68.5,6,2,0
54,GalaxyRoman,Ukraine,2842,FM,7.0,68.5,6,2,0
55,Mops_2004,Ukraine,2832,IM,7.0,68.0,7,0,0
56,AryanTari,Norway,2970,GM,7.0,67.5,7,0,0
57,BlackBoarder,Switzerland,2700,FM,7.0,66.0,7,0,0
58,Bauman_Guy,International,2977,FM,7.0,66.0,6,2,0
59,JeRoma71,Click here to see our stance on the war in Ukraine,2767,FM,7.0,65.0,5,4,0
60,PeshkaCh,Ukraine,2860,FM,7.0,65.0,5,4,0
61,ValentunHulka,Ukraine,2906,FM,7.0,64.5,7,0,0
62,adapodadei,India,2723,FM,7.0,64.0,7,0,0
63,Itk04,Mongolia,2826,FM,7.0,64.0,6,2,0
64,LiamPutnam2008,United States,3020,FM,7.0,63.5,6,2,0
65,Kosak12,Poland,2869,IM,7.0,63.0,7,0,0
66,Witik,Click here to see our stance on the war in Ukraine,2796,FM,7.0,63.0,7,0,0
67,Zurability,United States,2777,IM,7.0,63.0,7,0,0
68,Mikedannnn,Click here to see our stance on the war in Ukraine,2705,IM,7.0,63.0,7,0,0
69,Chessmissile07,India,2905,IM,7.0,63.0,7,0,0
70,attack2mateU,Canada,2724,GM,7.0,62.0,7,0,0
71,krzyzan94,Poland,2851,GM,7.0,62.0,7,0,0
72,Frolyanov_D,Click here to see our stance on the war in Ukraine,2657,GM,7.0,61.0,5,4,0
73,only_strong_moves,Ukraine,2721,FM,7.0,61.0,7,0,0
74,Journey_to_GrandMaster_YT,Germany,2754,IM,7.0,60.5,7,0,0
75,CheckThis4,England,2675,IM,7.0,59.5,6,2,0
76,Leonid_Starozhilov,Ukraine,2743,FM,7.0,57.5,6,2,0
77,scarabee43,France,2915,IM,7.0,57.0,6,2,0
78,Mikhail_Golubev,Ukraine,2761,GM,7.0,57.0,6,2,0
79,Yurovskykh_Oleksandr,Ukraine,2587,FM,7.0,56.5,6,2,0
80,djano,Poland,2622,FM,7.0,55.5,6,2,0
81,viktorskliarov,Ukraine,2668,IM,7.0,55.0,5,4,0
82,Speshka,Click here to see our stance on the war in Ukraine,2547,WFM,7.0,54.5,7,0,0
83,chenxiaoyuer,United States,2855,IM,7.0,54.5,7,0,0
84,TregubovP,France,2675,GM,7.0,54.0,7,0,0
85,kuba2006,Poland,2551,FM,7.0,54.0,7,0,0
86,Staudenhocker43,Austria,2661,FM,7.0,54.0,6,2,0
87,TST2014,Click here to see our stance on the war in Ukraine,2637,FM,7.0,52.0,6,2,0
88,Misticpikachu,Brazil,2556,CM,7.0,51.0,6,2,0
89,Byniolus,Poland,2772,GM,7.0,50.0,7,0,0
90,kleopl,Poland,2536,NM,7.0,49.5,7,0,0
91,Shivananda1964,Israel,2341,FM,7.0,46.0,7,0,0
92,baki83,France,2916,GM,6.5,68.5,6,1,0
93,Prizant_academy,Click here to see our stance on the war in Ukraine,3183,FM,6.5,67.5,6,1,0
94,Ajedrecista3000,Spain,2648,IM,6.5,65.5,6,1,0
95,Vuk2000,Serbia,2812,IM,6.5,65.0,6,1,0
96,Vesper2018,Click here to see our stance on the war in Ukraine,2648,IM,6.5,62.0,6,1,0
97,ChessTankMan,Romania,2622,FM,6.5,61.0,6,1,0
98,kpio91,Poland,2844,GM,6.5,60.5,6,1,0
99,ChessQueen,International,2750,GM,6.5,60.5,6,1,0
100,Djager97,Click here to see our stance on the war in Ukraine,2545,IM,6.5,59.5,6,1,0
101,Practical-Play,United States,2557,CM,6.5,59.5,5,3,0
102,KogotBobra17,Click here to see our stance on the war in Ukraine,2702,CM,6.5,58.5,6,1,0
103,GaiozNigalidze,Georgia,2766,IM,6.5,58.5,6,1,0
104,Korchmar_Vasiliy,Click here to see our stance on the war in Ukraine,2724,IM,6.5,56.0,6,1,0
105,tandaleo,Slovenia,2605,FM,6.5,55.5,6,1,0
106,arenal72,Spain,2741,FM,6.5,54.0,6,1,0
107,BashirovKemal,Ukraine,2646,FM,6.5,54.0,6,1,0
108,wannabe2700,Finland,2619,IM,6.5,52.5,6,1,0
109,Meri-Arabidze,Georgia,2673,IM,6.5,52.5,6,1,0
110,seramoral,Spain,2670,FM,6.5,52.5,6,1,0
111,Flaccidmoves,United States,2474,NM,6.5,52.0,6,1,0
112,Alexei_Gubajdullin,International,2650,FM,6.5,50.5,6,1,0
113,ELECTRODYNAMIC_DRACULA,Isle of Man,2903,FM,6.5,49.0,6,1,0
