rank,username,country,rating,title,score,tie_break,wins,draws,byes
1,MagnusCarlsen,Norway,3251,GM,10.0,72.0,9,2,0
2,DenLaz,Click here to see our stance on the war in Ukraine,3135,GM,9.5,73.5,9,1,0
3,HansOnTwitch,United States,3161,GM,9.0,74.5,9,0,0
4,Jospem,Mexico,3078,GM,9.0,73.0,9,0,0
5,ChessFighter_2011,Vietnam,2985,CM,9.0,68.5,8,2,0
6,GHANDEEVAM2003,India,3046,GM,9.0,68.0,9,0,0
7,David_Arutinian,Georgia,2836,GM,9.0,65.0,9,0,0
8,MetiForce,Iran,2908,IM,9.0,63.5,8,2,0
9,champ2005,India,3014,GM,9.0,61.0,8,2,0
10,FGHSMN,India,2868,GM,8.5,69.0,8,1,0
11,Sychev_Klementy,Somalia,2935,GM,8.5,66.5,8,1,0
12,jumpingknight20,India,2835,IM,8.5,66.5,8,1,0
13,mishanick,Serbia,3040,GM,8.5,66.0,7,3,0
14,eljanov,Ukraine,2880,GM,8.5,65.0,8,1,0
15,nrvisakh,India,2914,GM,8.5,64.0,8,1,0
16,snowlord,International,2928,FM,8.5,63.0,8,1,0
17,Fandorine,Spain,2899,GM,8.5,60.5,8,1,0
18,Seochesspie,Sweden,2831,IM,8.5,60.5,8,1,0
19,Prizant_academy,Click here to see our stance on the war in Ukraine,3183,FM,8.0,74.5,8,0,0
20,Volodar_Murzin,Click here to see our stance on the war in Ukraine,3001,GM,8.0,73.5,8,0,0
21,Beca95,Serbia,2905,GM,8.0,72.5,7,2,0
22,artin10862,Iran,2943,FM,8.0,70.0,8,0,0
23,Arystanner,Kazakhstan,2851,IM,8.0,69.5,7,2,0
24,rasmussvane,Germany,3000,GM,8.0,69.5,7,2,0
25,Nemegejas,Lithuania,2913,GM,8.0,69.0,8,0,0
26,Zohid6,Türkiye,2955,IM,8.0,68.0,7,2,0
27,Zhigalko_Sergei,International,2948,GM,8.0,67.5,7,2,0
28,Kirill_Klukin,United Arab Emirates,2930,IM,8.0,66.5,8,0,0
29,Byniolus,Poland,2772,GM,8.0,66.0,8,0,0
30,Nitzan_Steinberg,Israel,2850,GM,8.0,66.0,8,0,0
31,Vaathi_Coming,India,2950,GM,8.0,66.0,8,0,0
32,Hikaru,United States,3223,GM,8.0,65.5,8,0,0
33,MatthewG-p4p,Click here to see our stance on the war in Ukraine,2937,IM,8.0,65.0,7,2,0
34,Shield12,Uzbekistan,2972,GM,8.0,62.5,7,2,0
35,Iball95,Click here to see our stance on the war in Ukraine,2900,FM,8.0,62.0,7,2,0
36,dropstoneDP,Click here to see our stance on the war in Ukraine,3088,GM,8.0,57.0,6,4,0
37,annasargsyan_m,United States,2675,IM,8.0,54.5,8,0,0
38,FloMasterAAK,Kazakhstan,2638,FM,8.0,53.5,6,4,0
39,Andreikka,Click here to see our stance on the war in Ukraine,2998,GM,7.5,79.0,7,1,0
40,sergoy,South Korea,2971,GM,7.5,74.5,7,1,0
41,hakanazeri2,Isle of Man,2641,FM,7.5,73.5,6,3,0
42,maciek_92,Poland,2926,GM,7.5,71.0,7,1,0
43,alexrustemov,Click here to see our stance on the war in Ukraine,2931,GM,7.5,70.0,7,1,0
44,FXDon77,China,2890,GM,7.5,69.5,7,1,0
45,baki83,France,2916,GM,7.5,69.0,6,3,0
46,vladjianu,Romania,2615,GM,7.5,68.5,6,3,0
47,vi_pranav,India,3158,GM,7.5,66.0,7,1,0
48,Potosino1970,Mexico,2666,GM,7.5,65.5,7,1,0
49,ELECTRODYNAMIC_DRACULA,Isle of Man,2903,FM,7.5,64.0,6,3,0
50,GoltsevDmitry2000,Click here to see our stance on the war in Ukraine,2900,FM,7.5,63.5,6,3,0
51,Individoom,Kazakhstan,2707,IM,7.5,62.5,6,3,0
52,Igor_Janik,Poland,2920,GM,7.5,62.5,6,3,0
53,TigrVShlyape,United States,2902,GM,7.5,61.5,5,5,0
54,Oleksandr_Bortnyk,United States,3105,GM,7.5,61.0,7,1,0
55,Puzzlebot_1294,India,2844,CM,7.5,60.5,7,1,0
56,Jakhongir-Vakhidov,Uzbekistan,2999,GM,7.5,60.0,6,3,0
57,ArmanGhevondyanchess,Armenia,2693,CM,7.5,60.0,7,1,0
58,Crazy_girl99,United States,2554,WGM,7.5,59.0,7,1,0
59,CSB7,Hungary,2803,IM,7.5,59.0,7,1,0
60,Goryachkina,Click here to see our stance on the war in Ukraine,2677,GM,7.5,58.5,7,1,0
61,BardArtem,International,2833,FM,7.5,58.0,6,3,0
62,Alexchess1984,Czech Republic,2687,GM,7.5,55.5,6,3,0
63,Witik,Click here to see our stance on the war in Ukraine,2796,FM,7.5,55.0,6,3,0
64,Mysterio47,India,2824,FM,7.5,54.0,7,1,0
65,Aslanov_Umid,Azerbaijan,2682,CM,7.5,53.5,7,1,0
66,vladgoncharov,Click here to see our stance on the war in Ukraine,2597,NM,7.5,53.5,6,3,0
67,Sam_ChessMood,Armenia,2919,GM,7.0,72.5,7,0,0
68,K_A_S_T_O_R,Chile,2876,GM,7.0,70.5,7,0,0
69,IlanSchnaider,Argentina,2803,FM,7.0,68.5,7,0,0
70,Bauman_Guy,International,2977,FM,7.0,68.0,6,2,0
71,Kobalia,Click here to see our stance on the war in Ukraine,2795,GM,7.0,68.0,7,0,0
72,BlackBoarder,Switzerland,2700,FM,7.0,67.5,6,2,0
73,ilqar_74,Azerbaijan,2848,FM,7.0,66.0,6,2,0
74,AcostaPablo,Argentina,2701,IM,7.0,65.0,6,2,0
75,shimastream,Click here to see our stance on the war in Ukraine,2881,GM,7.0,64.0,6,2,0
76,dretch,United States,2862,GM,7.0,64.0,6,2,0
77,mind1mover,Serbia,2748,IM,7.0,63.0,7,0,0
78,Mops_2004,Ukraine,2832,IM,7.0,61.0,7,0,0
79,sofaceindisguise,Click here to see our stance on the war in Ukraine,2722,FM,7.0,61.0,7,0,0
80,temus_galaktionov,Click here to see our stance on the war in Ukraine,2819,FM,7.0,60.0,7,0,0
81,bazar-wokzal,International,2582,IM,7.0,60.0,5,4,0
82,Ordekalog,Armenia,2744,IM,7.0,59.5,7,0,0
83,SuperPower2011,Romania,2728,FM,7.0,59.0,7,0,0
84,Flawless_Fighter,Click here to see our stance on the war in Ukraine,2701,IM,7.0,59.0,7,0,0
85,arctic_t00,Serbia,2701,IM,7.0,59.0,7,0,0
86,SpeedofLight0,United States,3172,GM,7.0,58.0,7,0,0
87,Lion-Al-Messi,Norway,2619,FM,7.0,57.5,7,0,0
88,CrimeFightingSpider07,India,2631,FM,7.0,57.5,7,0,0
89,sathvikadiga,India,2647,FM,7.0,57.5,7,0,0
90,Alex_Banzea,Romania,2697,IM,7.0,57.0,6,2,0
91,Rosh1610,India,2601,FM,7.0,56.0,6,2,0
92,DanylaBagrov,Ukraine,2573,CM,7.0,56.0,7,0,0
93,Losingexperience,India,2714,IM,7.0,55.5,7,0,0
94,Chera_Chola_Pandya_in2024,India,2732,CM,7.0,55.5,7,0,0
95,chessdjw,Germany,2764,GM,7.0,55.0,7,0,0
96,RobertoJBM,Brazil,2871,IM,7.0,54.5,6,2,0
97,kacperkarwowski,Poland,2564,CM,7.0,53.5,7,0,0
98,praveenb2002,United States,2859,GM,7.0,52.0,7,0,0
99,BeanScreen,United States,2672,FM,7.0,50.0,6,2,0
100,Erdnya15,Click here to see our stance on the war in Ukraine,2634,CM,7.0,49.0,7,0,0
101,biveklama,Nepal,2509,CM,7.0,41.5,7,0,0
102,Rakhmanov_Aleksandr,International,2843,GM,6.5,69.5,6,1,0
103,mwpchess,Ukraine,2747,FM,6.5,68.5,5,3,0
104,Trendle,England,2641,IM,6.5,68.5,6,1,0
105,Zavgorodniy_Sergiy,Ukraine,2560,IM,6.5,63.5,6,1,0
106,Chessgod9oninsta,Sweden,2817,NM,6.5,63.0,5,3,0
107,Yaacovn,United States,2835,IM,6.5,63.0,5,3,0
108,Djager97,Click here to see our stance on the war in Ukraine,2545,IM,6.5,63.0,6,1,0
109,GelmanAlexander,Germany,2721,IM,6.5,62.0,5,3,0
110,Sic_Transit_GM,Moldova,2552,GM,6.5,62.0,6,1,0
111,ShahMatKanal,International,2605,CM,6.5,61.5,5,3,0
112,Makswolf200817,Click here to see our stance on the war in Ukraine,2685,FM,6.5,60.5,6,1,0
113,KevinGeorgeMicheal,Egypt,2608,IM,6.5,60.5,5,3,0
114,chipmunknau,Canada,2706,IM,6.5,60.5,6,1,0
115,RandomNoob04,Germany,2818,FM,6.5,60.0,6,1,0
116,Alex_Sahakyan2006,Armenia,2742,FM,6.5,59.5,6,1,0
117,edgarhay012,Armenia,2678,FM,6.5,59.5,6,1,0
118,BogdanDeac,Romania,3066,GM,6.5,59.5,5,3,0
119,2Coaches1Profile,European Union,2621,FM,6.5,59.0,5,3,0
120,atbenina64,Iran,2777,IM,6.5,58.5,5,3,0
121,Adar_07,Türkiye,2729,IM,6.5,58.0,6,1,0
122,sirinbaba33,Türkiye,2583,CM,6.5,57.0,6,1,0
123,Statham,South Africa,2723,CM,6.5,56.5,6,1,0
124,Rile-Man,Serbia,2617,FM,6.5,56.0,6,1,0
125,gafkens,Ukraine,2545,FM,6.5,56.0,6,1,0
126,Karttunen,Finland,2719,IM,6.5,55.0,5,3,0
127,Ditman2007,Click here to see our stance on the war in Ukraine,2700,FM,6.5,55.0,6,1,0
128,Baronessa08,Seychelles,2587,IM,6.5,54.5,6,1,0
129,kuchma777,Ukraine,2581,GM,6.5,54.0,6,1,0
130,Pitomina,Venezuela,2550,FM,6.5,54.0,6,1,0
131,Boundless_Strike,Djibouti,2648,IM,6.5,54.0,6,1,0
132,Noki102,United States,2564,NM,6.5,53.5,6,1,0
133,BobbyFischer1508,Ecuador,2410,CM,6.5,53.0,6,1,0
134,ValeriyGrinev,Ukraine,2607,IM,6.5,52.5,6,1,0
135,wannabe2700,Finland,2619,IM,6.5,52.0,6,1,0
136,DucksParadise,Finland,2535,FM,6.5,52.0,6,1,0
137,JunjiCol,United States,2552,FM,6.5,51.0,6,1,0
138,KubaGepard,Germany,2586,IM,6.5,49.5,6,1,0
139,el008,United States,2636,IM,6.5,48.0,6,1,0
140,masterofpuppets2,Germany,2532,FM,6.5,46.0,6,1,0
141,chess_blitz00,International,2521,NM,6.5,46.0,6,1,0
142,TioCridineno,Brazil,2453,NM,6.5,42.5,6,1,0
143,Schack-Hugo,Sweden,2551,FM,6.0,69.5,6,0,0
144,chessbaerchen,Germany,2594,CM,6.0,66.0,6,0,0
145,FormerProdigy,Czech Republic,2938,GM,6.0,65.5,4,4,0
146,Stanbad1,England,2603,CM,6.0,65.0,6,0,0
147,Antek_Radzimski,Poland,2631,CM,6.0,65.0,5,2,0
148,Sadykov_Ramil,Click here to see our stance on the war in Ukraine,2602,FM,6.0,64.0,4,4,0
149,Kildepiotr,Poland,2694,IM,6.0,63.5,5,2,0
150,Brown_Bear_MGL,Mongolia,2535,NM,6.0,63.5,5,2,0
151,FARIZA2018,Uzbekistan,2626,WFM,6.0,63.0,6,0,0
152,krzyzan94,Poland,2851,GM,6.0,62.0,5,2,0
153,nj123456,United Kingdom,2523,CM,6.0,62.0,6,0,0
154,ansko1999,Norway,2622,CM,6.0,61.0,6,0,0
155,MarijaKuznecova,Latvia,2438,WFM,6.0,60.0,6,0,0
156,LikeWater,United States,2806,IM,6.0,59.5,5,2,0
157,ChessSwole,United States,2800,FM,6.0,59.5,5,2,0
158,gau248,India,2627,FM,6.0,59.5,5,2,0
159,Chessbard1972,Germany,2504,FM,6.0,59.0,5,2,0
160,sergeikim,Kazakhstan,2626,FM,6.0,59.0,6,0,0
161,FREDERICKtheMATE,Scotland,2723,FM,6.0,59.0,6,0,0
162,chess_peak,United States,2557,NM,6.0,58.5,5,2,0
163,JosefineHeinemann,Germany,2500,WGM,6.0,58.5,5,2,0
164,yaguigor,Click here to see our stance on the war in Ukraine,2555,GM,6.0,58.5,5,2,0
