rank,username,country,rating,title,score,tie_break,wins,draws,byes
1,wonderfultime,Vietnam,3031,GM,10.5,74.5,10,1,0
2,Jospem,Mexico,3078,GM,9.5,68.5,9,1,0
3,jefferyx,United States,3122,GM,9.5,68.0,9,1,0
4,Hikaru,United States,3223,GM,9.0,77.5,9,0,0
5,vi_pranav,India,3158,GM,9.0,76.5,9,0,0
6,DenLaz,Click here to see our stance on the war in Ukraine,3135,GM,9.0,71.0,9,0,0
7,Polish_fighter3000,Poland,3057,GM,9.0,70.0,9,0,0
8,Grischuk,Click here to see our stance on the war in Ukraine,3073,GM,9.0,69.0,8,2,0
9,HansOnTwitch,United States,3161,GM,9.0,66.0,8,2,0
10,MatthewG-p4p,Click here to see our stance on the war in Ukraine,2937,IM,9.0,65.5,9,0,0
11,Njal28,Armenia,2958,GM,9.0,64.0,8,2,0
12,mishanick,Serbia,3040,GM,9.0,62.0,9,0,0
13,GHANDEEVAM2003,India,3046,GM,8.5,81.5,8,1,0
14,scarabee43,France,2915,IM,8.5,70.5,8,1,0
15,Oleksandr_Bortnyk,United States,3109,GM,8.5,69.5,8,1,0
16,Zohid6,Türkiye,2955,IM,8.5,67.0,8,1,0
17,Evgeny81,Israel,2754,GM,8.5,64.5,8,1,0
18,maciek_92,Poland,2926,GM,8.5,61.0,8,1,0
19,TigrVShlyape,United States,2902,GM,8.5,59.5,7,3,0
20,Sam_ChessMood,Armenia,2919,GM,8.5,46.0,8,1,0
21,FairChess_on_YouTube,Maldives,3127,GM,8.0,76.5,7,2,0
22,Andreikka,Click here to see our stance on the war in Ukraine,2998,GM,8.0,76.0,8,0,0
23,ChessLover0108,Azerbaijan,2952,GM,8.0,74.5,8,0,0
24,Sina_Movahed,Iran,3044,IM,8.0,74.0,8,0,0
25,Msb2,Germany,3132,GM,8.0,73.5,7,2,0
26,Macho_2006,Uzbekistan,2955,IM,8.0,72.5,8,0,0
27,Elsa167,Croatia,2782,GM,8.0,69.5,8,0,0
28,Rud_Makarian,Click here to see our stance on the war in Ukraine,3072,IM,8.0,68.0,8,0,0
29,rasmussvane,Germany,3000,GM,8.0,66.0,8,0,0
30,AlexeiShirov,Spain,2831,GM,8.0,65.5,7,2,0
31,wannabe2700,Finland,2619,IM,8.0,65.5,8,0,0
32,FREDERICKtheMATE,Scotland,2723,FM,8.0,63.5,6,4,0
33,Beca95,Serbia,2905,GM,8.0,63.5,8,0,0
34,Szparu,Poland,2909,IM,8.0,63.0,8,0,0
35,124chess,Click here to see our stance on the war in Ukraine,2586,GM,8.0,62.5,7,2,0
36,FoggyMorning,United States,2728,FM,8.0,62.0,8,0,0
37,FXDon77,China,2890,GM,8.0,60.5,7,2,0
38,xamax2000,Netherlands,2937,GM,8.0,60.5,7,2,0
39,AryanTari,Norway,2970,GM,8.0,59.5,8,0,0
40,kingofthenil,France,2784,IM,8.0,59.5,7,2,0
41,Rodalquilar,Argentina,2792,GM,8.0,59.0,8,0,0
42,Shield12,Uzbekistan,2972,GM,8.0,58.0,7,2,0
43,DefiantChair,Kazakhstan,2603,FM,8.0,58.0,8,0,0
44,Lion-Al-Messi,Norway,2619,FM,8.0,56.5,8,0,0
45,BogdanDeac,Romania,3066,GM,8.0,54.5,8,0,0
46,Nikolakis2014,Greece,2760,GM,8.0,52.5,8,0,0
47,blitzking1729,India,2785,IM,7.5,74.5,7,1,0
48,Sanan_Sjugirov,Hungary,3025,GM,7.5,73.5,7,1,0
49,jcibarra,Spain,3034,GM,7.5,72.5,7,1,0
50,Jumbo,Singapore,2892,GM,7.5,69.5,7,1,0
51,starworld123,India,2911,GM,7.5,69.0,6,3,0
52,Abund,China,2694,NM,7.5,67.0,7,1,0
53,MessiKingdom,India,2700,FM,7.5,66.0,7,1,0
54,GMSrinath,India,2910,GM,7.5,63.0,7,1,0
55,ansko1999,Norway,2622,CM,7.5,61.5,7,1,0
56,ChessQueen,International,2750,GM,7.5,61.5,7,1,0
57,artin10862,Iran,2943,FM,7.5,60.5,7,1,0
58,ahkashefi2800,Iran,2548,FM,7.5,60.5,7,1,0
59,Flawless_Fighter,Click here to see our stance on the war in Ukraine,2701,IM,7.5,59.0,7,1,0
60,Rurep26,Indonesia,2661,FM,7.5,59.0,6,3,0
61,TregubovP,France,2675,GM,7.5,58.0,7,1,0
62,Iskusnyh,Click here to see our stance on the war in Ukraine,2601,GM,7.5,57.5,7,1,0
63,manitodeplomo,Chile,2670,IM,7.5,56.5,7,1,0
64,Zkid,United States,2903,GM,7.5,56.0,7,1,0
65,ilqar_74,Azerbaijan,2848,FM,7.5,52.5,7,1,0
66,SantoBlue,Türkiye,2845,GM,7.0,73.5,7,0,0
67,Chopper1905,Türkiye,2955,GM,7.0,70.5,7,0,0
68,stollenmonster,Click here to see our stance on the war in Ukraine,2897,CM,7.0,69.5,7,0,0
69,KuzubovYuriy,Ukraine,2962,GM,7.0,69.5,6,2,0
70,Dyadya81,Armenia,2777,GM,7.0,69.5,7,0,0
71,GMAkobianSTL,United States,2802,GM,7.0,69.0,7,0,0
72,Binary010,United States,2923,GM,7.0,67.5,6,2,0
73,Vaathi_Coming,India,2950,GM,7.0,67.0,6,2,0
74,Skatchkov_V,Click here to see our stance on the war in Ukraine,2623,FM,7.0,66.5,7,0,0
75,kids2010,Poland,2685,FM,7.0,66.0,6,2,0
76,PepeCuenca,Spain,2771,GM,7.0,65.5,6,2,0
77,1977Ivan,Serbia,2740,GM,7.0,65.5,7,0,0
78,Makswolf200817,Click here to see our stance on the war in Ukraine,2685,FM,7.0,65.0,7,0,0
79,Goryachkina,Click here to see our stance on the war in Ukraine,2677,GM,7.0,65.0,6,2,0
80,Mops_2004,Ukraine,2832,IM,7.0,65.0,6,2,0
81,dropstoneDP,Click here to see our stance on the war in Ukraine,3088,GM,7.0,64.0,7,0,0
82,RobertoJBM,Brazil,2871,IM,7.0,64.0,6,2,0
83,krzyzan94,Poland,2851,GM,7.0,64.0,7,0,0
84,Kirill_Klukin,United Arab Emirates,2930,IM,7.0,63.5,7,0,0
85,LiamPutnam2008,United States,3020,FM,7.0,63.5,7,0,0
86,Semen16,Ukraine,2739,IM,7.0,63.0,6,2,0
