rank,username,country,rating,title,score,tie_break,wins,draws,byes
1,ChristopherYoo,Tuvalu,3070,GM,9.5,72.5,9,1,0
2,Jospem,Mexico,3080,GM,9.5,71.0,9,1,0
3,Hikaru,United States,3324,GM,9.0,75.5,8,2,0
4,MITerryble,Peru,3075,IM,9.0,73.0,8,2,0
5,Vaathi_Coming,India,2998,GM,9.0,70.0,9,0,0
6,MagnusCarlsen,Norway,3256,GM,9.0,68.5,8,2,0
7,artooon,International,3064,GM,9.0,65.0,9,0,0
8,SpeedofLight0,United States,3069,GM,9.0,64.5,7,4,0
9,WorriedEgg,United States,2904,IM,9.0,61.5,8,2,0
10,Oleksandr_Bortnyk,United States,3058,GM,8.5,75.5,8,1,0
11,VitaliyBernadskiy,Ukraine,2913,GM,8.5,65.0,8,1,0
12,chenxiaoyuer,China,2781,IM,8.5,59.0,7,3,0
13,Duhless,Click here to see our stance on the war in Ukraine,3103,GM,8.0,82.5,7,2,0
14,Rud_Makarian,Click here to see our stance on the war in Ukraine,3076,IM,8.0,75.0,7,2,0
15,DenLaz,Click here to see our stance on the war in Ukraine,3161,GM,8.0,72.0,6,4,0
16,Fandorine,Spain,2997,GM,8.0,70.0,8,0,0
17,Alexander_Khlebovich,Click here to see our stance on the war in Ukraine,2815,IM,8.0,68.5,7,2,0
18,OparinGrigoriy,United States,3035,GM,8.0,66.5,6,4,0
19,evgchess5,Click here to see our stance on the war in Ukraine,2907,GM,8.0,65.5,7,2,0
20,dropstoneDP,Click here to see our stance on the war in Ukraine,3076,GM,8.0,65.5,5,6,0
21,kingofthenil,France,2951,IM,8.0,65.0,7,2,0
22,jcibarra,Spain,2950,GM,8.0,65.0,8,0,0
23,stollenmonster,Click here to see our stance on the war in Ukraine,2914,CM,8.0,64.5,6,4,0
24,GMKrikor,Brazil,2806,GM,8.0,63.0,8,0,0
25,mbojan,Bosnia-Herzegovina,2890,IM,8.0,63.0,8,0,0
26,Joshukid,United States,2675,FM,8.0,61.5,8,0,0
27,ilqar_74,Azerbaijan,2842,FM,8.0,61.5,7,2,0
28,Szparu,Poland,2831,IM,8.0,61.0,8,0,0
29,GothamChess,United States,2788,IM,8.0,52.5,8,0,0
30,Kiborg95,Montenegro,2839,GM,7.5,75.0,7,1,0
31,TanitoluwaAps116,Aland Islands,2784,FM,7.5,72.0,7,1,0
32,snowlord,International,2920,FM,7.5,67.0,7,1,0
33,Zhigalko_Sergei,International,2974,GM,7.5,66.5,7,1,0
34,K_A_S_T_O_R,Chile,2804,GM,7.5,63.5,7,1,0
35,Rsnr,Syria,2962,IM,7.5,63.5,6,3,0
36,Gangster-accountant01,Iran,2954,FM,7.5,63.0,6,3,0
37,Kacparov,Poland,3000,IM,7.5,61.5,6,3,0
38,DanielNaroditsky,United States,3083,GM,7.5,61.5,6,3,0
39,Rodalquilar,Argentina,2798,GM,7.5,60.5,7,1,0
40,Abund,China,2750,NM,7.5,60.0,7,1,0
41,TigrVShlyape,United States,2868,GM,7.5,52.5,7,1,0
42,GoltsevDmitry2000,Click here to see our stance on the war in Ukraine,2829,FM,7.0,68.0,5,4,0
43,Aborigen_came,Ukraine,2812,NM,7.0,68.0,7,0,0
