rank,username,country,rating,title,score,tie_break,wins,draws,byes
1,Javokhir_Sindarov05,Uzbekistan,3088,GM,10.0,70.5,10,0,0
2,MagnusCarlsen,Norway,3251,GM,10.0,68.0,10,0,0
3,MITerryble,Peru,3005,IM,9.0,75.0,8,2,0
4,Firouzja2003,France,3156,GM,9.0,75.0,8,2,0
5,Hikaru,United States,3223,GM,9.0,74.0,9,0,0
6,Jospem,Mexico,3078,GM,9.0,69.0,9,0,0
7,FabianoCaruana,United States,3158,GM,9.0,65.5,9,0,0
8,GM_dmitrij,Germany,3105,GM,8.5,66.5,8,1,0
9,MatthewG-p4p,Click here to see our stance on the war in Ukraine,2937,IM,8.5,66.0,7,3,0
10,KaydenTroffChess,United States,2908,GM,8.5,65.0,8,1,0
11,Oleksandr_Bortnyk,United States,3100,GM,8.5,64.5,8,1,0
12,h4parah5,Spain,2963,GM,8.5,64.0,8,1,0
13,Sanan_Sjugirov,Hungary,3025,GM,8.5,64.0,8,1,0
14,Fins0905,United States,2775,IM,8.5,57.0,7,3,0
15,DominguezOnYoutube,United States,2968,GM,8.0,73.0,8,0,0
16,Msb2,Germany,3132,GM,8.0,73.0,7,2,0
17,penguingm1,United States,3002,GM,8.0,72.0,8,0,0
18,mishanick,Serbia,3040,GM,8.0,70.0,8,0,0
19,BogdanDeac,Romania,3066,GM,8.0,69.5,7,2,0
20,GMBenjaminBok,Netherlands,3003,GM,8.0,69.5,8,0,0
21,TigrVShlyape,United States,2902,GM,8.0,66.5,7,2,0
22,Kacparov,Poland,2952,IM,8.0,66.0,7,2,0
23,Zhigalko_Sergei,International,2948,GM,8.0,65.5,7,2,0
24,MarkusRagger,Austria,2808,GM,8.0,64.5,7,2,0
25,kachsona,Georgia,2778,GM,8.0,63.5,8,0,0
26,platy3,Spain,2921,GM,8.0,63.5,8,0,0
27,GianmarcoVaR,Peru,2866,IM,8.0,62.5,8,0,0
28,rasmussvane,Germany,3000,GM,8.0,61.5,7,2,0
29,CarlosjPineror,Venezuela,2726,IM,8.0,59.5,7,2,0
30,jcibarra,Spain,3034,GM,8.0,59.0,7,2,0
31,AlexeiShirov,Spain,2831,GM,8.0,58.0,7,2,0
32,IlanSchnaider,Argentina,2803,FM,8.0,53.0,8,0,0
33,alexrustemov,Click here to see our stance on the war in Ukraine,2931,GM,7.5,71.0,7,1,0
34,grzechu96,Poland,2763,GM,7.5,69.0,7,1,0
35,BreatheChessAlways,United States,2818,CM,7.5,68.5,7,1,0
36,GHANDEEVAM2003,India,3046,GM,7.5,67.5,6,3,0
37,reigningmvp,Germany,2583,FM,7.5,66.5,6,3,0
38,Fandorine,Spain,2899,GM,7.5,66.0,7,1,0
39,Mops_2004,Ukraine,2832,IM,7.5,65.5,7,1,0
40,chessdjw,Germany,2764,GM,7.5,64.0,7,1,0
41,Byniolus,Poland,2772,GM,7.5,61.5,7,1,0
42,Tibmat,France,2696,IM,7.5,60.5,7,1,0
43,FelixBlohberger,Austria,2773,GM,7.5,59.0,6,3,0
44,ChessicallyInclined,United States,2706,FM,7.5,58.0,7,1,0
45,lucasmito,Brazil,2716,FM,7.5,57.5,7,1,0
46,slidingknight2775,Ukraine,2635,CM,7.5,54.5,6,3,0
47,GMTalks_Youtube,Denmark,2635,GM,7.5,52.0,7,1,0
48,GrotBchess,Poland,2604,CM,7.5,49.5,6,3,0
49,ValeriyGrinev,Ukraine,2607,IM,7.5,49.0,6,3,0
