rank,username,country,rating,title,score,tie_break,wins,draws,byes
1,FairChess_on_YouTube,Maldives,3127,GM,10.0,73.0,9,2,0
2,Anton_Demchenko,Slovenia,3021,GM,9.5,69.0,9,1,0
3,MagnusCarlsen,Norway,3251,GM,9.0,79.0,9,0,0
4,Jospem,Mexico,3078,GM,9.0,78.0,8,2,0
5,mishanick,Serbia,3040,GM,9.0,68.0,9,0,0
6,MikaelyanArman,United States,2889,GM,9.0,63.5,9,0,0
7,Fandorine,Spain,2899,GM,9.0,62.0,8,2,0
8,FGHSMN,India,2868,GM,9.0,61.5,9,0,0
9,Rsnr,International,2900,IM,9.0,59.0,9,0,0
10,shimastream,Click here to see our stance on the war in Ukraine,2881,GM,8.5,74.0,8,1,0
11,dropstoneDP,Click here to see our stance on the war in Ukraine,3088,GM,8.5,72.0,8,1,0
12,DrVelja,Serbia,3003,GM,8.5,66.5,8,1,0
13,Oleksandr_Bortnyk,United States,3109,GM,8.5,66.0,8,1,0
14,krzyzan94,Poland,2851,GM,8.0,69.0,8,0,0
15,FXDon77,China,2890,GM,8.0,68.5,7,2,0
16,TatjanaVasilevich,Click here to see our stance on the war in Ukraine,2646,IM,8.0,68.0,8,0,0
17,DenLaz,Click here to see our stance on the war in Ukraine,3135,GM,8.0,65.5,7,2,0
18,Alexander_Donchenko,International,2909,GM,8.0,65.5,7,2,0
19,K_A_S_T_O_R,Chile,2876,GM,8.0,65.5,6,4,0
20,rasmussvane,Germany,3000,GM,8.0,64.5,7,2,0
21,Duhless,Click here to see our stance on the war in Ukraine,3080,GM,8.0,64.5,8,0,0
22,Cayse,Ukraine,2817,GM,8.0,64.5,8,0,0
23,adotand,India,2993,GM,8.0,64.0,8,0,0
24,Iball95,Click here to see our stance on the war in Ukraine,2900,FM,8.0,64.0,7,2,0
25,Amirreza_p,Iran,2750,GM,8.0,63.0,7,2,0
26,TigrVShlyape,United States,2902,GM,8.0,63.0,7,2,0
27,ContrVersia,Lithuania,2909,GM,8.0,60.0,6,4,0
28,GaiozNigalidze,Georgia,2766,IM,8.0,59.5,8,0,0
29,Alonmindlin,Israel,2699,IM,8.0,59.0,8,0,0
30,Riku-gan,Singapore,2831,CM,8.0,55.0,7,2,0
31,Krakozia,Click here to see our stance on the war in Ukraine,2940,GM,8.0,54.5,8,0,0
32,Djager97,Click here to see our stance on the war in Ukraine,2545,IM,8.0,49.0,8,0,0
33,mr_gustavo,Poland,2709,IM,7.5,68.0,7,1,0
34,Korchmar_Vasiliy,Click here to see our stance on the war in Ukraine,2724,IM,7.5,65.0,7,1,0
35,luckyswitchback,Click here to see our stance on the war in Ukraine,2687,FM,7.5,64.5,7,1,0
36,wqws,India,2883,CM,7.5,64.0,7,1,0
37,djokovic74,India,2804,CM,7.5,63.5,7,1,0
38,ozates,Türkiye,2669,FM,7.5,63.5,7,1,0
39,PeshkaCh,Ukraine,2860,FM,7.5,63.0,7,1,0
40,MatthewG-p4p,Click here to see our stance on the war in Ukraine,2937,IM,7.5,62.0,7,1,0
41,Virgo15,Mongolia,2806,GM,7.5,60.0,7,1,0
42,GalaxyRoman,Ukraine,2842,FM,7.5,59.0,7,1,0
43,fu24,Italy,2626,FM,7.5,59.0,7,1,0
44,Herzog2012,Kazakhstan,2620,FM,7.5,54.5,7,1,0
45,Harry_Rakkel,Poland,2636,GM,7.5,52.0,7,1,0
46,remi04,Bulgaria,2865,IM,7.5,51.5,7,1,0
47,alexrustemov,Click here to see our stance on the war in Ukraine,2939,GM,7.0,68.5,5,4,0
48,Eagle_2019,Kazakhstan,2903,FM,7.0,66.5,7,0,0
49,Seochesspie,Sweden,2831,IM,7.0,66.0,7,0,0
50,Drags95,Poland,2840,GM,7.0,64.5,7,0,0
51,kirillshevchenko,Romania,2894,GM,7.0,64.5,7,0,0
52,Itk04,Mongolia,2826,FM,7.0,64.0,6,2,0
53,Rodalquilar,Argentina,2792,GM,7.0,63.5,6,2,0
54,Abund,China,2694,NM,7.0,63.5,7,0,0
55,LeninGuerra,Ecuador,2629,IM,7.0,63.0,5,4,0
56,Leonid_Starozhilov,Ukraine,2743,FM,7.0,62.5,5,4,0
57,WindWhistler11,Mongolia,2574,FM,7.0,61.5,7,0,0
58,SanchezKelvin,Spain,2667,FM,7.0,60.5,7,0,0
59,Man-Chuk,Armenia,2922,GM,7.0,60.5,6,2,0
60,c63_amg,Canada,2835,IM,7.0,60.0,6,2,0
61,SALVA-DALI,France,2751,FM,7.0,59.5,7,0,0
