rank,username,country,rating,title,score,tie_break,wins,draws,byes
1,h4parah5,Spain,2990,GM,9.5,72.0,9,1,0
2,jefferyx,United States,2999,GM,9.5,70.0,8,3,0
3,Hikaru,United States,3324,GM,9.5,68.5,9,1,0
4,FairChess_on_YouTube,Maldives,3130,GM,9.0,77.0,8,2,0
5,Javokhir_Sindarov05,Uzbekistan,3169,GM,9.0,72.5,9,0,0
6,HVillagra,Chile,2994,GM,9.0,70.5,9,0,0
7,wonderfultime,Vietnam,3063,GM,9.0,69.5,8,2,0
8,Nitzan_Steinberg,Israel,2895,GM,9.0,68.0,8,2,0
9,K_A_S_T_O_R,Chile,2804,GM,9.0,63.0,9,0,0
10,DenLaz,Click here to see our stance on the war in Ukraine,3161,GM,8.5,68.5,8,1,0
11,Aygehovit1992,International,2769,GM,8.5,68.0,8,1,0
12,Ginger_GM,United Kingdom,2652,GM,8.5,62.5,8,1,0
13,Kirill_Klukin,Serbia,2927,IM,8.5,62.5,8,1,0
14,Anton_Demchenko,Slovenia,2931,GM,8.5,60.5,8,1,0
15,scarabee43,France,2945,IM,8.5,58.0,8,1,0
16,agartha01,Türkiye,2682,FM,8.5,55.5,8,1,0
17,GoltsevDmitry2000,Click here to see our stance on the war in Ukraine,2829,FM,8.5,55.0,8,1,0
18,tuschessCM1,Ukraine,2771,FM,8.0,75.5,7,2,0
19,BakaPG,Montenegro,2810,IM,8.0,70.5,8,0,0
20,AlmasRakhmatullaev,Uzbekistan,2945,IM,8.0,69.5,7,2,0
21,MatthewG-p4p,Click here to see our stance on the war in Ukraine,2912,IM,8.0,68.5,7,2,0
22,Seochesspie,Sweden,2925,IM,8.0,68.0,7,2,0
23,ilqar_74,Azerbaijan,2842,FM,8.0,65.5,7,2,0
24,IMchanged,Romania,2913,FM,8.0,64.5,7,2,0
25,FaustinoOro,Argentina,3101,IM,8.0,64.0,8,0,0
26,GothamChess,United States,2788,IM,8.0,63.5,8,0,0
27,Grande_Strategia,Poland,2584,NM,8.0,60.0,7,2,0
28,fireheart92,India,3086,GM,8.0,59.5,7,2,0
29,fastestmindalive,Philippines,2784,IM,8.0,58.0,8,0,0
30,TrahtarBelarus,Click here to see our stance on the war in Ukraine,2963,IM,8.0,58.0,7,2,0
31,vovachesss,International,2801,CM,8.0,58.0,8,0,0
32,NikitaShandrygin,Serbia,2852,FM,8.0,58.0,7,2,0
33,Gangsterrito,Click here to see our stance on the war in Ukraine,2633,FM,8.0,56.5,8,0,0
34,Nicolik,Italy,2705,IM,8.0,56.0,8,0,0
35,Durarbayli,Azerbaijan,2931,GM,8.0,51.5,8,0,0
36,xxysoul6,China,2985,GM,7.5,71.0,6,3,0
37,mbojan,Bosnia-Herzegovina,2890,IM,7.5,70.0,7,1,0
38,tsaruk_maks,International,2926,IM,7.5,70.0,7,1,0
39,PeshkaCh,Ukraine,2871,FM,7.5,70.0,6,3,0
40,MonsterChess_uz,Uzbekistan,2832,IM,7.5,66.0,7,1,0
41,Yaacovn,United States,2868,IM,7.5,65.0,7,1,0
