rank,username,country,rating,title,score,tie_break,wins,draws,byes
1,Firouzja2003,France,3156,GM,9.5,77.5,9,1,0
2,Volodar_Murzin,Click here to see our stance on the war in Ukraine,3001,GM,9.5,76.5,8,3,0
3,Jospem,Mexico,3078,GM,9.5,76.0,8,3,0
4,SpeedofLight0,United States,3172,GM,9.5,71.5,9,1,0
5,HansOnTwitch,United States,3161,GM,9.5,67.0,8,3,0
6,Oleksandr_Bortnyk,United States,3109,GM,9.0,73.0,8,2,0
7,Indianlad,India,3059,GM,9.0,70.0,8,2,0
8,NikoTheodorou,Greece,3152,GM,8.5,77.5,8,1,0
9,Polish_fighter3000,Poland,3057,GM,8.5,72.5,8,1,0
10,FairChess_on_YouTube,Maldives,3127,GM,8.5,72.5,7,3,0
11,Hikaru,United States,3223,GM,8.5,72.0,7,3,0
12,wonderfultime,Vietnam,3031,GM,8.5,69.5,8,1,0
13,ckgchess,Türkiye,2849,GM,8.5,68.5,8,1,0
14,nihalsarin,Chile,3226,GM,8.5,65.5,7,3,0
15,Abund,China,2694,NM,8.5,63.0,8,1,0
16,ChessLover0108,Azerbaijan,2952,GM,8.5,62.5,8,1,0
17,Rikikits,France,2858,GM,8.5,61.0,8,1,0
18,Bauman_Guy,International,2977,FM,8.5,59.5,8,1,0
19,mishanick,Serbia,3040,GM,8.5,57.0,8,1,0
20,Yeritsyaan,Armenia,2659,FM,8.5,57.0,7,3,0
21,MagnusCarlsen,Norway,3251,GM,8.0,76.5,7,2,0
22,Nuvas,Greece,2842,GM,8.0,68.0,7,2,0
23,sokidze,Ukraine,2905,GM,8.0,66.0,7,2,0
24,Antipov_Mikhail_Al,United States,2938,GM,8.0,66.0,7,2,0
25,DominguezOnYoutube,United States,2968,GM,8.0,65.5,7,2,0
26,baki83,France,2916,GM,8.0,64.5,7,2,0
27,Sina_Movahed,Iran,3044,IM,8.0,64.5,8,0,0
28,K_A_S_T_O_R,Chile,2876,GM,8.0,63.5,6,4,0
29,TigrVShlyape,United States,2902,GM,8.0,61.5,7,2,0
30,GianmarcoVaR,Peru,2866,IM,8.0,60.5,8,0,0
31,SnekkerAndersen,Norway,2599,FM,8.0,60.0,8,0,0
32,Kobalia,Click here to see our stance on the war in Ukraine,2795,GM,8.0,58.5,7,2,0
33,AlexeiShirov,Spain,2831,GM,8.0,57.0,7,2,0
34,PepeCuenca,Spain,2771,GM,8.0,55.0,8,0,0
35,wannabe2700,Finland,2619,IM,8.0,53.0,8,0,0
36,Dyadya81,Armenia,2777,GM,7.5,71.5,6,3,0
37,BogdanDeac,Romania,3066,GM,7.5,70.0,7,1,0
38,Evgeny81,Israel,2754,GM,7.5,69.5,6,3,0
39,maciek_92,Poland,2926,GM,7.5,69.5,7,1,0
40,Rodalquilar,Argentina,2792,GM,7.5,68.5,7,1,0
41,Zhigalko_Sergei,International,2948,GM,7.5,68.0,7,1,0
42,FXDon77,China,2890,GM,7.5,67.0,6,3,0
43,Batica1984,Serbia,2762,GM,7.5,66.5,7,1,0
44,Chopper1905,Türkiye,2955,GM,7.5,65.5,7,1,0
45,lilleper1,Denmark,2948,GM,7.5,65.0,7,1,0
46,francyIM,Italy,2935,GM,7.5,63.0,7,1,0
47,Arystanner,Kazakhstan,2851,IM,7.5,63.0,6,3,0
48,Seochesspie,Sweden,2831,IM,7.5,62.5,7,1,0
49,AlexTruskavetsky,Click here to see our stance on the war in Ukraine,2724,IM,7.5,62.0,7,1,0
50,Szparu,Poland,2909,IM,7.5,61.5,7,1,0
51,VladimirKramnik,Click here to see our stance on the war in Ukraine,2994,GM,7.5,61.0,7,1,0
52,GMKrikor,Brazil,2878,GM,7.5,61.0,7,1,0
53,ContrVersia,Lithuania,2909,GM,7.5,61.0,7,1,0
54,BardArtem,International,2833,FM,7.5,60.5,7,1,0
55,Binary010,United States,2923,GM,7.5,60.0,6,3,0
56,LiamPutnam2008,United States,3020,FM,7.5,59.5,7,1,0
57,Anton_Demchenko,Slovenia,3021,GM,7.5,59.5,7,1,0
58,vi_pranav,India,3158,GM,7.5,59.0,6,3,0
59,chess123456s,India,2614,FM,7.5,58.5,7,1,0
60,Statham,South Africa,2723,CM,7.5,57.0,7,1,0
61,kids2010,Poland,2685,FM,7.5,57.0,7,1,0
62,Mikasinski,Serbia,2735,FM,7.5,56.0,7,1,0
63,GMSrinath,India,2910,GM,7.5,55.5,7,1,0
64,RobertoJBM,Brazil,2871,IM,7.5,54.5,7,1,0
65,ilqar_74,Azerbaijan,2848,FM,7.5,54.0,6,3,0
66,Igor_Lysyj,International,2853,GM,7.5,52.0,7,1,0
67,Chessmissile07,India,2905,IM,7.0,70.0,6,2,0
68,Jumbo,Singapore,2892,GM,7.0,69.0,7,0,0
